skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Sveriges Ridgymnasium Varberg,23517683,Varberg,1383,5566814504,Sveriges Ridgymnasium AB,Enskild,"9,2","1,0","8,2","83,0","56,2",.,"7,3",.,.,"87,8",2016
Sundsgymnasiet,31975673,Vellinge,1233,2120001033,Vellinge,Kommunal,"49,7","0,9","48,8","59,3","87,0","2,7","15,2",.,.,"91,8",2016
Njudungsgymnasiet 1,61119556,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"24,5","1,0","23,5","66,9","63,0","4,3","7,2","1,0","169,0","58,5",2016
Njudungsgymnasiet 2,82251333,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"27,0","1,0","26,0","39,8","67,0","3,8","9,1","0,5","474,0","73,7",2016
Njudungsgymnasiet 3,99864908,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"19,8","1,0","18,8","69,6","90,3",.,"10,2",.,.,"93,4",2016
Njudungsgymnasiet 4,27106031,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"21,4","1,0","20,4","46,1","81,2",.,"11,3","1,0","231,0","84,9",2016
Njudungsgymnasiet 5,59463950,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"28,7","1,0","27,7","27,3","84,9",.,"7,6","0,5","422,0","85,9",2016
Malgomajskolan,63931325,Vilhelmina,2462,2120002601,Vilhelmina,Kommunal,"58,0","0,9","57,1","43,9","70,5","3,5","6,7","2,0","191,0","76,8",2016
Vimmerby gymnasium 1,44586618,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"10,0","0,5","9,5","51,6","57,9",.,"13,4","0,5","254,0","37,9",2016
Vimmerby gymnasium 2,57391913,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"25,3","1,0","24,3","57,0","77,6",.,"10,1",.,.,"93,6",2016
Vimmerby gymnasium 3,75374280,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"19,8","1,0","18,8","32,7","84,0","9,8","8,2","1,0","154,0","85,4",2016
IMSPR,17557894,Vindeln,2404,2120002544,Vindeln,Kommunal,"1,0","1,0",.,.,.,.,.,.,.,.,2016
Sundlergymnasiet,46148350,Vårgårda,1442,2120001454,Vårgårda,Kommunal,"31,0","0,9","30,1","56,3","85,7","6,9","11,9","0,9","398,9","83,2",2016
Birger Sjöberggymnasiet 1,50133877,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"28,4","1,0","27,4","37,6","75,2","7,3","12,7","0,9","386,7","70,4",2016
Birger Sjöberggymnasiet 2,49868916,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"32,0","1,0","31,0","73,4","84,7",.,"13,7","1,0","425,0","84,7",2016
Birger Sjöberggymnasiet 3,49951088,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"24,2","1,0","23,2","62,9","75,8",.,"12,5","1,0","289,0","68,9",2016
"Fridagymnasiet, Vänersborg",74919147,Vänersborg,1487,5564515988,Fridaskolorna AB,Enskild,"16,9","1,0","15,9","34,6","88,7",.,"12,0",.,.,"95,0",2016
"Liljaskolan, sektor A",90240730,Vännäs,2460,2120002841,Vännäs,Kommunal,"23,1",.,"23,1","16,1","57,4","3,5","6,4","0,5","296,0","91,5",2016
"Liljaskolan, sektor B",84908877,Vännäs,2460,2120002841,Vännäs,Kommunal,"28,9","1,0","27,9","42,3","74,4","3,7","5,8","0,5","326,0","95,6",2016
"Liljaskolan, sektor C",78389879,Vännäs,2460,2120002841,Vännäs,Kommunal,"1,5","0,5","1,0","80,0","100,0","100,0","152,0","1,0","152,0","100,0",2016
"Liljaskolan, sektor D",97752911,Vännäs,2460,2120002841,Vännäs,Kommunal,"8,3","0,4","7,9","63,5","86,3","17,8","5,4","0,5","86,0","98,0",2016
"Liljaskolan, sektor E",48452912,Vännäs,2460,2120002841,Vännäs,Kommunal,"23,1","0,8","22,3","25,3","47,4","3,0","7,9","0,5","352,0","96,0",2016
"Gustavsbergs gymnasium ,G2,",24277564,Värmdö,0120,2120000035,Värmdö,Kommunal,"36,1","1,0","35,1","80,9","88,2","2,9","10,1","1,5","236,7","94,6",2016
Mälardalens Ridgymnasium,88956420,Värmdö,0120,5569516742,Mälardalens Ridgymnasium AB,Enskild,"3,9","0,5","3,4","70,1","38,8",.,"3,6",.,.,"100,0",2016
Värmdö gymnasium,44412461,Värmdö,0120,2120000035,Värmdö,Kommunal,"77,2","1,0","76,2","58,5","96,0","2,4","15,9","2,0","606,5","86,7",2016
Värmdö Tekniska gymnasieskola,34002355,Värmdö,0120,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"18,9","1,0","17,9","38,6","53,1",.,"12,4","0,2","1 110,0","70,9",2016
Finnvedens Gymnasium 1,16577552,Värnamo,0683,2120000555,Värnamo,Kommunal,"8,4","0,7","7,8","43,5","58,8","8,4","21,2","0,5","328,0","78,7",2016
Finnvedens Gymnasium 2,36355200,Värnamo,0683,2120000555,Värnamo,Kommunal,"25,7","1,0","24,7","51,0","84,2",.,"11,9","0,5","586,0","90,7",2016
Finnvedens Gymnasium 3,96920524,Värnamo,0683,2120000555,Värnamo,Kommunal,"26,0","1,0","25,0","49,1","70,7",.,"11,5","0,5","574,0","86,5",2016
Finnvedens Gymnasium 4,18217765,Värnamo,0683,2120000555,Värnamo,Kommunal,"29,0","1,0","28,0","28,8","80,7",.,"13,1","0,5","732,0","92,1",2016
Lichron Teknikgymnasium Värnamo,60919765,Värnamo,0683,5567560635,Lichron Teknik AB,Enskild,"4,3","0,8","3,5","28,6","71,4",.,"8,6",.,.,"97,1",2016
Gamlebygymnasiet,14677676,Västervik,0883,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"11,9","1,0","10,9","51,2","66,4","9,2","10,0",.,.,"95,4",2016
Västerviks gymnasium Ro 1,96152872,Västervik,0883,2120000779,Västervik,Kommunal,"21,9","1,0","20,9","21,0","81,7","7,2","8,3","0,8","232,0","100,0",2016
Västerviks gymnasium Ro 2,77835341,Västervik,0883,2120000779,Västervik,Kommunal,"16,0","0,6","15,4","47,7","93,5","3,3","13,7","0,7","301,4","100,0",2016
Västerviks gymnasium Ro 3,70803636,Västervik,0883,2120000779,Västervik,Kommunal,"34,5",.,"34,5","55,3","84,5","5,8","13,2","1,3","363,2","91,3",2016
Västerviks gymnasium Ro 4,44041939,Västervik,0883,2120000779,Västervik,Kommunal,"17,9","1,0","16,9","53,9","90,2","2,1","13,7","1,4","171,1","90,9",2016
ABB Industrigymnasium Västerås,66028861,Västerås,1980,5566081740,Industritekniska Gymnasiet Bergslagen AB,Enskild,"17,5","1,3","16,3","61,9","89,0",.,"19,4",.,.,"89,0",2016
Carlforsska gymnasiet Ekonomi/Handel,23797825,Västerås,1980,2120002080,Västerås,Kommunal,"17,5","0,8","16,7","54,5","83,2","6,0","16,3","1,0","272,0","84,4",2016
Carlforsska gymnasiet Estet/Hantverk,96060728,Västerås,1980,2120002080,Västerås,Kommunal,"34,2","0,9","33,3","53,7","83,2","3,0","9,0","0,5","598,0","86,9",2016
Carlforsska gymnasiet Introduktionsprogram,57999564,Västerås,1980,2120002080,Västerås,Kommunal,"40,4","1,0","39,4","71,2","84,8","10,2","6,9","0,5","540,0","97,5",2016
Carlforsska gymnasiet Samhäll/Vård och omsorg,77712952,Västerås,1980,2120002080,Västerås,Kommunal,"29,5","1,0","28,5","64,2","84,6","6,7","11,1","0,6","526,7","86,5",2016
Edströmska,92009807,Västerås,1980,2120002080,Västerås,Kommunal,"42,1","0,9","41,2","19,4","44,3","2,4","8,7","0,5","720,0","90,3",2016
Grillska Gymnasiet Västerås,10433896,Västerås,1980,8020170794,Stadsmissionens Skolstiftelse,Enskild,"26,5","1,0","25,5","50,6","88,3","3,9","14,9","1,0","380,0","90,6",2016
Hahrska gymnasiet,10342448,Västerås,1980,2120002080,Västerås,Kommunal,"24,3","0,9","23,4","21,3","55,4",.,"15,0","0,5","700,0","88,4",2016
IT-Gymnasiet Västerås,43154449,Västerås,1980,5565970471,IT Gymnasiet Sverige AB,Enskild,"14,3","1,0","13,3","39,1","58,3","5,6","11,1",.,.,"68,0",2016
JENSEN Gymnasium Västerås,49170638,Västerås,1980,5566358759,Jensen Education College AB,Enskild,"10,1","1,0","9,1","74,6","71,3","2,2","14,6",.,.,"82,9",2016
Kopparlundsgymnasiet,46379730,Västerås,1980,8176058942,Västerås Entreprenörsgymnasium,Enskild,"15,9","1,0","14,9","61,7","66,1",.,"10,3","0,4","382,5","82,6",2016
Kunskapsgymnasiet Västerås,25379974,Västerås,1980,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"10,8","1,0","9,8","48,3","73,0",.,"15,9","0,3","472,7","57,8",2016
Langeska gymnasiet,52844328,Västerås,1980,2120002080,Västerås,Kommunal,"7,8","1,0","6,8","85,3","100,0",.,"16,0",.,.,"100,0",2016
Praktiska Västerås,96194948,Västerås,1980,5562575786,Praktiska Sverige AB,Enskild,"12,1","1,0","11,1","45,9","26,1",.,"13,0",.,.,"29,7",2016
Realgymnasiet  Västerås,25955541,Västerås,1980,5565715892,Lärande i Sverige AB,Enskild,"15,6","1,0","14,6","73,8","55,7","6,9","12,6",.,.,"87,5",2016
Rudbeckianska gymnasiet,88025221,Västerås,1980,2120002080,Västerås,Kommunal,"82,1","1,0","81,1","59,0","99,8","2,5","15,1","2,0","612,5","91,4",2016
Skultuna gymnasieenhet,33537203,Västerås,1980,2120002080,Västerås,Kommunal,"2,9","0,1","2,8","92,5","50,2",.,"4,6","0,1","260,0","87,9",2016
Thoren Business School Västerås,18042101,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"18,3","1,0","17,3","74,5","74,5",.,"20,4","0,3","1 412,0","22,7",2016
Tranellska gymnasiet,14799321,Västerås,1980,2120002080,Västerås,Kommunal,"17,0","0,7","16,3","81,6","93,9","6,1","8,2","0,9","148,9","93,9",2016
Västerås Citygymnasium,56041699,Västerås,1980,5567503890,Västerås Citygymnasium AB,Enskild,"26,3","1,0","25,3","73,7","63,0","4,3","9,1","0,6","385,0","40,7",2016
Västerås Idrottsgymnasium,45111086,Västerås,1980,5567802144,Västerås Idrottsgymnasium AB,Enskild,"4,7","0,5","4,2","38,6","61,4",.,"18,8",.,.,"85,5",2016
Västerås Ridgymnasium,98032567,Västerås,1980,9165808479,Västerås Ridgymnasium Handelsbolag,Enskild,"5,2","0,5","4,7","78,5","67,7",.,"7,7",.,.,"82,8",2016
Widenska gymnasiet,70955448,Västerås,1980,2120002080,Västerås,Kommunal,"33,9","1,0","32,9","57,7","93,9",.,"16,3","1,0","536,0","97,0",2016
Wijkmanska gymnasiet,68824244,Västerås,1980,2120002080,Västerås,Kommunal,"27,4","1,0","26,4","25,9","77,3",.,"13,0","1,0","344,0","84,8",2016
Yrkesgymnasiet Västerås,90685868,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"13,4","1,0","12,4","43,4","67,7",.,"15,4",.,.,"43,4",2016
Ingelstadgymnasiet,24501884,Växjö,0780,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"18,6","1,0","17,6","69,8","93,3","2,8","12,6","0,5","444,0","94,3",2016
Katedralskolan 1,46707989,Växjö,0780,2120000662,Växjö,Kommunal,"22,5","1,0","21,5","53,4","97,6","2,3","16,5","0,5","710,0","96,5",2016
Katedralskolan 2,46986216,Växjö,0780,2120000662,Växjö,Kommunal,"23,5","0,8","22,7","58,1","93,4",.,"10,3","0,5","468,0","91,7",2016
Katedralskolan 3,67924816,Växjö,0780,2120000662,Växjö,Kommunal,"22,7","1,0","21,7","49,2","94,6","2,3","16,8","0,5","730,0","92,4",2016
Katedralskolan 4,92805465,Växjö,0780,2120000662,Växjö,Kommunal,"27,5","1,0","26,5","59,1","96,4",.,"13,5","0,5","718,0","87,9",2016
Kungsmadskolan 1,56084099,Växjö,0780,2120000662,Växjö,Kommunal,"40,0","1,0","39,0","40,9","84,9","5,1","11,8","0,8","573,8","87,1",2016
Kungsmadskolan 2,80711021,Växjö,0780,2120000662,Växjö,Kommunal,"13,5","1,0","12,5","74,7","90,7","4,0","12,7","0,8","212,0","82,3",2016
Kungsmadskolan 3,54927401,Växjö,0780,2120000662,Växjö,Kommunal,"20,2","0,5","19,7","69,5","84,7","5,1","11,4","1,0","224,0","89,8",2016
Kungsmadskolan 5,17648596,Växjö,0780,2120000662,Växjö,Kommunal,"17,8","0,5","17,3","19,3","69,2","5,8","11,1",.,.,"98,0",2016
Kungsmadskolan 6,16720048,Växjö,0780,2120000662,Växjö,Kommunal,"24,6","1,0","23,6","49,5","64,8","2,1","9,6","1,0","225,0","78,6",2016
Praktiska Växjö,39341381,Växjö,0780,5562575786,Praktiska Sverige AB,Enskild,"15,5","1,0","14,5","23,2","76,1",.,"10,7","0,5","310,0","72,3",2016
ProCivitas Privata Gymnasium. Växjö,61176909,Växjö,0780,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"18,7","1,5","17,2","59,1","89,2",.,"19,7","0,4","845,0","89,2",2016
Skanskagymnasiet,43479922,Växjö,0780,5567435994,Skanskaskolan i Växjö AB,Enskild,"8,7","0,9","7,8","47,7","74,8",.,"10,5","0,3","245,5","74,8",2016
Teknikum 1,60088179,Växjö,0780,2120000662,Växjö,Kommunal,"19,6",.,"19,6","64,2","89,8",.,"10,8",.,.,"94,9",2016
Teknikum 2,28391147,Växjö,0780,2120000662,Växjö,Kommunal,"29,3",.,"29,3","25,6","69,3",.,"13,8",.,.,"96,6",2016
Teknikum 3,77843821,Växjö,0780,2120000662,Växjö,Kommunal,"10,2",.,"10,2","60,8","84,8","19,6","12,5",.,.,"75,0",2016
Växjö Fria Fordongymnasium,29209307,Växjö,0780,5562496629,VFG Utbildning AB,Enskild,"13,7","1,0","12,7","14,5","48,0",.,"11,9","0,1","1 510,0","85,8",2016
Växjö Fria Gymnasium,21778322,Växjö,0780,5565847836,Växjö Fria Gymnasium AB,Enskild,"24,7","2,0","22,7","60,0","87,9",.,"14,6","1,0","331,0","100,0",2016
"Park, Område 4",16161214,Ystad,1286,2120001181,Ystad,Kommunal,"6,4","0,7","5,8","76,3","86,1","38,1","11,8",.,.,"86,1",2016
"Park, Område 5",92816527,Ystad,1286,2120001181,Ystad,Kommunal,"30,1","1,0","29,1","38,0","64,6","2,8","10,9","1,0","316,0","95,3",2016
Praktiska Ystad,90290154,Ystad,1286,5562575786,Praktiska Sverige AB,Enskild,"14,3","1,0","13,3","31,6","37,6",.,"11,3",.,.,"30,1",2016
"Österport, Område 1",25847233,Ystad,1286,2120001181,Ystad,Kommunal,"27,1","1,0","26,1","67,9","84,3","10,9","9,9","1,0","258,0","84,5",2016
"Österport, Område 2",62612992,Ystad,1286,2120001181,Ystad,Kommunal,"32,7","1,0","31,7","51,4","90,5","2,7","12,4","1,0","391,0","83,4",2016
"Österport, Område 3",85485803,Ystad,1286,2120001181,Ystad,Kommunal,"21,7","1,0","20,7","44,7","80,8","4,1","11,5","1,0","238,0","86,2",2016
"Österport, Område 6",98387869,Ystad,1286,2120001181,Ystad,Kommunal,"21,4","1,0","20,4","71,6","61,8","9,8","10,0","1,0","203,0","87,3",2016
Karlbergsgymnasiet 1,16848652,Åmål,1492,2120001587,Åmål,Kommunal,"24,6","1,0","23,6","63,8","90,0",.,"15,4",.,.,"93,2",2016
Karlbergsgymnasiet 2,88429477,Åmål,1492,2120001587,Åmål,Kommunal,"34,9","1,0","33,9","22,6","88,2","2,9","9,4",.,.,"91,6",2016
Bobergsgymnasiet,56802300,Ånge,2260,2120002387,Ånge,Kommunal,"29,0","0,8","28,2","61,6","54,3","7,1","8,1","1,0","229,0","57,9",2016
Åre gymnasieskola,15149235,Åre,2321,2120002494,Åre,Kommunal,"46,6","1,0","45,6","54,9","57,0","4,4","7,3","0,4","832,5","85,1",2016
Årjängs gymnasieskola,77379848,Årjäng,1765,2120001835,Årjäng,Kommunal,"10,5","0,4","10,1","52,8","59,9",.,"12,7","0,4","320,0","55,5",2016
Vuxenutbildningscentrum IV,29535640,Åstorp,1277,2120000936,Åstorp,Kommunal,"9,0","0,3","8,8","56,0","68,0",.,"14,4",.,.,"40,6",2016
Bildningscentrum Facetten 1,11620837,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"5,6","0,5","5,1","88,2","67,6",.,"12,5","0,1","640,0","63,7",2016
Bildningscentrum Facetten 2,13981977,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"9,2","1,0","8,2","36,2","78,5",.,"7,2","0,1","590,0","58,3",2016
Bildningscentrum Facetten 3,24538846,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"13,3","1,0","12,3","23,9","71,6",.,"9,6","0,1","1 180,0","79,7",2016
Bildningscentrum Facetten 4,36886750,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"8,6","1,0","7,6","61,6","74,8",.,"10,6","0,1","800,0","86,8",2016
Haganässkolan 1,67422309,Älmhult,0765,2120000647,Älmhult,Kommunal,"27,0","1,0","26,0","50,7","79,7","2,5","10,3","0,5","536,0","88,3",2016
Haganässkolan2,67058407,Älmhult,0765,2120000647,Älmhult,Kommunal,"18,7","1,0","17,7","45,0","87,6",.,"11,4","0,5","404,0","93,5",2016
Älvdalens Utbildningscentrum,34421265,Älvdalen,2039,5567759120,Älvdalens Utbildningscentrum AB,Enskild,"39,0","1,0","38,0","27,1","49,9",.,"6,2","1,0","236,0","54,3",2016
Gymnasieutb. Älvkarleby komvux,49279427,Älvkarleby,0319,2120000258,Älvkarleby,Kommunal,"2,8",.,"2,8","71,4","100,0",.,"8,2",.,.,"100,0",2016
Älvsbyns gymnasium,15791044,Älvsbyn,2560,2120002734,Älvsbyn,Kommunal,"29,3","1,0","28,3","79,0","82,7","6,2","8,6","1,0","244,0","95,1",2016
Peabskolan Ängelholm,23245229,Ängelholm,1292,5564427432,Peabskolan AB,Enskild,"4,4",.,"4,4","41,4","59,5",.,"3,4",.,.,"69,8",2016
Ängelholms gymnasieskola Ro 1,55010709,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"4,9","0,4","4,5","40,8","87,0",.,"28,3","0,7","170,3","65,9",2016
Ängelholms gymnasieskola Ro 2,65392939,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"34,0","1,0","33,0","49,1","96,1",.,"13,2","1,0","437,0","97,4",2016
Ängelholms gymnasieskola Ro 3,98696836,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"33,6","1,0","32,6","65,1","90,9","3,1","11,7","1,0","382,0","95,5",2016
Ängelholms gymnasieskola Ro 4,82160887,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"19,2","0,7","18,5","26,0","89,2","9,0","11,5","1,3","163,8","94,6",2016
Ängelholms gymnasieskola Ro 5,23175129,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"5,2","0,3","4,9",.,"38,8",.,"14,9","0,5","146,0","100,0",2016
Öckerö Seglande gymnasieskola,77358716,Öckerö,1407,2120001280,Öckerö,Kommunal,"25,6","0,8","24,8","49,4","89,5","4,0","11,7","0,8","362,5","87,1",2016
Gymnasieutbildningen i Ödeshög,99796682,Ödeshög,0509,2120000373,Ödeshög,Kommunal,"4,2","0,2","4,0","74,6","67,7",.,"6,7",.,.,"82,6",2016
Grillska Gymnasiet Örebro,49739986,Örebro,1880,8020170794,Stadsmissionens Skolstiftelse,Enskild,"19,2","2,0","17,2","53,5","93,0","5,8","18,3","0,5","630,0","93,0",2016
IT-Gymnasiet Örebro,29225010,Örebro,1880,5565970471,IT Gymnasiet Sverige AB,Enskild,"13,3","1,0","12,3","35,8","80,2","5,7","13,8","0,1","1 700,0","76,0",2016
JENSEN Gymnasium Örebro,92192566,Örebro,1880,5566358759,Jensen Education College AB,Enskild,"9,2","0,8","8,4","66,7","88,1",.,"19,8",.,.,"88,1",2016
Karolinska gymnasiet,56886667,Örebro,1880,2120001967,Örebro,Kommunal,"92,3","4,0","88,3","60,5","90,5","1,9","14,0","2,0","619,0","96,0",2016
Kvinnerstagymnasiet,33249781,Örebro,1880,2120001967,Örebro,Kommunal,"31,3","1,0","30,3","51,1","55,9","1,7","8,0",.,.,"84,3",2016
Plusgymnasiet i Örebro,64648566,Örebro,1880,5565789129,Plusgymnasiet AB,Enskild,"18,7","1,0","17,7","75,1","68,0","5,7","13,9",.,.,"68,0",2016
Praktiska Örebro,18691102,Örebro,1880,5562575786,Praktiska Sverige AB,Enskild,"15,9","1,0","14,9","24,8","20,1",.,"10,0",.,.,"34,9",2016
Proffsgymnasiet,70302356,Örebro,1880,5564869161,Fordonsutbildningar i Örebro Aktiebolag,Enskild,"9,9","1,0","8,9","22,5","21,3",.,"7,4","0,1","660,0","77,5",2016
Rudbecksgymnasiet,65421426,Örebro,1880,2120001967,Örebro,Kommunal,"76,4","2,5","73,9","66,6","94,7","2,7","14,9","2,0","549,5","98,6",2016
Rudbecksgymnasiet RGD-RGH,62394916,Örebro,1880,2120001967,Örebro,Kommunal,"13,2","1,0","12,2","50,4","100,0",.,"4,9","0,8","72,3","93,2",2016
Rytmus Örebro,67908927,Örebro,1880,5564648979,Rytmus AB,Enskild,"9,2","1,0","8,2","38,0","89,5","3,7","11,4","0,1","930,0","88,2",2016
Thoren Business School Örebro,72071234,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"28,9","1,0","27,9","42,1","91,0",.,"19,0","1,0","530,0","62,2",2016
Tullängsgymnasiet,24349146,Örebro,1880,2120001967,Örebro,Kommunal,"86,2","3,0","83,2","30,3","64,2","2,4","12,1","1,0","1 007,0","76,7",2016
Tullängsgymnasiet RGD-RGH,83605345,Örebro,1880,2120001967,Örebro,Kommunal,"29,7","1,0","28,7","38,0","72,5","3,5","3,8","0,8","130,1","78,5",2016
Virginska gymnasiet,15933512,Örebro,1880,2120001967,Örebro,Kommunal,"113,6","4,5","109,1","63,2","87,9","4,6","12,1","3,0","440,0","91,1",2016
Virginska gymnasiet RGD-RGH,12198363,Örebro,1880,2120001967,Örebro,Kommunal,"27,1",.,"27,1","63,1","82,3","7,4","4,6","0,9","145,9","93,4",2016
Yrkesgymnasiet Örebro,47692481,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"14,4","1,0","13,4","61,9","46,3",.,"14,6","0,3","653,3","46,3",2016
"Örkelljunga Utb.centrum, gy.",64693272,Örkelljunga,1257,2120000878,Örkelljunga,Kommunal,"21,2","1,3","19,9","53,6","67,1","5,0","11,3","0,5","452,0","72,6",2016
Hampnäs gymnasium,18072172,Örnsköldsvik,2284,5566824693,Impius Vård och Utbildning AB,Enskild,"12,8","0,7","12,1","57,1","83,9",.,"4,1","0,1","1 000,0","100,0",2016
"Mikael Elias Gymnasium, Örnsköldsvik",65833454,Örnsköldsvik,2284,5565583282,Mikael Elias Gymnasium AB,Enskild,"9,2","1,0","8,2","51,3","87,8","3,7","13,8","0,2","565,0","95,5",2016
Praktiska Örnsköldsvik,85188855,Örnsköldsvik,2284,5562575786,Praktiska Sverige AB,Enskild,"10,0","1,0","9,0","43,3","51,1",.,"10,8","0,2","485,0","88,9",2016
Örnsköldsviks Gymnasium Alfa 1,11341077,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"12,1","1,0","11,1","85,8","97,0","15,7","16,0","1,0","178,0","88,9",2016
Örnsköldsviks Gymnasium Beta,39528347,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"24,2","1,0","23,2","52,7","95,0","10,4","8,6","1,3","153,8","92,8",2016
Örnsköldsviks Gymnasium Delta,34988313,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"21,6","1,0","20,6","41,3","94,6","2,4","10,0","1,0","206,0","86,2",2016
Örnsköldsviks Gymnasium Gamma,85473846,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"23,8","1,0","22,8","34,2","84,4","8,8","8,8","0,8","250,0","94,8",2016
Örnsköldsviks Gymnasium Lambda,89690587,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"26,4","1,0","25,4","80,5","93,9","5,6","10,5","0,2","1 786,7","84,8",2016
Örnsköldsviks Gymnasium Omega,28045567,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"31,3","1,0","30,3","70,7","95,4","3,4","16,3","0,9","581,2","99,3",2016
Örnsköldsviks Gymnasium Sigma,20768651,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"25,7","1,0","24,7","50,1","78,4",.,"11,1","0,9","303,3","92,0",2016
"Jämtlands Gymn, Fyrvalla 4A",32239920,Östersund,2380,2220001636,Östersund,Kommunal,"31,9","1,0","30,9","24,6","56,0","6,5","8,3",.,.,"82,2",2016
"Jämtlands Gymn, Fyrvalla 4B",98781765,Östersund,2380,2220001636,Östersund,Kommunal,"28,3","1,0","27,3","15,6","52,3",.,"8,0","1,0","219,0","88,3",2016
"Jämtlands Gymn, Wargentin 1A",38880984,Östersund,2380,2220001636,Östersund,Kommunal,"28,5","1,0","27,5","48,1","92,7","3,6","14,8","1,0","408,0","93,8",2016
"Jämtlands Gymn, Wargentin 1B",28872974,Östersund,2380,2220001636,Östersund,Kommunal,"16,1","0,5","15,6","36,3","80,7","6,4","15,6","1,0","243,0","87,1",2016
"Jämtlands Gymn, Wargentin 1C",87112995,Östersund,2380,2220001636,Östersund,Kommunal,"11,8","0,5","11,3","75,7","82,3","8,8","7,8",.,.,"75,2",2016
"Jämtlands Gymn, Wargentin 1D",36869352,Östersund,2380,2220001636,Östersund,Kommunal,"28,4","1,0","27,4","58,2","87,3","3,7","9,9","1,5","176,6","93,2",2016
"Jämtlands Gymn, Wargentin 2A",18686599,Östersund,2380,2220001636,Östersund,Kommunal,"19,5","0,5","19,0","85,5","100,0",.,"18,3","1,0","348,0","100,0",2016
"Jämtlands Gymn, Wargentin 2B",93779220,Östersund,2380,2220001636,Östersund,Kommunal,"28,2","1,0","27,2","38,1","72,8","3,7","8,5",.,.,"96,7",2016
"Jämtlands Gymn, Wargentin 2C",77797484,Östersund,2380,2220001636,Östersund,Kommunal,"30,0","1,0","29,0","57,0","86,5","2,8","7,6",.,.,"94,6",2016
"Jämtlands Gymn, Wargentin 2D",53279140,Östersund,2380,2220001636,Östersund,Kommunal,"24,1","1,0","23,1","65,4","76,4",.,"10,6","1,0","244,0","63,4",2016
"Storsjögymnasiet, Östersund",80785976,Östersund,2380,5569173635,Honesta Skolutveckling AB,Enskild,"23,4","1,0","22,4","48,8","79,7","4,5","11,4","0,9","282,2","80,8",2016
Östersunds Gymnasieskola,47559319,Östersund,2380,5567212641,Östersunds gymnasieskola AB,Enskild,"12,4","1,0","11,4","38,8","66,1","8,8","17,5",.,.,"70,5",2016
