skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Psykologigymnasiet,31151740,Solna,0184,5567295885,Psykologigymnasiet Sverige AB,Enskild,"7,4","0,7","6,7","74,7","78,3","6,0","21,4","0,4","357,5","75,3",2017
Solna Gymnasium,79346084,Solna,0184,2120000183,Solna,Kommunal,"48,9",.,"48,9","46,2","76,1","2,0","16,3","2,0","397,5","91,3",2017
Sorsele gymnasieskola,98927766,Sorsele,2422,2120002585,Sorsele,Kommunal,"4,3","0,4","3,9","67,4","91,1","1,3","12,0","0,3","188,0","100,0",2017
KC-gymnasiet,19456482,Sotenäs,1427,2120001322,Sotenäs,Kommunal,"3,3","0,3","3,0","66,7","100,0",.,"10,0","0,3","120,0","100,0",2017
Gymnasieutb. i Staffanstorp,43827700,Staffanstorp,1230,2120001017,Staffanstorp,Kommunal,"6,3","0,5","5,8","65,2","100,0",.,"5,6","0,8","42,7","100,0",2017
Hvilan Utbildning,34222422,Staffanstorp,1230,5566066980,Hvilan Utbildning AB,Enskild,"16,4","0,9","15,5","40,6","60,0","2,6","4,9","0,4","190,0","78,1",2017
"Munkeröds utb.c., Stenungsund",84230226,Stenungsund,1415,5562067495,Munkeröds Utbildningscenter Aktiebolag,Enskild,"0,4",.,"0,4",.,"100,0",.,"30,0",.,.,"100,0",2017
Nösnäsgymnasiet 1,42060237,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"44,1","1,0","43,1","60,6","86,5","7,3","8,6","1,0","359,2","90,8",2017
Nösnäsgymnasiet 2,89816391,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"22,2","1,0","21,2","56,7","84,9","3,3","10,0","0,6","385,5","89,4",2017
Nösnäsgymnasiet 3,14448619,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"26,7","1,0","25,7","57,3","94,9","4,3","11,9","0,8","369,9","96,3",2017
Nösnäsgymnasiet 4,12546590,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"33,5","1,0","32,5","27,6","79,9","1,1","10,2","0,8","395,2","80,6",2017
Atleticagymnasiet,43565270,Stockholm,0180,5567799035,Atleticagymnasiet AB,Enskild,"20,8","1,0","19,8","31,5","70,5",.,"19,7","0,6","651,7","53,7",2017
Bernadottegymnasiet 77176811,77176811,Stockholm,0180,2120000142,Stockholm,Kommunal,"18,0","1,0","17,0","29,4","82,4","5,9","19,5",.,.,"76,5",2017
Blackebergs gymnasium 52791537,52791537,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,1","1,0","21,1","55,3","99,0",.,"18,2",.,.,"100,0",2017
Blackebergs gymnasium 85152591,85152591,Stockholm,0180,2120000142,Stockholm,Kommunal,"28,5",.,"28,5","66,1","90,1","3,5","16,0",.,.,"100,0",2017
Blackebergs gymnasium 85819857,85819857,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,3",.,"20,3","58,8","92,6",.,"19,3","0,6","653,3","100,0",2017
Bromma gymnasium 40600798,40600798,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,9","1,0","18,9","43,8","91,3",.,"24,3",.,.,"92,9",2017
Bromma gymnasium 52942981,52942981,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,8","1,0","21,8","68,1","88,3","4,6","16,9","1,0","368,0","80,3",2017
Bromma gymnasium 54117171,54117171,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,8",.,"19,8","54,8","88,1",.,"19,5",.,.,"87,4",2017
Campus Manilla Gymnasium,48120273,Stockholm,0180,5568834765,Campus Manilla Utbildning AB,Enskild,"16,4","0,7","15,7","47,1","87,3",.,"15,4","0,3","803,3","100,0",2017
Carlgrenska Waldorfgymnasiet,33233228,Stockholm,0180,8024530647,Stockholms Fria Waldorfgymnasium,Enskild,"4,0","0,4","3,6","68,1","55,7",.,"7,8","0,1","280,0","63,7",2017
Cybergymnasiet Stockholm,94167577,Stockholm,0180,5565547964,Cybergymnasiet Stockholm AB,Enskild,"61,3","1,0","60,3","46,1","75,7","1,7","16,5","1,8","552,8","83,8",2017
Design & Construction College Stockholm,27023528,Stockholm,0180,5569828451,Hermods Design & Construction College AB,Enskild,"18,4","1,0","17,4","57,5","59,8",.,"16,4","0,4","715,0","85,1",2017
Didaktus Liljeholmen,53903798,Stockholm,0180,5564732856,Didaktus Skolor AB,Enskild,"42,0","1,0","41,0","66,8","69,4","2,4","14,4","1,0","592,0","79,5",2017
Distra Bygg Gymnasium Sthlm,85782695,Stockholm,0180,5566064209,Distra Utbildnings Center AB,Enskild,"14,8","0,9","13,9","62,0","52,4",.,"11,6","0,2","810,0","64,1",2017
Djurgymnasiet Stockholm,98815582,Stockholm,0180,5566205455,Animallogos AB,Enskild,"25,3","1,0","24,3","79,0","83,5","4,1","12,1","1,0","294,0","82,3",2017
Drottning Blankas Gymnasieskola Stockholm,97770837,Stockholm,0180,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"20,7","1,0","19,7","52,9","60,7",.,"18,1","0,4","887,5","71,7",2017
Elektrikergymnasiet,21312503,Stockholm,0180,5566814801,Stockholms El-utbildning AB,Enskild,"9,7","0,2","9,5","21,1","69,5",.,"16,6",.,.,"100,0",2017
Engelska gymnasiet Södermalm*,77632411,Stockholm,0180,5564624368,Internationella Engelska Skolan i Sverige AB,Enskild,"52,4","1,0","51,4","44,6",.,.,"13,9","1,0","714,0","80,0",2017
Enskede Gårds gymnasium 35541921,35541921,Stockholm,0180,2120000142,Stockholm,Kommunal,"49,6","1,0","48,6","65,2","83,9","1,0","9,7","3,0","157,3","97,1",2017
"Enskilda gymnasiet, gy",69650864,Stockholm,0180,8020126531,Enskilda Gymnasiet,Enskild,"18,4","0,5","17,9","51,5","86,9","2,8","15,7",.,.,"78,9",2017
ESS-gymnasiet 59581397,59581397,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,3","1,0","24,3","47,9","95,9",.,"6,4","1,0","155,0","95,9",2017
Ess-gymnasiet 76708131,76708131,Stockholm,0180,2120000142,Stockholm,Kommunal,"1,0",.,"1,0","100,0","100,0",.,"115,0",.,.,"100,0",2017
ESS-gymnasiet 84286715,84286715,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,0","1,0","19,0","78,9","94,7","48,8","5,6",.,.,"98,6",2017
Framtidsgymnasiet i Stockholm,14926020,Stockholm,0180,5564781606,Framtidsgymnasiet i Göteborg Aktiebolag,Enskild,"7,5","1,0","6,5","18,3","53,2",.,"19,6","0,2","635,0","84,6",2017
Franska Skolan/Ecole francaise Gymnasium,41938272,Stockholm,0180,8020061530,Stiftelsen Franska Skolan,Enskild,"23,4","0,7","22,8","55,6","98,2",.,"13,8",.,.,"100,0",2017
Globala gymnasiet 29423248,29423248,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,5","1,0","21,5","60,0","95,4",.,"16,5",.,.,"63,9",2017
Globala gymnasiet 76054399,76054399,Stockholm,0180,2120000142,Stockholm,Kommunal,"15,0",.,"15,0","66,6","96,7",.,"21,8","0,8","408,8","66,7",2017
Grillska Gymnasiet Stockholm,33132452,Stockholm,0180,8020170794,Stadsmissionens Skolstiftelse,Enskild,"39,3",.,"39,3","43,5","67,7","4,3","14,8",.,.,"67,0",2017
Gymnasieskolan Futurum,56942970,Stockholm,0180,8020031178,Sociala Missionen,Enskild,"7,6","0,8","6,8","70,6","70,6",.,"10,1",.,.,"58,8",2017
Gymnasieskolan Metapontum,60142020,Stockholm,0180,5566641691,Metapontum AB,Enskild,"3,6","0,1","3,5","49,3","87,5",.,"10,2","0,1","360,0","87,5",2017
Hermods Distansgymnasium,70811222,Stockholm,0180,5560440017,Hermods Aktiebolag,Enskild,"7,7","0,5","7,2","31,1","100,0","1,2",.,.,.,"37,6",2017
Hermods Gymnasium Stockholm,17911161,Stockholm,0180,5565286696,Hermods Gymnasium AB,Enskild,"31,8","2,0","29,8","46,6","72,4","3,4","15,1",.,.,"70,8",2017
International IT College of Sweden Stockholm,35084976,Stockholm,0180,5563114445,Edinit AB,Enskild,"16,3","1,0","15,3","31,4","72,5",.,"20,0","0,5","612,0","93,5",2017
International School of the Stockholm Region 25525759,25525759,Stockholm,0180,2120000142,Stockholm,Kommunal,"17,8","0,5","17,3","47,6","71,4","2,3","15,1","0,8","327,5","89,9",2017
Internationella Kunskapsgymnasiet,49068301,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"17,8","1,0","16,8","52,4","48,8",.,"14,9",.,.,"74,1",2017
IT-Gymnasiet Stockholm,92204274,Stockholm,0180,5565970471,IT Gymnasiet Sverige AB,Enskild,"2,9","0,7","2,1","34,6","60,3",.,"19,2","0,2","205,0","41,6",2017
JENSEN Gymnasium Internationella,59898194,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"13,4","1,0","12,4","73,7","91,1",.,"20,4",.,.,"84,7",2017
JENSEN Gymnasium Norra,38195284,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"27,4","1,0","26,4","31,4","66,3",.,"16,8","0,5","886,0","90,2",2017
JENSEN Gymnasium Södra,97510495,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"29,9","1,0","28,9","49,4","74,2",.,"17,5","0,5","1 010,0","81,1",2017
Klara Norra Gymnasium Sthlm,89461767,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"15,7","1,0","14,7","66,5","80,9",.,"17,0","0,3","957,7","90,8",2017
Klara Södra Gymnasium Sthlm,94717858,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"25,6","1,0","24,6","68,6","77,6","4,1","16,6",.,.,"83,3",2017
"Kristofferskolan, gy*",53760158,Stockholm,0180,8020018720,Stiftelsen Kristofferskolan,Enskild,"15,2","0,7","14,5","61,1",.,.,"9,8",.,.,"96,2",2017
Kulturama gymnasium,78422467,Stockholm,0180,8020060524,Medborgarskolan Stockholmsregionen,Enskild,"42,9","0,9","42,0","54,1","83,6","1,1","12,1","0,6","845,0","84,3",2017
Kulturama Gymnasium Natur,37802196,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"2,5","0,1","2,4","49,8","97,5","2,1","12,8","0,0","1 550,0","83,1",2017
Kungl. Svenska Balettskolan gy 38683336,38683336,Stockholm,0180,2120000142,Stockholm,Kommunal,"2,5","0,3","2,1","100,0","76,4","23,6","28,8",.,.,"100,0",2017
Kungsh gy/Sthlms Musikgy 36288955,36288955,Stockholm,0180,2120000142,Stockholm,Kommunal,"27,8","1,0","26,8","48,7","74,9",.,"16,4",.,.,"87,8",2017
Kungsh gy/Sthlms Musikgy 74812809,74812809,Stockholm,0180,2120000142,Stockholm,Kommunal,"18,7","1,0","17,7","48,3","94,6",.,"18,8","2,0","166,0","98,9",2017
Kungsh gy/Sthlms Musikgy 88839172,88839172,Stockholm,0180,2120000142,Stockholm,Kommunal,"30,6","1,0","29,6","55,8","90,5",.,"17,0",.,.,"93,2",2017
Kungsholmens Västra Gymnasium 48412612,48412612,Stockholm,0180,2120000142,Stockholm,Kommunal,"42,8","1,0","41,8","60,0","85,6","2,4","7,6","1,7","192,7","89,7",2017
Kungsholmens Västra Gymnasium 95618280,95618280,Stockholm,0180,2120000142,Stockholm,Kommunal,"16,3",.,"16,3","69,3","79,8",.,"32,8","0,7","821,5","92,0",2017
Kungstensgymnasiet,75075402,Stockholm,0180,8020064096,Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet,Enskild,"27,3","1,0","26,3","57,3","84,6",.,"15,5",.,.,"98,3",2017
Kunskapsgymnasiet Globen,26326048,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"24,2","1,0","23,2","37,5","89,0",.,"18,7","0,3","1 446,7","89,0",2017
Kärrtorps gymnasium 37839488,37839488,Stockholm,0180,2120000142,Stockholm,Kommunal,"39,2","1,0","38,2","51,0","93,7","3,9","13,4","1,0","511,0","87,4",2017
LBS Ljud & Bildskolan Stockholm,46256929,Stockholm,0180,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"21,7","1,7","20,0","47,9","64,9",.,"16,9","0,6","563,3","45,3",2017
Liljeholmens gymnasium 59409052,59409052,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,5","1,0","19,5","92,3","100,0","5,1","8,2","1,0","160,0","86,9",2017
Lilla Akademiens Musikgymn.,83374651,Stockholm,0180,5565510756,Musikskolan Lilla Akademien AB,Enskild,"17,1","0,6","16,5","54,2","46,8","3,6","6,3","0,3","346,7","51,0",2017
"Lycée Francais Saint Louis, gy*",59796774,Stockholm,0180,9020041852,Lycée Francais Saint-Louis,Enskild,"13,6",.,"13,6","44,1",.,.,"8,6",.,.,"82,3",2017
Magelungens gymnasium Södermalm,24147242,Stockholm,0180,5564891447,Magelungen Utveckling AB,Enskild,"16,8","1,0","15,8","62,8","67,3","6,3","6,3","1,9","52,6","64,5",2017
Midsommarkransens gy 17675502,17675502,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,9","1,0","24,9","46,5","85,9","7,4","10,6",.,.,"74,7",2017
Midsommarkransens gy 75600007,75600007,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,0","1,0","19,0","54,9","68,1","5,3","15,8","1,0","300,0","83,1",2017
Nordiska Musikgymnasiet,30762346,Stockholm,0180,5565851507,Nordiska Musikgymnasiet AB,Enskild,"6,7","0,8","5,9","55,6","63,2",.,"5,6",.,.,"94,0",2017
Norra Real 82964090,82964090,Stockholm,0180,2120000142,Stockholm,Kommunal,"30,1","1,0","29,1","48,7","96,9","1,7","19,9","0,5","1 154,0","86,9",2017
Norra Real 88955893,88955893,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,6","1,0","21,6","71,5","100,0","2,3","19,3","0,5","836,0","91,4",2017
NTI Handelsgymnasiet Stockholm,15278518,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"16,7","1,0","15,7","42,1","77,2",.,"20,9","0,1","3 280,0","93,2",2017
NTI Vetenskapsgymnasiet,50644850,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"4,8","1,0","3,8","23,1","90,7",.,"16,2",.,.,"81,4",2017
NTI-gymnasiet Stockholm,15390992,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"49,2","1,0","48,2","54,5","81,7",.,"17,6","1,0","849,0","88,7",2017
Odenplansgymnasiet,63943560,Stockholm,0180,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"16,5","1,0","15,5","61,4","63,1","10,3","14,0",.,.,"85,0",2017
P A Fogelströms gymnasium 24650116,24650116,Stockholm,0180,2120000142,Stockholm,Kommunal,"8,9","1,0","7,9","33,3","92,1",.,"16,5",.,.,"92,1",2017
Plusgymnasiet Stockholm,85516596,Stockholm,0180,5565789129,Plusgymnasiet AB,Enskild,"27,0","1,0","26,0","67,9","56,5",.,"15,7",.,.,"69,8",2017
Praktiska Bromma,31998226,Stockholm,0180,5562575786,Praktiska Sverige AB,Enskild,"6,0","0,7","5,3","35,8","24,5",.,"12,3",.,.,"90,6",2017
Praktiska Liljeholmen,38236800,Stockholm,0180,5562575786,Praktiska Sverige AB,Enskild,"25,0","0,7","24,3","45,3","39,1",.,"12,6",.,.,"72,4",2017
"ProCivitas Privata Gymnasium, Stockholm",59359012,Stockholm,0180,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"5,3",.,"5,3","68,6","93,0",.,"17,3",.,.,"98,7",2017
Profilgymnasiet,46282895,Stockholm,0180,5562869320,Uni-Partner Aktiebolag,Enskild,"0,9","0,1","0,8","18,8","75,0",.,"11,3",.,.,"100,0",2017
Påhlmans gymnasium,16784385,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"18,9","0,9","18,0","39,6","91,0","2,4","20,3","0,3","1 143,8","85,2",2017
Realgymnasiet Stockholm,59026584,Stockholm,0180,5565715892,Lärande i Sverige AB,Enskild,"37,0","1,0","36,0","76,0","35,7","2,8","16,5","7,0","84,7","76,1",2017
REFIS Rörentr. friskola Sthlm,79829846,Stockholm,0180,5566285994,REFIS Rörentreprenörernas Friskola i Stockholm A,Enskild,"10,5","1,0","9,5","36,8","68,4",.,"13,5","0,1","2 560,0","100,0",2017
"RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319",89963319,Stockholm,0180,2120000142,Stockholm,Kommunal,"11,5","1,0","10,5","61,9","90,5","9,5","2,0",.,.,"100,0",2017
Sjölins gymnasium Södermalm,24339566,Stockholm,0180,5563758399,Sjölins Gymnasium AB,Enskild,"30,3","1,0","29,3","65,4","82,8","2,0","20,9","0,3","2 046,7","83,8",2017
Sjömansskolan,20061769,Stockholm,0180,5565662409,Sjömansskolan Stockholm AB,Enskild,"5,6","0,2","5,4","25,9","42,6",.,"8,9","0,0","4 800,0","75,9",2017
Skolslussen 65458415,65458415,Stockholm,0180,2120000142,Stockholm,Kommunal,"2,0","1,0","1,0","100,0","100,0","100,0","74,0","4,0","18,5","100,0",2017
Skärholmens gymnasium 91478173,91478173,Stockholm,0180,2120000142,Stockholm,Kommunal,"13,8","1,0","12,8","68,1","79,4",.,"13,6",.,.,"89,9",2017
Snitz Gymnasium,95154882,Stockholm,0180,5565042255,PPS Power Planning System Aktiebolag,Enskild,"21,2","0,5","20,7","28,0","70,0",.,"7,3","0,2","760,0","77,3",2017
Sofiaängens skola gy,25074310,Stockholm,0180,5565980942,Sofiaängen AB,Enskild,"4,9","0,7","4,3","49,9","84,8",.,"4,4",.,.,"80,2",2017
Spånga Gymnasium 52333875,52333875,Stockholm,0180,2120000142,Stockholm,Kommunal,"37,1","0,9","36,2","57,5","85,9","2,8","14,3","1,9","273,2","81,6",2017
S:t Eriks gymnasium 28519815,28519815,Stockholm,0180,2120000142,Stockholm,Kommunal,"28,4","1,0","27,4","38,9","90,3","3,7","13,4","1,0","366,0","88,9",2017
S:t Eriks gymnasium 65666808,65666808,Stockholm,0180,2120000142,Stockholm,Kommunal,"28,6","1,0","27,6","76,5","93,5","1,3","10,2","0,6","510,9","98,0",2017
S:t Eriks gymnasium 69543519,69543519,Stockholm,0180,2120000142,Stockholm,Kommunal,"33,4","1,0","32,4","39,1","89,6",.,"16,4","1,0","531,0","92,6",2017
Sthlm hotell & restaurangsk 24397215,24397215,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,5","0,9","21,7","45,1","89,1","4,6","11,7",.,.,"97,3",2017
Sthlm hotell & restaurangsk 30677562,30677562,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,3","0,9","23,4","67,8","96,8","4,3","13,6",.,.,"89,0",2017
Sthlm Transp&Fordon 85054102,85054102,Stockholm,0180,2120000142,Stockholm,Kommunal,"12,6","1,0","11,6","25,9","34,5",.,"10,3","0,1","1 190,0","34,5",2017
Sthlm Transp&Fordon 87274273,87274273,Stockholm,0180,2120000142,Stockholm,Kommunal,"5,9","1,0","4,9","12,2","51,0",.,"12,2","0,1","600,0","38,8",2017
Stift. Sthlm Intern. School gy*,89693952,Stockholm,0180,9020019635,The International School Of Stockholm,Enskild,"10,6","1,0","9,6","47,9",.,.,"16,6","1,0","159,0","94,8",2017
"Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium",24759907,Stockholm,0180,8020111582,Stiftelsen Fryshuset,Enskild,"80,3","1,0","79,3","50,2","73,9",.,"11,1",.,.,"73,8",2017
"Stockholm Science & Innovation School 78433202, SSIS",78433202,Stockholm,0180,2120000142,Stockholm,Kommunal,"13,7","1,0","12,7","36,9","84,2",.,"20,4",.,.,"92,1",2017
Stockholms byggtekniska gymnasium 41631104,41631104,Stockholm,0180,2120000142,Stockholm,Kommunal,"8,3",.,"8,3","48,3","100,0","0,1","14,7","0,9","141,9","100,0",2017
Stockholms Estetiska Gymnasium,35366805,Stockholm,0180,7696029995,Stockholms Estetiska Gymnasium Ek. För.,Enskild,"25,5","0,8","24,7","56,8","75,8","2,6","9,1",.,.,"93,7",2017
Stockholms Idrottsgymnasium,31315191,Stockholm,0180,5567379226,Stockholms Idrottsgymnasium AB,Enskild,"16,8","1,0","15,8","46,2","70,5",.,"23,5","0,6","618,3","76,8",2017
Stockholms Internationella Restaurang- och Hotellskola,56653353,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"15,1","1,0","14,1","50,4","77,3",.,"12,3","0,3","692,0","86,9",2017
Stockholms Tillskärarakademis Gymnasium,80357110,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"4,7","0,4","4,3","84,4","93,5","1,6","11,0","0,1","783,3","99,3",2017
Säkerhetsgymnasiet,23270781,Stockholm,0180,5567551386,Säkerhetsgymnasiet i Stockholm AB,Enskild,"4,5","1,0","3,5","28,6","71,4",.,"10,3",.,.,"100,0",2017
Södra Latins gymnasium 42775003,42775003,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,9","1,0","23,9","60,7","93,1","0,8","18,5",.,.,"90,4",2017
Södra Latins gymnasium 56670842,56670842,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,7","1,0","21,7","67,9","90,8","9,2","12,6","2,2","124,5","77,6",2017
Södra Latins gymnasium 89370947,89370947,Stockholm,0180,2120000142,Stockholm,Kommunal,"35,5","1,0","34,5","43,1","68,7",.,"10,9",.,.,"87,4",2017
Teknik & Service Gymnasiet,18451445,Stockholm,0180,5568879018,Ludus AB,Enskild,"7,4","1,0","6,4","23,6","77,2",.,"10,6",.,.,"89,0",2017
Tensta gymnasium 42985608,42985608,Stockholm,0180,2120000142,Stockholm,Kommunal,"5,5","1,0","4,5","56,4","94,5",.,"28,3","1,0","128,0","100,0",2017
Thoren Business School Stockholm,48555205,Stockholm,0180,5566139290,Thorengruppen AB,Enskild,"35,7","1,0","34,7","57,0","89,2",.,"22,7","1,0","788,0","57,5",2017
Thoren Innovation School Stockholm,31313926,Stockholm,0180,5568902653,Thoren Innovation School AB,Enskild,"14,0","1,0","13,0","31,2","75,8","3,1","22,6","0,4","735,0","68,1",2017
Thorildsplans gymnasium 30312720,30312720,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,9",.,"21,9","49,8","95,4","4,6","7,9",.,.,"97,0",2017
Thorildsplans gymnasium 32116280,32116280,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,3",.,"25,3","50,7","92,1",.,"12,0",.,.,"81,0",2017
Thorildsplans gymnasium 57143976,57143976,Stockholm,0180,2120000142,Stockholm,Kommunal,"30,9",.,"30,9","45,0","80,6",.,"15,8",.,.,"77,3",2017
Thorildsplans gymnasium 93367005,93367005,Stockholm,0180,2120000142,Stockholm,Kommunal,"30,7",.,"30,7","39,2","87,0",.,"17,4",.,.,"87,6",2017
Tyska skolan*,53175499,Stockholm,0180,8020056530,Tyska Skolföreningen,Enskild,"18,8","0,8","18,0","56,5",.,.,"6,0",.,.,"24,0",2017
Viktor Rydberg gy. Jarlaplan,64388538,Stockholm,0180,8120005650,Stiftelsen Viktor Rydbergs Skola,Enskild,"36,7","1,0","35,7","66,7","90,8","3,4","15,2","0,3","2 164,0","99,2",2017
Viktor Rydberg gy. Odenplan,52153758,Stockholm,0180,8120005650,Stiftelsen Viktor Rydbergs Skola,Enskild,"37,2","1,0","36,2","50,8","85,9",.,"16,5","0,3","1 812,1","87,4",2017
Yrkesgymnasiet Stockholm,16501673,Stockholm,0180,5566139290,Thorengruppen AB,Enskild,"12,0","1,0","11,0","40,9","27,3","9,1","19,5","0,2","1 070,0","36,4",2017
Yrkesplugget,26298615,Stockholm,0180,5566753736,Yrkesplugget i Sverige AB,Enskild,"14,9","0,6","14,3","39,5","46,5",.,"15,5","1,0","222,0","100,0",2017
Östra Reals gymnasium 22116645,22116645,Stockholm,0180,2120000142,Stockholm,Kommunal,"33,3","1,0","32,3","52,8","92,6",.,"10,9","2,0","176,0","90,2",2017
Östra Reals gymnasium 99755443,99755443,Stockholm,0180,2120000142,Stockholm,Kommunal,"37,1",.,"37,1","64,5","96,1",.,"20,9",.,.,"88,5",2017
Gymnasieutbildn. i Storfors,19005839,Storfors,1760,2120001785,Storfors,Kommunal,"4,0",.,"4,0","75,0","25,0",.,"9,3",.,.,"50,0",2017
Lundsbergs gymnasieskola,30167976,Storfors,1760,8740019362,Stiftelsen Lundsbergs Skola,Enskild,"13,9","0,7","13,2","43,6","67,0",.,"11,8","2,0","78,0","100,0",2017
Luspengymnasiet,50104466,Storuman,2421,2120002577,Storuman,Kommunal,"23,6","1,0","22,6","65,1","77,0","4,0","5,9","1,0","133,0","80,9",2017
Tärnaby Alpina Gymnasium,28004794,Storuman,2421,2120002577,Storuman,Kommunal,"7,6","0,7","6,9","34,8","44,9",.,"4,5",.,.,"29,0",2017
Europaskolan Strängnäs,32071849,Strängnäs,0486,5567478416,Europaskolan Utbildning AB,Enskild,"23,5","1,0","22,5","37,7","74,8",.,"19,0",.,.,"88,9",2017
Thomasgymnasiet,79845033,Strängnäs,0486,2120000365,Strängnäs,Kommunal,"46,1","1,0","45,1","51,9","81,8",.,"11,3","2,0","254,0","78,4",2017
Strömstad Gymnasium,41099519,Strömstad,1486,2120001405,Strömstad,Kommunal,"40,5",.,"40,5","45,2","72,2","7,4","10,2","1,0","412,0","73,2",2017
Hjalmar Strömerskolan,59386837,Strömsund,2313,2120002486,Strömsund,Kommunal,"44,2","1,0","43,2","45,4","58,1","2,3","7,6","1,5","218,0","68,6",2017
Grillska Gymnasiet Sundbyberg,21627442,Sundbyberg,0183,8020170794,Stadsmissionens Skolstiftelse,Enskild,"10,9","1,0","9,9","41,4","93,9",.,"14,4",.,.,"100,0",2017
IT-Gymnasiet Sundbyberg,17276047,Sundbyberg,0183,5565970471,IT Gymnasiet Sverige AB,Enskild,"13,7","1,0","12,7","48,8","78,3",.,"15,1","0,1","3 840,0","84,6",2017
Sankt Martins gymnasium,73217812,Sundbyberg,0183,2120000175,Sundbyberg,Kommunal,"39,3","1,0","38,3","65,8","81,7","3,7","9,4","1,5","247,6","78,4",2017
"Mikael Elias Gymnasium, Sundsvall",21382451,Sundsvall,2281,5565583282,Mikael Elias Gymnasium AB,Enskild,"16,7","1,0","15,7","63,0","86,3",.,"17,8","1,0","279,0","86,3",2017
NTI-gymnasiet Sundsvall,48244956,Sundsvall,2281,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"15,6","1,0","14,6","58,9","72,6","6,8","14,8","0,3","864,0","93,2",2017
