skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Elof Lindälvs gymn Enhet 5,51620045,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"11,6","1,0","10,6","64,8","99,2","9,4","8,4","0,4","222,5","88,4",2015
LBS Ljud & Bildskolan Kungsbacka,86888278,Kungsbacka,1384,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"8,0","0,4","7,6","43,4","67,8",.,"14,9",.,.,"80,9",2015
Praktiska Kungsbacka,23457902,Kungsbacka,1384,5562575786,Praktiska Sverige AB,Enskild,"7,8","1,0","6,8","52,9","47,1","2,9","10,4",.,.,"27,9",2015
Sveriges Ridgymnasium Kungsbacka,27597104,Kungsbacka,1384,5566814504,Sveriges Ridgymnasium AB,Enskild,"8,1","0,6","7,5","100,0","53,8",.,"11,0",.,.,"100,0",2015
Mimers Hus Gymnasium 1,82193704,Kungälv,1482,2120001371,Kungälv,Kommunal,"21,3","1,0","20,3","20,2","92,6",.,"12,6","0,3","850,0","97,5",2015
Mimers Hus Gymnasium 2,66368167,Kungälv,1482,2120001371,Kungälv,Kommunal,"11,3",.,"11,3","44,4","90,2",.,"29,7","0,2","1 670,0","91,1",2015
Mimers Hus Gymnasium 3,55785999,Kungälv,1482,2120001371,Kungälv,Kommunal,"23,4","2,0","21,4","58,8","96,3","4,7","9,9",.,.,"97,7",2015
Mimers Hus Gymnasium 4,51624696,Kungälv,1482,2120001371,Kungälv,Kommunal,"33,0","1,0","32,0","61,3","91,4",.,"10,8","1,0","344,0","97,7",2015
Mimers Hus Gymnasium 5,78651862,Kungälv,1482,2120001371,Kungälv,Kommunal,"19,9","1,0","18,9","34,6","98,3","5,3","16,3","0,5","618,0","100,0",2015
"Kävlinge Lärcentrum, gymn.",88192227,Kävlinge,1261,2120001058,Kävlinge,Kommunal,"6,5","0,3","6,2","62,8","79,9",.,"6,9",.,.,"83,1",2015
Ullvigymnasiet,72022487,Köping,1983,2120002114,Köping,Kommunal,"101,2","1,0","100,2","44,6","70,9","3,0","9,5","3,0","316,7","86,7",2015
Osbecksgymnasiet RO1,71517572,Laholm,1381,2120001223,Laholm,Kommunal,"43,5","3,0","40,5","42,3","88,0","2,5","10,8","2,0","219,5","85,1",2015
Allvar Gullstrandgymnasiet,47108212,Landskrona,1282,2120001140,Landskrona,Kommunal,"28,7","1,0","27,7","34,5","83,9","3,6","10,0","1,0","278,0","94,8",2015
Selma Lagerlöfgymnasiet,37132612,Landskrona,1282,2120001140,Landskrona,Kommunal,"30,4","1,0","29,4","62,6","87,2","8,5","10,7","2,0","157,5","88,6",2015
Gymnasieutbildning i Lekeberg,24445686,Lekeberg,1814,2120002981,Lekeberg,Kommunal,"1,2","0,1","1,1","100,0","100,0",.,"5,7","0,1","60,0","100,0",2015
Leksands gymnasium,44417214,Leksand,2029,2120002163,Leksand,Kommunal,"47,8","1,0","46,8","55,4","90,3","4,3","11,2","2,0","261,5","96,3",2015
"Lerums Gymnasium, skolenhet 1",25025681,Lerum,1441,2120001447,Lerum,Kommunal,"15,5","1,0","14,5","62,6","100,0",.,"18,1","0,5","522,0","93,8",2015
"Lerums Gymnasium, skolenhet 2",88776535,Lerum,1441,2120001447,Lerum,Kommunal,"23,5","1,0","22,5","42,9","95,6","4,4","14,0","0,5","628,0","100,0",2015
"Lerums Gymnasium, skolenhet 3",29351272,Lerum,1441,2120001447,Lerum,Kommunal,"11,0","1,0","10,0","54,0","84,0",.,"19,8","0,5","396,0","100,0",2015
"Lerums Gymnasium, skolenhet 4",49488344,Lerum,1441,2120001447,Lerum,Kommunal,"16,5","0,5","16,0","45,9","81,9",.,"4,4",.,.,"86,3",2015
"Lerums Gymnasium, skolenhet 5",74408578,Lerum,1441,2120001447,Lerum,Kommunal,"26,8","1,0","25,8","35,7","82,9","3,9","13,2","0,5","680,0","95,5",2015
Lessebo Gymnasium,75395882,Lessebo,0761,2120000613,Lessebo,Kommunal,"5,6","0,5","5,1","52,5","84,2",.,"14,3","0,3","288,0","100,0",2015
Hersby gymnasium EKSA,71043974,Lidingö,0186,2120000191,Lidingö,Kommunal,"38,1","1,0","37,1","46,2","88,9","2,7","14,5","1,4","397,8","94,8",2015
Hersby gymnasium NATEIM,26734780,Lidingö,0186,2120000191,Lidingö,Kommunal,"20,6","1,0","19,6","32,8","75,0",.,"19,5","2,0","190,5","85,3",2015
Lunaskolan Östra gymnasium,57777751,Lidingö,0186,5566402672,Stockholms Barn & Ungdomsstöd AB,Enskild,"9,5","0,8","8,8","81,1","92,0","2,3","5,5","0,2","240,0","94,3",2015
Stillerska filmgymnasiet,38732602,Lidingö,0186,5567777270,Stillerska AB,Enskild,"4,6","1,0","3,6","54,6","74,8",.,"11,8",.,.,"60,8",2015
"De la Gardiegymnasiet, enhet 1",89807183,Lidköping,1494,2120001694,Lidköping,Kommunal,"27,6","1,0","26,6","40,7","96,2",.,"14,3",.,.,"95,3",2015
"De la Gardiegymnasiet, enhet 2",86724994,Lidköping,1494,2120001694,Lidköping,Kommunal,"30,0","1,0","29,0","26,9","72,4",.,"10,4",.,.,"89,7",2015
"De la Gardiegymnasiet, enhet 3",61161774,Lidköping,1494,2120001694,Lidköping,Kommunal,"31,9",.,"31,9","61,8","94,4",.,"16,1",.,.,"86,7",2015
"De la Gardiegymnasiet, enhet 4",86158933,Lidköping,1494,2120001694,Lidköping,Kommunal,"32,1","1,0","31,1","70,2","89,7","5,8","9,0",.,.,"83,9",2015
"De la Gardiegymnasiet, enhet 5",39179525,Lidköping,1494,2120001694,Lidköping,Kommunal,"33,4","1,0","32,4","83,0","90,4",.,"10,4",.,.,"87,9",2015
"De la Gardiegymnasiet, enhet 6",14102256,Lidköping,1494,2120001694,Lidköping,Kommunal,"6,8","1,0","5,8","65,5","65,5",.,"10,7",.,.,"100,0",2015
Thoren Innovation School Lidköping,69288110,Lidköping,1494,5568902653,Thoren Innovation School AB,Enskild,"5,2","1,0","4,2","13,2","51,6","3,6","10,6","0,1","314,3","20,9",2015
Elfhems gymnasium,70660980,Lilla Edet,1462,2120001496,Lilla Edet,Kommunal,"4,2","0,5","3,7","27,0","18,9",.,"7,0","0,1","260,0","29,7",2015
Lindeskolan LS 1,75082280,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"16,9","0,5","16,4","61,5","94,8","3,1","7,8","0,5","256,0","85,6",2015
Lindeskolan LS 2,75914181,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"28,4","1,0","27,4","21,8","63,2","1,8","9,1","0,4","670,3","78,9",2015
Lindeskolan LS 3,39302565,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"24,2","1,0","23,2","29,0","75,1","2,2","6,9","0,1","1 223,1","81,9",2015
Lindeskolan LS 4,96818167,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"29,2","1,0","28,2","65,4","91,0","1,8","9,8","0,4","751,4","80,1",2015
Anders Ljungstedts gymnasium 3,36072799,Linköping,0580,2120000449,Linköping,Kommunal,"13,2",.,"13,2","93,2","87,9",.,"15,5",.,.,"86,4",2015
Anders Ljungstedts gymnasium 4,61432781,Linköping,0580,2120000449,Linköping,Kommunal,"37,2",.,"37,2","23,4","65,7","1,3","11,9","1,0","445,0","100,0",2015
Anders Ljungstedts gymnasium 7,78287294,Linköping,0580,2120000449,Linköping,Kommunal,"32,3",.,"32,3","63,0","79,8","2,5","6,0",.,.,"84,1",2015
Anders Ljungstedts gymnasium 8,74316305,Linköping,0580,2120000449,Linköping,Kommunal,"35,5","1,0","34,5","51,7","87,2","2,9","9,1","1,0","315,0","81,6",2015
Berzeliusskolan 1,79527481,Linköping,0580,2120000449,Linköping,Kommunal,"28,0","1,0","27,0","58,4","94,8","3,7","14,5",.,.,"92,6",2015
Berzeliusskolan 2,67300857,Linköping,0580,2120000449,Linköping,Kommunal,"25,2","1,0","24,2","61,7","95,9","4,1","14,4","1,0","347,0","87,8",2015
Birgittaskolan 1,99279503,Linköping,0580,2120000449,Linköping,Kommunal,"30,1","1,0","29,1","73,9","94,2","6,9","11,3","0,5","656,0","96,2",2015
Birgittaskolan 2,63653488,Linköping,0580,2120000449,Linköping,Kommunal,"21,0","0,7","20,3","44,9","100,0","7,4","4,3","0,1","870,0","89,5",2015
Björkö Fria Gymnasium,84476205,Linköping,0580,8220027596,Stiftelsen Waldorfpedagogik i Vreta Kloster,Enskild,"14,4","1,0","13,4","47,2",.,.,"11,3","0,1","1 510,0","85,8",2015
Folkungaskolan 1,24544503,Linköping,0580,2120000449,Linköping,Kommunal,"24,6","1,0","23,6","61,2","96,2",.,"13,1","0,3","1 232,0","94,7",2015
Folkungaskolan 2,25392789,Linköping,0580,2120000449,Linköping,Kommunal,"26,1","1,3","24,8","62,4","96,6",.,"17,0",.,.,"84,6",2015
Framtidsgymnasiet Linköping,72109637,Linköping,0580,5565304481,Framtidsgymnasiet Öst AB,Enskild,"7,8","1,0","6,8","44,1","73,5",.,"10,3",.,.,"100,0",2015
Fria Läroverken Linköping,69240218,Linköping,0580,5569172041,Fria Läroverken i Sverige AB,Enskild,"23,8","1,0","22,8","40,2","79,6",.,"13,3","0,2","1 515,0","76,3",2015
Hagströmska gymnasiet Linköping,14057258,Linköping,0580,5567550461,Hagströmska Gymnasiet AB,Enskild,"9,3","1,0","8,3","4,2","75,8",.,"10,2",.,.,"100,0",2015
JENSEN Gymnasium Linköping,38460895,Linköping,0580,5566358759,Jensen Education College AB,Enskild,"2,9",.,"2,9","100,0","61,4",.,"21,8",.,.,"63,2",2015
Katedralskolan 1,53821161,Linköping,0580,2120000449,Linköping,Kommunal,"35,5","1,1","34,4","49,5","94,4","1,9","14,3","0,4","1 227,5","90,8",2015
Katedralskolan 2,31199511,Linköping,0580,2120000449,Linköping,Kommunal,"14,9","1,0","13,9","61,2","96,5","5,9","10,0","0,2","695,0","100,0",2015
Katedralskolan 3,12934438,Linköping,0580,2120000449,Linköping,Kommunal,"31,9","0,7","31,2","48,4","98,1","2,5","14,0","0,4","1 092,5","92,5",2015
LBS Ljud & Bildskolan Linköping,86787111,Linköping,0580,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"4,9","0,9","4,0","62,5","53,8","10,0","22,0",.,.,"53,8",2015
"Mediateknikerutbildningen, MTU",97868185,Linköping,0580,5564631983,"Mediateknikerutbildningen, MTU AB",Enskild,"8,4","1,0","7,4","15,6","29,9","13,6","15,0","1,0","110,0","100,0",2015
Praktiska Linköping,81551726,Linköping,0580,5562575786,Praktiska Sverige AB,Enskild,"9,7","1,0","8,7","24,1","47,1",.,"13,4",.,.,"81,6",2015
Realgymnasiet Linköping,77823650,Linköping,0580,5565715892,Lärande i Sverige AB,Enskild,"15,2","1,0","14,2","44,9","63,6",.,"13,1","2,5","74,0","62,5",2015
Thoren Business School Linköping,37550979,Linköping,0580,5566139290,Thorengruppen AB,Enskild,"8,3","1,0","7,3","59,1","86,4",.,"15,0","0,8","137,5","63,4",2015
Yrkesgymnasiet Linköping,76195214,Linköping,0580,5566139290,Thorengruppen AB,Enskild,"13,4","1,0","12,4","49,7","51,5",.,"16,5","0,5","408,0","51,5",2015
Ljungby Fria Gymnasium,54839753,Ljungby,0781,5563604767,Ljungby Fria Gymnasium AB,Enskild,"7,0","0,7","6,3","38,1","31,7",.,"7,8","0,5","98,0","88,9",2015
RyssbyGymnasiet,32705515,Ljungby,0781,5566214069,Ryssbygymnasiet AB,Enskild,"31,6","2,0","29,6","31,4","64,2",.,"5,7",.,.,"80,4",2015
Sunnerbogymnasiet 1,60214465,Ljungby,0781,2120000670,Ljungby,Kommunal,"8,3",.,"8,3","6,6","74,1",.,"8,3",.,.,"75,9",2015
Sunnerbogymnasiet 2,70137084,Ljungby,0781,2120000670,Ljungby,Kommunal,"27,2","1,0","26,2","54,3","73,2","3,8","10,9","1,0","301,1","92,4",2015
Sunnerbogymnasiet 3,82002016,Ljungby,0781,2120000670,Ljungby,Kommunal,"24,6","0,9","23,7","45,0","94,5","2,1","11,4","0,9","301,1","96,0",2015
Sunnerbogymnasiet 4,21901328,Ljungby,0781,2120000670,Ljungby,Kommunal,"12,2","0,3","11,9","84,5","76,5","4,6","15,7","0,6","313,3","86,2",2015
Slottegymnasiet 1,23306658,Ljusdal,2161,2120002320,Ljusdal,Kommunal,"43,6","1,0","42,6","52,8","72,9","2,4","9,2",.,.,"90,2",2015
Slottegymnasiet 2,92965381,Ljusdal,2161,2120002320,Ljusdal,Kommunal,"25,5","1,0","24,5","37,4","71,0","0,8","5,9",.,.,"98,8",2015
Träutbildningar i Hälsingland,57350392,Ljusdal,2161,5567796718,Träutbildningar i Hälsingland AB,Enskild,"6,1","0,5","5,6","20,6","34,6",.,"8,4","0,1","940,0","59,1",2015
ABB Industrigymnasium Ludvika,97535124,Ludvika,2085,5566081740,Industritekniska Gymnasiet Bergslagen AB,Enskild,"6,5","0,5","6,0","37,5","83,3",.,"16,5",.,.,"77,5",2015
VBU Högbergsskolan 1,11102578,Ludvika,2085,2220000802,Ludvika,Kommunal,"31,0","1,0","30,0","65,4","78,0","5,0","10,2","0,8","381,3","91,8",2015
VBU Högbergsskolan 2,69306209,Ludvika,2085,2220000802,Ludvika,Kommunal,"29,5","1,0","28,5","17,8","70,4","3,5","10,5","0,6","501,7","91,6",2015
VBU Malmen,92651253,Ludvika,2085,2220000802,Ludvika,Kommunal,"13,7","0,5","13,2","19,5","51,6","3,8","7,1","0,2","465,0","94,4",2015
"Luleå gymnasieskola, skolenhet A",31740319,Luleå,2580,2120002742,Luleå,Kommunal,"15,9","1,0","14,9","71,7","99,2",.,"6,0","0,7","136,9","93,3",2015
"Luleå gymnasieskola, skolenhet B",10129345,Luleå,2580,2120002742,Luleå,Kommunal,"30,5","1,0","29,5","80,0","82,4","15,4","12,7","1,0","375,0","79,7",2015
"Luleå gymnasieskola, skolenhet C",17944628,Luleå,2580,2120002742,Luleå,Kommunal,"32,3","1,0","31,3","76,6","87,2","2,2","14,0","1,0","439,0","93,0",2015
"Luleå gymnasieskola, skolenhet D",82826083,Luleå,2580,2120002742,Luleå,Kommunal,"16,7","1,0","15,7","37,1","87,2","9,6","13,9","0,6","363,3","84,9",2015
"Luleå gymnasieskola, skolenhet E",94468610,Luleå,2580,2120002742,Luleå,Kommunal,"25,8","1,0","24,8","59,1","92,7","8,1","8,8","1,0","217,0","98,8",2015
"Luleå gymnasieskola, skolenhet F",94090461,Luleå,2580,2120002742,Luleå,Kommunal,"25,2","1,0","24,2","40,8","76,2","0,8","7,8",.,.,"98,1",2015
"Luleå gymnasieskola, skolenhet G",12954099,Luleå,2580,2120002742,Luleå,Kommunal,"23,2","1,0","22,2","45,8","80,5","5,5","12,2","1,0","270,0","85,4",2015
"Luleå gymnasieskola, skolenhet H",80931789,Luleå,2580,2120002742,Luleå,Kommunal,"37,2",.,"37,2","48,3","91,2","2,7","13,3","1,0","496,0","95,7",2015
Nordiskt FlygTeknikCentrum,84098842,Luleå,2580,2120002742,Luleå,Kommunal,"10,2","0,3","10,0","42,2","32,2",.,"6,0",.,.,"90,5",2015
NTI-gymnasiet Luleå,90473340,Luleå,2580,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"12,9","1,0","11,9","53,8","91,6","4,7","9,9",.,.,"100,0",2015
Praktiska Luleå,26167236,Luleå,2580,5562575786,Praktiska Sverige AB,Enskild,"20,8","1,0","19,8","49,5","36,4",.,"10,8","0,3","713,3","26,3",2015
Consensum Gymnasium Lund,69807202,Lund,1281,5566023684,Consensum Lund AB,Enskild,"17,5","1,0","16,5","42,9","72,9","5,4","15,8","0,8","327,5","88,2",2015
Drottning Blankas Gymn. Lund,64648904,Lund,1281,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"12,4","0,9","11,5","76,7","65,4","5,2","13,1","0,1","1 510,0","78,4",2015
Gymnasieskolan Spyken,75939593,Lund,1281,2120001132,Lund,Kommunal,"80,2","1,0","79,2","59,4","94,8","2,5","13,9","1,8","630,3","90,8",2015
Gymnasieskolan Vipan,63035915,Lund,1281,2120001132,Lund,Kommunal,"102,9","0,9","102,0","55,4","86,0","8,6","9,6","4,3","228,4","82,8",2015
JENSEN Gymnasium Lund,26324896,Lund,1281,5566358759,Jensen Education College AB,Enskild,"11,1","1,0","10,1","53,5","84,1",.,"16,9","0,5","342,0","73,3",2015
Katedralskolan,56639389,Lund,1281,2120001132,Lund,Kommunal,"98,6","1,0","97,6","56,8","96,8","1,8","14,5","2,8","516,0","89,3",2015
Lars-Erik Larssongymnasiet,95700485,Lund,1281,8465021015,Lars-Erik Larsson Gymnasiet,Enskild,"13,9","1,0","12,9","44,5","80,6","2,3","10,9","0,1","1 410,0","68,8",2015
LBS Ljud & Bildskolan Lund,51449748,Lund,1281,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"19,5","2,0","17,5","39,5","60,2","3,4","21,5","0,8","470,0","60,2",2015
Lunds Dans- o Musikalgymnasium,28267726,Lund,1281,5566981766,Dans o Musikal i Lund AB,Enskild,"17,4","1,0","16,4","75,6","72,9",.,"11,3","0,2","930,0","89,6",2015
Lunds Fordonstekniska Gymn.,28848709,Lund,1281,5566426630,Lunds Fordonstekniska Gymnasium AB,Enskild,"5,6","1,0","4,6","20,3","81,2","2,2","14,6","0,2","446,7","96,9",2015
"Mikael Elias Gymnasium, Lund",17779637,Lund,1281,5565583282,Mikael Elias Gymnasium AB,Enskild,"9,3","1,0","8,3","53,3","89,7",.,"20,6",.,.,"87,3",2015
NTI-gymnasiet Lund,12613085,Lund,1281,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"11,4","0,7","10,7","39,9","71,5",.,"17,3",.,.,"80,8",2015
Polhemskolan,53896162,Lund,1281,2120001132,Lund,Kommunal,"155,5","1,0","154,5","56,1","93,4","1,9","15,2","4,3","552,7","89,3",2015
Realgymnasiet 2 i Lund,13002601,Lund,1281,5565715892,Lärande i Sverige AB,Enskild,"7,0","0,8","6,2","80,4","79,9","3,2","9,9","1,1","55,5","96,1",2015
Realgymnasiet i Lund,11185244,Lund,1281,5565715892,Lärande i Sverige AB,Enskild,"5,8","0,3","5,5","75,8","51,3","3,7","15,2","1,1","75,5","72,3",2015
Sveriges Ridgymnasium Flyinge,56211717,Lund,1281,5566814504,Sveriges Ridgymnasium AB,Enskild,"3,3","0,4","2,9","98,3","40,8",.,"9,4","0,1","540,0","71,1",2015
Thoren Innovation School Lund,66824652,Lund,1281,5568902653,Thoren Innovation School AB,Enskild,"11,3","1,0","10,3","33,3","95,8",.,"14,9","0,2","770,0","76,4",2015
Tannbergsskolan 1,49168016,Lycksele,2481,2120002635,Lycksele,Kommunal,"30,3",.,"30,3","20,7","64,8",.,"6,7","1,0","214,7","93,5",2015
Tannbergsskolan 2,32042066,Lycksele,2481,2120002635,Lycksele,Kommunal,"26,3","1,2","25,1","26,3","48,9",.,"7,2","0,7","257,1","91,1",2015
Tannbergsskolan 3,50821167,Lycksele,2481,2120002635,Lycksele,Kommunal,"31,3","0,8","30,5","66,1","78,8","16,5","4,3",.,.,"75,0",2015
Tannbergsskolan 4,71929526,Lycksele,2481,2120002635,Lycksele,Kommunal,"14,3","1,0","13,3","55,0","83,8","0,9","7,2","0,5","192,0","74,4",2015
Tannbergsskolan 5,96588511,Lycksele,2481,2120002635,Lycksele,Kommunal,"0,4","0,4",.,.,.,.,.,"0,5",.,.,2015
Gullmarsgymnasiet 1,92814975,Lysekil,1484,2120001389,Lysekil,Kommunal,"12,6","0,6","12,1","63,5","58,5","2,1","13,4","1,0","162,0","76,8",2015
Gullmarsgymnasiet 2,60873719,Lysekil,1484,2120001389,Lysekil,Kommunal,"21,9","0,7","21,2","56,0","94,1","4,7","7,5",.,.,"92,0",2015
Gullmarsgymnasiet 3,29706369,Lysekil,1484,2120001389,Lysekil,Kommunal,"23,9","1,0","22,9","42,2","92,6",.,"10,9",.,.,"96,9",2015
4 ans Gymnasium,28085125,Malmö,1280,5567622682,4ans Gymnasium AB,Enskild,"6,4","0,4","6,0","24,7","49,8",.,"14,0",.,.,"72,7",2015
Agnesfrids gymnasium,28770304,Malmö,1280,2120001124,Malmö,Kommunal,"25,0",.,"25,0","32,0","88,0","8,0","8,4","1,0","210,0","96,0",2015
Bellevue gymnasium,86483208,Malmö,1280,2120001124,Malmö,Kommunal,"12,5","1,0","11,5","34,8","78,3","17,4","9,6","1,0","110,0","100,0",2015
Bladins gymnasium,21938183,Malmö,1280,8460010948,"Bladins Skola, Stiftelsen",Enskild,"16,1","0,7","15,4","61,0","79,8",.,"13,8",.,.,"78,3",2015
Bladins Intern School of Malmö,78986228,Malmö,1280,8460010948,"Bladins Skola, Stiftelsen",Enskild,"9,7","0,1","9,6","44,0",.,.,"6,6",.,.,"88,8",2015
Bryggeriets Gymnasium,71472793,Malmö,1280,8465017070,Bryggeriets Bildnings Byrå (Bbb),Enskild,"14,0","1,0","13,0","20,8","53,1",.,"12,2","0,2","1 053,3","82,7",2015
Byggymnasiet,64123241,Malmö,1280,2120001124,Malmö,Kommunal,"32,0","1,0","31,0","36,5","77,1","6,5","4,2","1,0","131,0","91,9",2015
Cybergymnasiet Malmö,69063711,Malmö,1280,5565693289,Cybergymnasiet Malmö AB,Enskild,"25,1","1,0","24,1","44,9","87,9","4,1","13,3","0,9","364,8","90,1",2015
Design & Construction College Malmö,77609073,Malmö,1280,5560440017,Hermods Aktiebolag,Enskild,"22,6","1,0","21,6","53,3","62,3","3,5","11,9","0,1","2 560,0","98,6",2015
Drottning Blankas Gymn. Malmö,35894996,Malmö,1280,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"16,0","0,8","15,2","73,3","45,5","6,6","16,9",.,.,"38,6",2015
Einar Hansengymnasiet,12926770,Malmö,1280,8450003481,Folkuniversitetet Stiftelsen Kurs- Verksamheten Vid Lunds Universitet,Enskild,"13,4","0,8","12,6","61,8","70,8",.,"13,8","0,5","346,0","84,1",2015
Framtidsgymnasiet Burlöv/Malmö,17119840,Malmö,1280,5565755500,Framtidsgymnasiet i Sverige AB,Enskild,"18,2","1,0","17,2","30,9","35,6","5,8","9,8","0,5","336,0","70,6",2015
Fria Läroverken Malmö,68748767,Malmö,1280,5569172041,Fria Läroverken i Sverige AB,Enskild,"26,0","1,0","25,0","47,7","70,5",.,"12,6","0,6","525,0","70,6",2015
Hermods Gymnasium Malmö,23548714,Malmö,1280,5560440017,Hermods Aktiebolag,Enskild,"20,3","1,0","19,3","55,4","75,1",.,"15,3","0,5","592,0","82,4",2015
JENSEN Gymnasium Malmö,48593439,Malmö,1280,5566358759,Jensen Education College AB,Enskild,"10,1","1,0","9,1","49,5","65,9",.,"21,6","0,2","985,0","95,6",2015
Kunskapsgymnasiet Malmö,91773491,Malmö,1280,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"19,1","1,0","18,1","46,4","89,0","5,5","13,3","0,2","1 205,0","97,2",2015
Malmö Borgarskola Ro 1,30361243,Malmö,1280,2120001124,Malmö,Kommunal,"96,4","4,0","92,4","48,6","89,8","2,2","12,8","1,8","656,7","100,0",2015
Malmö Idrottsgymnasium Ro1,25596917,Malmö,1280,2120001124,Malmö,Kommunal,"26,9","1,8","25,1","43,6","85,3",.,"16,4","0,8","513,8","88,0",2015
Malmö Latinskola Ro 1,65722876,Malmö,1280,2120001124,Malmö,Kommunal,"93,3","2,0","91,3","57,7","87,8","4,9","10,6","2,0","482,0","84,8",2015
Malmö Lärlingscenter Ro1,20984584,Malmö,1280,2120001124,Malmö,Kommunal,"3,9","1,0","2,9","35,1","78,9",.,"14,7",.,.,"82,5",2015
Pauliskolan,65381163,Malmö,1280,2120001124,Malmö,Kommunal,"50,8","2,0","48,8","54,2","93,3","4,1","14,7","2,0","357,5","90,1",2015
Peabskolan Malmö,98541468,Malmö,1280,5564427432,Peabskolan AB,Enskild,"8,8","1,0","7,8","25,6","51,3",.,"11,8",.,.,"64,1",2015
Plusgymnasiet Malmö,31155312,Malmö,1280,5565789129,Plusgymnasiet AB,Enskild,"17,2","1,0","16,2","53,9","63,1","6,2","16,5",.,.,"48,2",2015
Praktiska Malmö City,25648215,Malmö,1280,5562575786,Praktiska Sverige AB,Enskild,"21,7","1,0","20,7","60,6","61,4",.,"11,9",.,.,"83,1",2015
Praktiska Malmö Limhamn,61823258,Malmö,1280,5562575786,Praktiska Sverige AB,Enskild,"11,9",.,"11,9","50,4","74,8","8,4","10,8",.,.,"83,2",2015
"ProCivitas Privata Gymnasium, Malmö",84424083,Malmö,1280,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"24,9","1,0","23,9","46,2","84,7",.,"24,9","1,3","457,7","84,1",2015
Realgymnasiet Malmö,39178171,Malmö,1280,5565715892,Lärande i Sverige AB,Enskild,"11,6","1,0","10,6","72,5","71,1","4,7","11,3",.,.,"65,9",2015
Rytmus Malmö,49231191,Malmö,1280,5564648979,Rytmus AB,Enskild,"13,9","1,0","12,9","35,7","93,0",.,"11,0","0,1","1 420,0","91,5",2015
Snitz Gymnasium Malmö,25160697,Malmö,1280,5565042255,PPS Power Planning System Aktiebolag,Enskild,"1,3","0,3","1,0","47,0","100,0","30,0","6,0",.,.,"100,0",2015
S:t Petri skola,78231062,Malmö,1280,2120001124,Malmö,Kommunal,"57,7","1,0","56,7","68,2","95,2","3,5","14,6","1,5","552,0","89,8",2015
Thoren Business School Malmö,10481541,Malmö,1280,5566139290,Thorengruppen AB,Enskild,"25,9","1,6","24,3","47,7","84,8","2,7","19,2","0,6","778,3","60,9",2015
Universitetsholmens gymnasium,68006362,Malmö,1280,2120001124,Malmö,Kommunal,"37,4","1,0","36,4","38,9","78,0","2,8","12,4","1,0","452,0","97,9",2015
Värnhemsskolan,11608031,Malmö,1280,2120001124,Malmö,Kommunal,"128,6","0,8","127,8","63,4","92,6","8,4","8,7","2,7","421,1","75,9",2015
Yrkesgymnasiet Malmö,86762103,Malmö,1280,5566139290,Thorengruppen AB,Enskild,"11,3","1,0","10,3","25,7","76,7","6,3","13,7","0,3","470,0","61,2",2015
Malung-Sälens gymnasieskola,68381790,Malung-Sälen,2023,2120002148,Malung-Sälen,Kommunal,"49,4","1,0","48,4","39,6","43,7","2,1","6,7","1,0","325,0","69,6",2015
Malå gymnasieskola,73138140,Malå,2418,2120002866,Malå,Kommunal,"1,8","0,4","1,4","81,9","80,6",.,"13,2",.,.,"80,6",2015
Vadsbogymnasiet,13006857,Mariestad,1493,2120001686,Mariestad,Kommunal,"70,3","1,0","69,3","47,2","70,9","1,4","10,9","1,5","501,3","88,5",2015
Vänergymnasiet,76007769,Mariestad,1493,5566269014,Vänergymnasiet AB,Enskild,"15,8","1,0","14,8","50,7","45,9","6,8","8,0","0,5","236,0","70,3",2015
Gymnasiesärskola och introduktionsprogram,86320340,Mark,1463,2120001504,Mark,Kommunal,"0,8","0,5","0,3","100,0","100,0",.,"380,0",.,.,"100,0",2015
Högskoleförberedande program,64858669,Mark,1463,2120001504,Mark,Kommunal,"43,5","1,0","42,5","39,1","85,4",.,"11,4","0,6","805,0","89,5",2015
