skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Ängelholm,Strövelstorps skola,Kommunal,Ängelholm,68323880,"1,93",7,69,66,65,1,198,198,0,2017
Ängelholm,Söndrebalgs skola,Kommunal,Ängelholm,53600648,"2,45",11,46,84,79,5,254,237,17,2017
Ängelholm,Toftaskolan,Kommunal,Ängelholm,51497405,"2,13",6,59,84,72,12,237,216,21,2017
Öckerö,Betelskolan,Enskild,Betelförsamlingens Skolstiftelse,65677988,"2,18",4,43,78,75,3,206,227,-21,2017
Öckerö,Brattebergsskolan,Kommunal,Öckerö,85862849,"2,28",21,62,72,66,6,205,207,-1,2017
Öckerö,Hedens skola 7-9,Kommunal,Öckerö,92940771,"2,21",20,64,65,64,1,206,202,4,2017
Ödeshög,Lysingskolan,Kommunal,Ödeshög,34255565,"2,05",19,55,77,60,17,216,195,21,2017
Örebro,Adolfsbergsskolan 7-9,Kommunal,Örebro,47684564,"2,36",3,48,84,82,2,221,240,-19,2017
Örebro,Almby skola 7-9,Kommunal,Örebro,22049573,"2,2",17,54,67,67,1,202,209,-7,2017
Örebro,Alsalam,Enskild,Al-Risalah Skandinaviska Stiftelse,99730324,"2,11",16,26,84,65,19,233,215,19,2017
Örebro,Engelbrektsskolan,Kommunal,Örebro,82807694,"2,36",5,54,75,80,-5,226,235,-8,2017
Örebro,Engelska Skolan i Örebro,Enskild,Internationella Engelska Skolan i Sverige AB,23908629,"2,56",2,49,91,89,2,276,254,22,2017
Örebro,Grenadjärskolan,Enskild,Stiftelsen Grenadjärskolan,36409468,"2,29",0,53,74,82,-8,223,237,-14,2017
Örebro,Gumaeliusskolan,Kommunal,Örebro,74902204,"2,18",3,59,79,76,4,220,223,-2,2017
Örebro,Hannaskolan,Enskild,Stiftelsen Hannaskolan,13390547,"2,5",7,52,85,83,2,257,242,15,2017
Örebro,JENSEN grundskola Örebro,Enskild,Jensen Education College AB,94248837,"2,34",0,42,94,84,10,265,244,21,2017
Örebro,Karl Johans skola,Enskild,Pysslingen Förskolor Och Skolor AB,28067210,"2,7",0,39,93,95,-2,266,269,-3,2017
Örebro,Kunskapsskolan Örebro,Enskild,Kunskapsskolan i Sverige Aktiebolag,76018506,"2,33",1,53,87,82,5,231,238,-7,2017
Örebro,Lillåns skola 7-9,Kommunal,Örebro,84774734,"2,41",3,63,86,83,3,236,237,-1,2017
Örebro,Mellringeskolan 7-9,Kommunal,Örebro,26290434,"2,07",5,48,73,71,1,206,218,-12,2017
Örebro,Navet,Kommunal,Örebro,12248380,"2,31",17,50,61,70,-9,199,218,-19,2017
Örebro,Odenskolan,Kommunal,Örebro,66382532,"2,13",0,50,85,77,8,222,227,-5,2017
Örebro,Olaus Petriskolan 7-9,Kommunal,Örebro,94395043,"2,41",4,58,78,82,-4,231,237,-6,2017
Örebro,Viktoriaskolan,Enskild,Brickebergskyrkans Skolstiftelse,19742982,"2,41",4,52,83,82,0,251,240,12,2017
Örebro,Vivallaskolan 7-9,Kommunal,Örebro,57981090,"1,35",24,51,36,34,2,170,144,26,2017
Örebro,Västra Engelbrektsskolan 7-9,Kommunal,Örebro,54656817,"1,81",14,48,38,56,-18,172,188,-17,2017
Örkelljunga,Kungsskolan,Kommunal,Örkelljunga,45558673,"2,09",23,71,56,58,-2,188,188,0,2017
Örnsköldsvik,Alneskolan 5-9,Kommunal,Örnsköldsvik,38278821,"2,57",0,38,97,91,6,238,261,-23,2017
Örnsköldsvik,Bjästaskolan 7-9,Kommunal,Örnsköldsvik,56331671,"2,54",2,50,96,88,8,253,252,1,2017
Örnsköldsvik,Björnaskolan,Kommunal,Örnsköldsvik,24396451,"2,19",15,63,59,67,-8,189,207,-19,2017
Örnsköldsvik,Bredbynskolan,Kommunal,Örnsköldsvik,51597705,"2,34",4,50,83,80,2,218,236,-17,2017
Örnsköldsvik,Geneskolan,Kommunal,Örnsköldsvik,87606101,"2,36",0,50,80,84,-4,229,242,-13,2017
Örnsköldsvik,Husumskolan,Kommunal,Örnsköldsvik,33732345,"2,18",0,49,89,78,11,230,231,-1,2017
Örnsköldsvik,Höglandskolan 4-9,Kommunal,Örnsköldsvik,32227381,"2,39",2,55,81,84,-3,217,241,-23,2017
Örnsköldsvik,Själevadskolan 7-9,Kommunal,Örnsköldsvik,49933363,"2,4",0,51,99,85,13,248,245,3,2017
Örnsköldsvik,Sörlidenskolan 7-9,Kommunal,Örnsköldsvik,46859731,"1,95",21,45,63,56,8,195,190,4,2017
Örnsköldsvik,Ängetskolan 4-9,Kommunal,Örnsköldsvik,82726493,"2,22",20,62,68,65,4,210,203,6,2017
Östersund,Friggaskolan,Enskild,Pysslingen Förskolor Och Skolor AB,58922041,"2,66",0,52,95,93,2,267,261,5,2017
Östersund,Kastalskolan,Kommunal,Östersund,34895088,"2,31",0,51,84,82,2,224,238,-14,2017
Östersund,Lugnviksskolan,Kommunal,Östersund,69758750,"2,4",0,67,89,85,4,249,239,10,2017
Östersund,Parkskolan,Kommunal,Östersund,19563708,"2,41",10,37,62,79,-17,226,239,-13,2017
Östersund,"Prolympia, Östersund",Enskild,Ulno AB,16858929,"2,49",0,55,85,88,-3,226,249,-23,2017
Östersund,Storsjöskolan,Kommunal,Östersund,95233985,"2,52",4,49,83,86,-3,231,249,-18,2017
Östersund,Torvallaskolan,Kommunal,Östersund,56710032,"1,92",28,54,42,49,-7,167,176,-9,2017
Östersund,Treälvsskolan 1,Kommunal,Östersund,76664723,"2,26",0,57,66,81,-15,212,233,-21,2017
Östersund,Vallaskolan 7-9,Kommunal,Östersund,85145566,"2,57",16,59,75,79,-4,226,233,-7,2017
Östersund,Östbergsskolan 2,Kommunal,Östersund,74981470,"2,47",17,52,71,75,-3,218,227,-9,2017
Österåker,Fredsborgskolan,Enskild,Lära i Österåker AB,43869172,"2,26",0,65,95,81,14,272,230,42,2017
Österåker,"Prolympia, Åkersberga",Enskild,Prolympia AB,22738124,"2,26",0,62,79,81,-1,256,231,25,2017
Österåker,Skärgårdsstadsskolan,Kommunal,Österåker,73272488,"2,36",0,39,82,84,-3,250,247,4,2017
Österåker,Solskiftesskolan,Kommunal,Österåker,82624830,"2,26",11,52,78,73,5,232,221,11,2017
Österåker,Söraskolan,Kommunal,Österåker,88712672,"2,21",13,54,81,69,11,232,214,18,2017
Österåker,Tråsättraskolan,Kommunal,Österåker,51305351,"2,45",1,53,89,86,4,252,246,6,2017
Östhammar,Frösåkersskolan,Kommunal,Östhammar,98029852,"2,23",7,59,75,74,1,219,221,-2,2017
Östhammar,Olandsskolan F-9,Kommunal,Östhammar,90876801,"2,21",3,46,63,77,-14,226,230,-4,2017
Östhammar,Vallonskolan,Kommunal,Östhammar,31047050,"2,06",13,52,61,65,-4,186,205,-20,2017
Östhammar,Österbyskolan,Kommunal,Östhammar,57548666,"2,11",8,50,71,70,1,197,215,-19,2017
Östra Göinge,Göingeskolan,Kommunal,Östra Göinge,84902434,"2,14",25,59,66,59,7,200,194,6,2017
Östra Göinge,Snapphaneskolan,Kommunal,Östra Göinge,81683738,"2,1",17,48,67,63,4,203,204,-2,2017
Övertorneå,Hietaniemi friskola,Enskild,Hietaniemi Friskoleförening,46252858,"2,38",19,44,94,71,23,248,223,25,2017
