skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_huvudman_namn,skolverket_helttj_larare_tcv105,skolverket_helttj_larare_leg_tcv105,skolverket_and_helttj_larare_leg_tcv105,skolverket_helttj_forstelarare_tcv105,skolverket_ant_larare_tcv105,skolverket_ant_larare_pedex_tcv105,skolverket_and_larare_pedex_tcv105,skolverket_ant_behoriga_tcv105,skolverket_and_behoriga_tcv105,skolverket_ant_forstelarare_tcv105,year
Stockholm,Södra Latins gymnasium 42775003,42775003,Kommunal,Stockholm,"24,8","22,9","92,3","4,5",33,29,"87,9",30,"90,9",5,2016
Stockholm,Södra Latins gymnasium 56670842,56670842,Kommunal,Stockholm,"16,6","13,6","81,8","1,0",20,18,"90,0",18,"90,0",1,2016
Stockholm,Södra Latins gymnasium 89370947,89370947,Kommunal,Stockholm,"24,5","15,8","64,2","3,0",55,37,"67,3",29,"52,7",3,2016
Stockholm,Teknik & Service Gymnasiet,18451445,Enskild,Ludus AB,"2,1","1,9","91,8",.,4,4,"100,0",4,"100,0",0,2016
Stockholm,Thoren Business School Stockholm,48555205,Enskild,Thorengruppen AB,"33,0","27,0","82,0","5,0",38,30,"78,9",30,"78,9",5,2016
Stockholm,Thorildsplans gymnasium 30312720,30312720,Kommunal,Stockholm,"23,2","21,3","91,8",.,25,24,"96,0",23,"92,0",0,2016
Stockholm,Thorildsplans gymnasium 57143976,57143976,Kommunal,Stockholm,"22,3","20,2","90,5","4,0",25,21,"84,0",24,"96,0",4,2016
Stockholm,Thorildsplans gymnasium 93367005,93367005,Kommunal,Stockholm,"27,6","24,0","86,8",.,30,29,"96,7",26,"86,7",0,2016
Stockholm,Viktor Rydberg gy. Jarlaplan,64388538,Enskild,Stiftelsen Viktor Rydbergs Skola,"29,7","27,1","91,2","4,8",40,36,"90,0",37,"92,5",5,2016
Stockholm,Viktor Rydberg gy. Odenplan,52153758,Enskild,Stiftelsen Viktor Rydbergs Skola,"28,4","23,5","82,8","3,5",40,32,"80,0",34,"85,0",4,2016
Stockholm,Yrkesgymnasiet Stockholm,16501673,Enskild,Thorengruppen AB,"3,0","2,8","93,3","1,0",3,3,"100,0",3,"100,0",1,2016
Stockholm,Yrkesplugget,26298615,Enskild,Yrkesplugget i Sverige AB,"9,0","7,0","77,8",.,9,8,"88,9",7,"77,8",0,2016
Stockholm,Östra Reals gymnasium 22116645,22116645,Kommunal,Stockholm,"28,6","24,1","84,0","4,0",31,28,"90,3",26,"83,9",4,2016
Stockholm,Östra Reals gymnasium 99755443,99755443,Kommunal,Stockholm,"29,5","27,4","93,0","6,0",34,33,"97,1",31,"91,2",6,2016
Storfors,Lundsbergs gymnasieskola,30167976,Enskild,Stiftelsen Lundsbergs Skola,"12,0","10,0","83,6","2,0",14,12,"85,7",12,"85,7",2,2016
Storuman,Luspengymnasiet,50104466,Kommunal,Storuman,"13,9","9,6","69,1","2,0",20,18,"90,0",14,"70,0",2,2016
Storuman,Tärnaby Alpina Gymnasium,28004794,Kommunal,Storuman,"3,0","1,6","51,9",.,7,6,"85,7",5,"71,4",0,2016
Strängnäs,Europaskolan Strängnäs,32071849,Enskild,Europaskolan Utbildning AB,"17,7","10,1","57,3","2,4",24,17,"70,8",13,"54,2",3,2016
Strängnäs,Thomasgymnasiet,79845033,Kommunal,Strängnäs,"19,5","15,6","80,1","3,8",35,23,"65,7",21,"60,0",4,2016
Strömstad,Strömstad Gymnasium,41099519,Kommunal,Strömstad,"26,9","18,1","67,1","3,0",34,28,"82,4",27,"79,4",3,2016
Strömsund,Hjalmar Strömerskolan,59386837,Kommunal,Strömsund,"16,1","11,4","71,1","4,3",25,18,"72,0",17,"68,0",5,2016
Sundbyberg,Grillska Gymnasiet Sundbyberg,21627442,Enskild,Stadsmissionens Skolstiftelse,"2,8","2,8","100,0","3,0",4,4,"100,0",4,"100,0",3,2016
Sundbyberg,IT-Gymnasiet Sundbyberg,17276047,Enskild,IT Gymnasiet Sverige AB,"6,4","4,7","73,9","1,5",9,7,"77,8",7,"77,8",2,2016
Sundbyberg,Löfströms gymnasium,40308112,Kommunal,Sundbyberg,"1,0","1,0","100,0",.,1,1,"100,0",1,"100,0",0,2016
Sundbyberg,S:t Martins gymnasium,19877892,Kommunal,Sundbyberg,"6,3","6,0","95,3","1,0",9,9,"100,0",9,"100,0",1,2016
Sundsvall,"Mikael Elias Gymnasium, Sundsvall",21382451,Enskild,Mikael Elias Gymnasium AB,"12,7","10,6","83,5","3,5",15,13,"86,7",13,"86,7",4,2016
Sundsvall,NTI-gymnasiet Sundsvall,48244956,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"5,8","4,8","82,7","1,8",8,7,"87,5",7,"87,5",2,2016
Sundsvall,Plusgymnasiet Sundsvall,36769815,Enskild,Plusgymnasiet AB,"3,5","1,0","29,4",.,4,2,"50,0",2,"50,0",0,2016
Sundsvall,Praktiska Sundsvall,16931486,Enskild,Praktiska Sverige AB,"3,8","2,6","68,4","1,0",4,4,"100,0",4,"100,0",1,2016
Sundsvall,Realgymnasiet i Sundsvall,92489953,Enskild,Lärande i Sverige AB,"2,8","2,0","71,9","0,9",5,3,"60,0",3,"60,0",1,2016
Sundsvall,Skvaderns gymnasieskola,43873969,Enskild,Norrlidens Kunskapscentrum AB,"28,2","25,2","89,4","4,8",36,33,"91,7",33,"91,7",5,2016
Sundsvall,Stenstansgymnasiet i Sundsvall,11033803,Enskild,Honesta Skolutveckling AB,"0,4","0,4","100,0",.,1,1,"100,0",1,"100,0",0,2016
Sundsvall,Sundsvalls Gymn. Hedbergska 2,55825382,Kommunal,Sundsvall,"15,9","14,8","93,1","2,0",20,18,"90,0",18,"90,0",2,2016
Sundsvall,Sundsvalls Gymn. Hedbergska 3,19306558,Kommunal,Sundsvall,"4,4","4,2","95,4",.,8,8,"100,0",7,"87,5",0,2016
Sundsvall,Sundsvalls Gymn. Hedbergska 4,35301145,Kommunal,Sundsvall,"13,4","11,9","89,1","1,0",20,19,"95,0",19,"95,0",1,2016
Sundsvall,Sundsvalls Gymn. Västermalm 1,24993048,Kommunal,Sundsvall,"9,8","8,3","84,9","1,0",10,10,"100,0",9,"90,0",1,2016
Sundsvall,Sundsvalls Gymn. Västermalm 2,70132092,Kommunal,Sundsvall,"5,7","5,5","96,5","1,0",6,6,"100,0",6,"100,0",1,2016
Sundsvall,Sundsvalls Gymn. Västermalm 3,36290964,Kommunal,Sundsvall,"7,4","7,4","100,0","0,7",10,10,"100,0",10,"100,0",1,2016
Sundsvall,Sundsvalls Gymn. Västermalm 4,65034473,Kommunal,Sundsvall,"2,0","1,0","51,3",.,3,3,"100,0",1,"33,3",0,2016
Sundsvall,Sundsvalls Gymn. Västermalm 5,13084253,Kommunal,Sundsvall,"12,1","11,9","97,9","3,0",14,14,"100,0",13,"92,9",3,2016
Sundsvall,Sundsvalls Gymn. Västermalm 6,32321364,Kommunal,Sundsvall,"2,7","2,7","100,0","1,0",3,3,"100,0",3,"100,0",1,2016
Sundsvall,Thoren Business School Sundsvall,59942080,Enskild,Thorengruppen AB,"10,8","5,5","50,5","0,7",14,9,"64,3",8,"57,1",1,2016
Sunne,Sunne Gymnasieskola / Broby,66273269,Kommunal,Sunne,"12,6","10,0","79,6","1,9",24,21,"87,5",19,"79,2",2,2016
Sunne,Sunne Gymnasieskola / Södra Viken,82888663,Kommunal,Sunne,"6,4","4,0","62,5","3,0",7,6,"85,7",4,"57,1",3,2016
Surahammar,Viljan,23384476,Enskild,Viljan Friskola AB,"6,7","6,6","97,8",.,9,8,"88,9",9,"100,0",0,2016
Svalöv,Svalöfs gymnasium,11275959,Kommunal,Svalöv,"22,2","15,9","71,5","4,0",27,22,"81,5",22,"81,5",4,2016
Svedala,Nils Fredriksson Utbildning,58518163,Kommunal,Svedala,"14,0","12,7","90,8","2,3",22,21,"95,5",21,"95,5",3,2016
Svedala,Sveriges Ridgymnasium Svedala,50615280,Enskild,Sveriges Ridgymnasium AB,"2,7","1,2","44,0",.,7,5,"71,4",4,"57,1",0,2016
Svenljunga,Gymnasieutbildn. i Svenljunga,11681103,Kommunal,Svenljunga,"4,7","0,4","7,7",.,7,3,"42,9",2,"28,6",0,2016
Svenljunga,Naturbruksskolan Svenljunga,19035583,Landsting,Västra Götalands Läns Landsting,"5,2","3,5","67,3","1,0",6,5,"83,3",4,"66,7",1,2016
Sydnärkes Utbildningsförbund,Alléskolan 1,70969714,Kommunal,Sydnärkes Utbildningsförbund,"24,0","20,2","84,1","4,9",51,47,"92,2",45,"88,2",7,2016
Sydnärkes Utbildningsförbund,Alléskolan 2,85003442,Kommunal,Sydnärkes Utbildningsförbund,"3,2","2,7","84,4",.,12,11,"91,7",11,"91,7",0,2016
Sydnärkes Utbildningsförbund,Alléskolan 3,22752398,Kommunal,Sydnärkes Utbildningsförbund,"10,4","10,2","97,8","0,6",33,31,"93,9",31,"93,9",3,2016
Sydnärkes Utbildningsförbund,Alléskolan 4,68734112,Kommunal,Sydnärkes Utbildningsförbund,"22,4","21,8","97,4","3,9",43,40,"93,0",41,"95,3",6,2016
Sydnärkes Utbildningsförbund,Alléskolan 5,71922787,Kommunal,Sydnärkes Utbildningsförbund,"7,2","6,7","93,3","0,8",22,20,"90,9",20,"90,9",2,2016
Sydnärkes Utbildningsförbund,Alléskolan 6,31843016,Kommunal,Sydnärkes Utbildningsförbund,"2,3","2,1","91,8",.,5,4,"80,0",4,"80,0",0,2016
Sydnärkes Utbildningsförbund,Alléskolan 8,24357034,Kommunal,Sydnärkes Utbildningsförbund,"0,5","0,0","0,0",.,1,0,"0,0",0,"0,0",0,2016
Säffle,Herrgårdsgymnasiet A,27993549,Kommunal,Säffle,"23,4","15,6","66,8","1,8",25,23,"92,0",19,"76,0",2,2016
Säter,Dahlander kunskapscentrum,69985412,Kommunal,Säter,"2,6","2,4","90,4","1,0",5,4,"80,0",4,"80,0",2,2016
Sävsjö,Aleholm,37912396,Kommunal,Sävsjö,"17,3","11,6","66,9","1,7",28,23,"82,1",21,"75,0",2,2016
Söderköping,Nyströmska skolan 1,10226870,Kommunal,Söderköping,"6,6","6,0","90,4","1,5",20,18,"90,0",17,"85,0",3,2016
Söderköping,Nyströmska skolan 2,19839859,Kommunal,Söderköping,"7,3","6,8","93,0","1,4",24,23,"95,8",21,"87,5",3,2016
Södertälje,Järna Naturbruksgymnasium,80280597,Enskild,Nibblestiftelsen,"2,5","0,9","35,8",.,4,3,"75,0",2,"50,0",0,2016
Södertälje,Mälardalens Tekniska Gymnasium,67628478,Enskild,Mälardalens Tekniska Gymnasium Aktiebolag,"14,2","13,3","93,6","2,6",16,15,"93,8",15,"93,8",3,2016
Södertälje,NTI-gymnasiet Södertälje,37517404,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"4,8","1,8","37,5","1,0",7,3,"42,9",3,"42,9",1,2016
Södertälje,Praktiska Södertälje,29159460,Enskild,Praktiska Sverige AB,"6,5","3,0","46,5","1,0",9,5,"55,6",4,"44,4",1,2016
Södertälje,S:ta Ragnhildgymnasiet,32057701,Enskild,S:ta Ragnhildgymnasiet AB,"11,0","10,3","93,2","3,0",13,12,"92,3",13,"100,0",3,2016
Södertälje,Torekällgymnasiet,43601850,Kommunal,Södertälje,"8,5","6,5","75,9","3,0",11,10,"90,9",9,"81,8",3,2016
Södertälje,Täljegymnasiet,30615080,Kommunal,Södertälje,"36,2","27,6","76,1","6,5",47,41,"87,2",35,"74,5",7,2016
Södertälje,Vackstanäsgymnasiet,89630851,Enskild,Vackstanäsgymnasiet,"6,7","6,0","89,5","3,0",10,10,"100,0",9,"90,0",3,2016
Södertälje,Wendela Hebbe gymnasiet,25178582,Kommunal,Södertälje,"22,8","17,6","77,0","2,0",29,24,"82,8",22,"75,9",2,2016
Sölvesborgs-Bromöllas Kommunalförbund,Furubygg,29324709,Kommunal,Sölvesborgs-Bromöllas Kommunalförbund,"2,2","2,2","100,0",.,11,11,"100,0",11,"100,0",0,2016
Sölvesborgs-Bromöllas Kommunalförbund,Furulundsskolan 1,23476801,Kommunal,Sölvesborgs-Bromöllas Kommunalförbund,"18,0","16,2","90,2","3,8",44,39,"88,6",41,"93,2",6,2016
Sölvesborgs-Bromöllas Kommunalförbund,Furulundsskolan 2,86351879,Kommunal,Sölvesborgs-Bromöllas Kommunalförbund,"9,8","9,1","93,5","1,8",28,25,"89,3",24,"85,7",3,2016
Sölvesborgs-Bromöllas Kommunalförbund,Furulundsskolan 3,56041144,Kommunal,Sölvesborgs-Bromöllas Kommunalförbund,"5,7","5,2","91,6","0,9",26,24,"92,3",23,"88,5",3,2016
Tanum,Tanums Gymnasium,14586562,Kommunal,Tanum,"2,9","1,0","35,1",.,3,1,"33,3",1,"33,3",0,2016
Tibro,"Fågelviksgymnasiet, enhet 1",74322969,Kommunal,Tibro,"9,8","5,3","53,9","4,2",20,12,"60,0",9,"45,0",5,2016
Tidaholm,Rudbecksgymnasiet 1,90260899,Kommunal,Tidaholm,"15,1","13,6","90,0","3,9",25,23,"92,0",20,"80,0",5,2016
Tidaholm,Rudbecksgymnasiet 2,69302313,Kommunal,Tidaholm,"11,7","4,3","36,9",.,14,12,"85,7",8,"57,1",0,2016
Tierp,Högbergsskolan,31057219,Kommunal,Tierp,"21,2","16,9","79,6","3,0",26,20,"76,9",19,"73,1",3,2016
Timrå,Timrå Gymnasium,27079521,Kommunal,Timrå,"15,8","12,9","81,3","3,0",23,19,"82,6",18,"78,3",3,2016
Tingsryd,AMB Education,33572033,Enskild,Academy of Music and Business Education Tingsryd AB,"15,1","9,2","61,3",.,20,12,"60,0",11,"55,0",0,2016
Tingsryd,Wasaskolan,64579522,Kommunal,Tingsryd,"12,1","9,4","77,6","4,3",22,18,"81,8",18,"81,8",5,2016
Tomelilla,Bollerups lantbruksinstitut,65234368,Enskild,Bollerups Lantbruksinstitut,"14,1","9,8","70,0","1,7",17,13,"76,5",13,"76,5",2,2016
Torsby,Stjerneskolan,34381901,Kommunal,Torsby,"31,7","20,9","65,7","2,0",41,37,"90,2",28,"68,3",2,2016
Torsås,Torsås korrespondensgymnasium,55150847,Kommunal,Torsås,"28,9","21,2","73,3","4,9",32,27,"84,4",25,"78,1",5,2016
Tranemo,Tranemo gymnasieskola 1,96414537,Kommunal,Tranemo,"2,5","1,2","48,3",.,6,4,"66,7",4,"66,7",0,2016
Tranemo,Tranemo gymnasieskola 2,53069733,Kommunal,Tranemo,"16,8","15,7","93,1","2,7",24,22,"91,7",22,"91,7",3,2016
Tranås,Holavedsgymnasiet AAF,76342612,Kommunal,Tranås,"3,2","2,4","75,6",.,14,13,"92,9",11,"78,6",0,2016
Tranås,Holavedsgymnasiet ASB,99394620,Kommunal,Tranås,"9,8","7,6","77,8","1,8",30,27,"90,0",21,"70,0",2,2016
Tranås,Holavedsgymnasiet CAX,95368476,Kommunal,Tranås,"12,9","8,8","68,4","0,9",39,35,"89,7",28,"71,8",1,2016
Tranås,Holavedsgymnasiet TYM,14853321,Kommunal,Tranås,"7,9","6,4","80,9","1,1",25,21,"84,0",20,"80,0",2,2016
Trelleborg,Söderslättsgymnasiet Ro 1,76448076,Kommunal,Trelleborg,"12,6","10,6","84,2","1,5",28,23,"82,1",23,"82,1",3,2016
Trelleborg,Söderslättsgymnasiet Ro 2,31537066,Kommunal,Trelleborg,"8,3","5,3","63,1","1,3",23,19,"82,6",17,"73,9",2,2016
Trelleborg,Söderslättsgymnasiet Ro 3,86488203,Kommunal,Trelleborg,"21,5","19,5","90,6","2,3",33,31,"93,9",30,"90,9",3,2016
Trelleborg,Söderslättsgymnasiet Ro 4,97509989,Kommunal,Trelleborg,"14,1","8,1","57,4","2,6",15,13,"86,7",9,"60,0",3,2016
Trollhättan,Drottning Blankas Gymnasieskola Trollhättan,25156286,Enskild,Drottning Blankas Gymnasieskola AB,"6,6","3,0","45,7","1,0",7,3,"42,9",3,"42,9",1,2016
Trollhättan,Folkuniversitetets gymnasium i Trollhättan,28081446,Enskild,Folkuniversitetet Stiftelsen Kursver Ksamheten Vid Göteborgs Universitet,"12,4","9,2","74,4","2,5",19,15,"78,9",15,"78,9",3,2016
Trollhättan,LBS Ljud & Bildskolan Trollhättan,21400668,Enskild,Ljud & Bildskolan Lbs AB,"8,9","6,8","75,8","2,0",12,8,"66,7",9,"75,0",2,2016
Trollhättan,Praktiska Trollhättan,71969230,Enskild,Praktiska Sverige AB,"3,4","2,7","77,9","1,0",4,4,"100,0",3,"75,0",1,2016
Tyresö,Tyresö Gymnasium 1,91048178,Kommunal,Tyresö,"18,5","14,0","76,1","3,0",25,22,"88,0",20,"80,0",3,2016
Täby,Mimers Gymnasium Täby,82718660,Enskild,Adinova AB,"14,2","9,8","69,3","1,0",18,15,"83,3",13,"72,2",1,2016
Täby,Praktiska Täby,76942525,Enskild,Praktiska Sverige AB,"3,6","1,9","51,7",.,5,2,"40,0",3,"60,0",0,2016
Täby,Sparre Gymnasium,12399380,Enskild,Upplevelse Utbildning i Täby AB,"3,6","2,7","74,8","1,4",5,5,"100,0",4,"80,0",2,2016
Täby,Tibble Fristående Gymnasium,31486865,Enskild,Tibble Fristående Gymnasium TFG AB,"42,0","36,5","86,8","18,3",54,49,"90,7",45,"83,3",19,2016
Täby,Täby Enskilda gymnasium,97265732,Enskild,Täby Enskilda Gymnasium AB,"39,8","39,6","99,5","7,6",46,43,"93,5",45,"97,8",8,2016
Täby,Täby Yrkesgymnasium,10373112,Enskild,Utbildningscentret för yrkestrafik i Sverige AB,"6,2","1,6","26,5","1,0",7,5,"71,4",3,"42,9",1,2016
Täby,Åva gymnasium,61720981,Kommunal,Täby,"62,0","55,6","89,7","17,3",72,65,"90,3",64,"88,9",18,2016
Töreboda,Gymn.utb. Töreboda Kanalskolan,57446690,Kommunal,Töreboda,"0,3","0,0","0,0",.,3,1,"33,3",0,"0,0",0,2016
Töreboda,Naturbruksskolan Sötåsen,25698509,Landsting,Västra Götalands Läns Landsting,"8,7","6,3","72,7",.,13,10,"76,9",9,"69,2",0,2016
Uddevalla,Thoren Innovation School Uddevalla,82931004,Enskild,Thoren Innovation School AB,"4,2","1,8","42,9","1,0",6,3,"50,0",2,"33,3",1,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg BF",83584125,Kommunal,Uddevalla,"2,7","2,7","100,0",.,10,10,"100,0",10,"100,0",0,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg EK",95024660,Kommunal,Uddevalla,"12,4","12,3","99,0","3,5",29,28,"96,6",28,"96,6",4,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg EKSPINT",32263814,Kommunal,Uddevalla,"3,3","3,2","97,6","0,2",10,10,"100,0",10,"100,0",1,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg HA",12075195,Kommunal,Uddevalla,"1,7","1,7","100,0","0,3",8,8,"100,0",8,"100,0",1,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg HT",35557948,Kommunal,Uddevalla,"1,6","1,6","100,0","1,6",6,6,"100,0",6,"100,0",3,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg RL",62300682,Kommunal,Uddevalla,"0,9","0,9","100,0","0,3",8,8,"100,0",8,"100,0",2,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg SA",47393891,Kommunal,Uddevalla,"15,3","13,0","84,9","2,1",29,27,"93,1",27,"93,1",4,2016
Uddevalla,"Uddevalla gymnasieskola, Agneberg SASPINT",48414975,Kommunal,Uddevalla,"6,1","5,9","97,7","1,3",17,17,"100,0",16,"94,1",3,2016
Uddevalla,"Uddevalla gymnasieskola, Margaretegärde GLU",65265211,Kommunal,Uddevalla,"4,5","4,2","93,4","1,5",9,8,"88,9",9,"100,0",3,2016
Uddevalla,"Uddevalla gymnasieskola, Margaretegärde IM",67785826,Kommunal,Uddevalla,"3,8","3,0","78,9",.,4,4,"100,0",3,"75,0",0,2016
Uddevalla,"Uddevalla gymnasieskola, Sinclair ES",11533776,Kommunal,Uddevalla,"17,8","15,7","88,2","2,7",32,31,"96,9",27,"84,4",3,2016
Uddevalla,"Uddevalla gymnasieskola, Sinclair SAAK",47108751,Kommunal,Uddevalla,"1,6","1,3","80,2","0,1",12,11,"91,7",11,"91,7",1,2016
Uddevalla,"Uddevalla gymnasieskola, Östabo 1 VO",97191332,Kommunal,Uddevalla,"6,2","4,5","71,9",.,19,14,"73,7",11,"57,9",0,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo 1 IN",71938440,Kommunal,Uddevalla,"0,7","0,7","100,0",.,6,6,"100,0",6,"100,0",0,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo 1 TE",28829503,Kommunal,Uddevalla,"14,6","13,7","93,9","0,8",29,27,"93,1",24,"82,8",1,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y BA",22811839,Kommunal,Uddevalla,"5,4","4,6","85,5","1,4",16,15,"93,8",14,"87,5",2,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y EE",33205596,Kommunal,Uddevalla,"1,8","1,8","100,0","0,5",8,8,"100,0",8,"100,0",1,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y ES",99622695,Kommunal,Uddevalla,"1,1","1,1","100,0",.,5,5,"100,0",5,"100,0",0,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y FT",19930101,Kommunal,Uddevalla,"5,8","5,2","89,2","1,6",16,16,"100,0",13,"81,3",2,2016
Uddevalla,"Uddevalla Gymnasieskola, Östrabo Y GLU",60727136,Kommunal,Uddevalla,"1,5","1,5","100,0",.,6,6,"100,0",6,"100,0",0,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y HV",45132264,Kommunal,Uddevalla,"2,2","2,2","100,0","1,0",10,10,"100,0",10,"100,0",2,2016
Uddevalla,"Uddevalla gymnasieskola, Östrabo Y VF",61647360,Kommunal,Uddevalla,"0,9","0,6","63,6",.,5,4,"80,0",4,"80,0",0,2016
Uddevalla,"Uddevalla gymnasieskola,Östrabo 1 NA",98651664,Kommunal,Uddevalla,"17,3","16,6","96,0","1,4",39,36,"92,3",36,"92,3",2,2016
Ulricehamn,Tingsholmsgymnasiets introduktionsprogram gymnasiesärskola,69504751,Kommunal,Ulricehamn,"2,6","1,4","56,3",.,5,5,"100,0",3,"60,0",0,2016
Ulricehamn,Tingsholmsgymnasiets nationella program,33657492,Kommunal,Ulricehamn,"28,6","19,9","69,4","4,2",37,30,"81,1",26,"70,3",5,2016
Umeå,Dragonskolan BA,61622991,Kommunal,Umeå,"5,5","5,0","90,3","0,4",30,28,"93,3",26,"86,7",6,2016
Umeå,Dragonskolan BF,66644568,Kommunal,Umeå,"5,8","4,9","83,7","0,7",29,27,"93,1",23,"79,3",5,2016
Umeå,Dragonskolan EE,93659517,Kommunal,Umeå,"4,6","4,1","88,8","0,3",27,26,"96,3",23,"85,2",3,2016
Umeå,Dragonskolan EK,79309485,Kommunal,Umeå,"12,5","12,0","95,8","1,9",44,40,"90,9",41,"93,2",8,2016
Umeå,Dragonskolan GL,61175914,Kommunal,Umeå,"3,2","2,1","65,1",.,9,6,"66,7",7,"77,8",0,2016
Umeå,Dragonskolan HV,73316818,Kommunal,Umeå,"1,8","1,4","73,8","1,6",13,12,"92,3",10,"76,9",4,2016
Umeå,Dragonskolan IC,37078868,Kommunal,Umeå,"2,3","2,3","97,8","0,8",16,15,"93,8",14,"87,5",7,2016
Umeå,Dragonskolan IN,27859889,Kommunal,Umeå,"1,7","1,6","95,8","0,1",15,15,"100,0",13,"86,7",1,2016
Umeå,Dragonskolan NA,16130958,Kommunal,Umeå,"16,0","15,7","98,2","3,8",47,44,"93,6",44,"93,6",10,2016
Umeå,Dragonskolan RH,29161632,Kommunal,Umeå,"3,5","2,1","59,8",.,11,11,"100,0",6,"54,5",0,2016
Umeå,Dragonskolan SA,82195565,Kommunal,Umeå,"13,9","13,7","99,0","2,3",42,40,"95,2",40,"95,2",8,2016
Umeå,Dragonskolan TE,33596572,Kommunal,Umeå,"13,3","12,7","95,6","2,3",42,40,"95,2",38,"90,5",8,2016
Umeå,Dragonskolan VF,45541222,Kommunal,Umeå,"0,7","0,7","100,0","0,1",11,10,"90,9",11,"100,0",3,2016
Umeå,Dragonskolans Elitidrottsgymnasium,77713695,Kommunal,Umeå,"13,3","13,2","99,0","1,8",42,41,"97,6",40,"95,2",5,2016
Umeå,Forslundagymnasiet GY,63451147,Kommunal,Umeå,"2,8","2,8","100,0",.,5,5,"100,0",5,"100,0",0,2016
Umeå,Midgårdsskolan ESBIL,51131594,Kommunal,Umeå,"4,2","4,0","95,7","0,4",17,16,"94,1",17,"100,0",1,2016
Umeå,Midgårdsskolan ESDAN,89680395,Kommunal,Umeå,"1,4","1,4","96,9","0,1",13,12,"92,3",13,"100,0",1,2016
Umeå,Midgårdsskolan ESEST,53696633,Kommunal,Umeå,"2,0","2,0","100,0","1,3",13,12,"92,3",13,"100,0",2,2016
Umeå,Midgårdsskolan ESFILVE,45580855,Kommunal,Umeå,"0,3","0,2","88,6","0,1",4,4,"100,0",4,"100,0",1,2016
Umeå,Midgårdsskolan ESMUS,27440210,Kommunal,Umeå,"19,1","17,9","93,6","0,7",42,35,"83,3",36,"85,7",1,2016
Umeå,Midgårdsskolan ESTEA,62758285,Kommunal,Umeå,"1,6","1,5","90,1","0,8",13,12,"92,3",12,"92,3",1,2016
Umeå,Midgårdsskolan NA,16218090,Kommunal,Umeå,"6,9","6,6","95,7","0,5",19,19,"100,0",19,"100,0",2,2016
Umeå,Midgårdsskolan RL,61197669,Kommunal,Umeå,"1,9","1,9","100,0","1,5",8,8,"100,0",8,"100,0",3,2016
Umeå,Midgårdsskolan SA,64667996,Kommunal,Umeå,"7,1","6,8","96,7","2,1",22,22,"100,0",21,"95,5",3,2016
Umeå,Midgårdsskolan VO,17812651,Kommunal,Umeå,"2,4","2,4","100,0","0,4",10,10,"100,0",10,"100,0",2,2016
Umeå,Minervagymnasium,23544320,Enskild,Minervaskolan i Umeå AB,"30,1","28,0","93,2","6,0",34,31,"91,2",33,"97,1",6,2016
Umeå,NTI-gymnasiet Umeå,57668673,Enskild,Nordens Teknikerinstitut Aktiebolag (Nti),"6,2","5,7","91,9","1,0",7,6,"85,7",6,"85,7",1,2016
Umeå,Thoren Business School Umeå,69040241,Enskild,Thorengruppen AB,"3,9","3,6","92,2","2,4",8,8,"100,0",7,"87,5",3,2016
Umeå,Umeå gymnasieskola SI,46122886,Kommunal,Umeå,"30,3","15,4","50,9","0,9",41,38,"92,7",28,"68,3",2,2016
Umeå,Yrkesgymnasiet Umeå,91905819,Enskild,Thorengruppen AB,"1,9","1,3","68,8",.,3,2,"66,7",2,"66,7",0,2016
Upplands Väsby,Peabskolan Upplands Väsby,54882637,Enskild,Peabskolan AB,"2,2","0,0","0,0",.,4,1,"25,0",0,"0,0",0,2016
Upplands Väsby,Väsby Nya Gymnasium,20855811,Kommunal,Upplands Väsby,"31,7","28,0","88,3","6,0",36,31,"86,1",33,"91,7",6,2016
Upplands Väsby,Väsby Yrkesgymnasium,82372485,Enskild,Energy Maintenance Sweden AB,"2,5","0,7","26,7","1,0",4,3,"75,0",2,"50,0",1,2016
Upplands-Bro,Upplands-Brogymnasiet,53923398,Kommunal,Upplands-Bro,"48,2","33,5","69,5","5,9",54,46,"85,2",38,"70,4",6,2016
Uppsala,Bolandgymnasiet,87871635,Kommunal,Uppsala,"36,4","16,4","45,0","2,0",41,38,"92,7",21,"51,2",2,2016
Uppsala,Celsiusskolan,47844862,Kommunal,Uppsala,"42,8","33,1","77,3","2,6",54,51,"94,4",43,"79,6",3,2016
Uppsala,CULTUS Gymnasieskola,22239675,Enskild,Victum Utveckling AB,"2,4","0,9","35,8","1,0",5,3,"60,0",2,"40,0",1,2016
