skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_school_subject,skolverket_tot_m_betyg_tcv199,skolverket_fli_m_betyg_tcv199,skolverket_poj_m_betyg_tcv199,skolverket_tot_andel_ae_tcv199,skolverket_fli_andel_ae_tcv199,skolverket_poj_andel_ae_tcv199,skolverket_tot_gbp_tcv199,skolverket_fli_gbp_tcv199,skolverket_poj_gbp_tcv199,year
Tomelilla,Kastanjeskolan,90360196,Kommunal,Kemi,81,37,44,"90,1",~100,~100,"12,1","12,3","11,9",2015
Torsby,Kvistbergsskolan,83025413,Kommunal,Kemi,21,10,11,~100,..,..,"11,1","12,0","10,2",2015
Tranås,Junkaremålsskolan 7-9,18476537,Kommunal,Kemi,91,50,41,"92,3",~100,~100,"13,5","14,1","12,8",2015
Trelleborg,Fågelbäcksskolan 6-9,94965726,Kommunal,Kemi,43,20,23,"100,0","100,0","100,0","14,4","14,5","14,3",2015
Trelleborg,Kunskapsskolan Trelleborg,65892623,Enskild,Kemi,57,33,24,"100,0","100,0","100,0","14,5","14,5","14,5",2015
Trelleborg,Väståkraskolan F-9,16081769,Kommunal,Kemi,51,24,27,~100,"100,0",~100,"13,8","15,3","12,5",2015
Trollhättan,"Fridaskolan, Trollhättan",56884611,Enskild,Kemi,72,32,40,~100,"100,0",~100,"14,9","16,3","13,8",2015
Trollhättan,Stavreskolan 4-9,49525819,Kommunal,Kemi,67,33,34,"100,0","100,0","100,0","13,9","13,7","14,1",2015
Trosa,Hedebyskolan,45500152,Kommunal,Kemi,49,19,30,"100,0","100,0","100,0","13,1","12,9","13,2",2015
Täby,Engelska Skolan i Täby,12332278,Enskild,Kemi,172,81,91,~100,"100,0",~100,"16,0","16,3","15,6",2015
Täby,Gribby Gård,20587249,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Täby,Helleborusskolan,45984740,Enskild,Kemi,16,..,..,~100,..,"100,0","12,8",..,"12,8",2015
Täby,Kristinaskolan,16244673,Enskild,Kemi,..,.,..,..,.,..,..,.,..,2015
Täby,Vallatorpsskolan,57206066,Kommunal,Kemi,37,16,21,~100,"100,0",~100,"14,7","15,3","14,3",2015
Töreboda,Töreboda Centralskola,94707451,Kommunal,Kemi,47,25,22,~100,~100,"100,0","14,4","15,1","13,6",2015
Uddevalla,Linnéaskolan,92086024,Enskild,Kemi,58,30,28,"86,2",~100,~100,"10,5","11,1","9,8",2015
Uddevalla,Ramnerödsskolan,83416307,Kommunal,Kemi,63,28,35,"77,8",~100,"68,6","9,0","10,3","8,1",2015
Uddevalla,Stenbackeskolan,77005811,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Uddevalla,Västerskolan,62222568,Kommunal,Kemi,136,70,66,"95,6",~100,~100,"12,7","13,1","12,3",2015
Umeå,Carlshöjdsskolan 2,42259280,Kommunal,Kemi,44,21,23,~100,"100,0",~100,"16,0","16,7","15,4",2015
Umeå,Ersängsskolan 7-9,96783420,Kommunal,Kemi,61,32,29,~100,~100,"100,0","13,6","14,1","13,1",2015
Umeå,Grubbeskolan 1,21768043,Kommunal,Kemi,48,27,21,~100,"100,0",~100,"15,3","16,7","13,5",2015
Umeå,"Prolympia, Umeå",28958120,Enskild,Kemi,64,25,39,"100,0","100,0","100,0","14,1","14,7","13,7",2015
Umeå,"Umeå Waldorfskola, gr",16183719,Enskild,Kemi,21,..,..,~100,~100,..,"11,9","10,6",..,2015
Umeå,Ålidhemsskolan 6-9,42752416,Kommunal,Kemi,34,15,19,~100,~100,"100,0","12,9","12,7","13,0",2015
Upplands Väsby,Grimsta skola,44227469,Kommunal,Kemi,71,36,35,"91,5",~100,~100,"12,9","13,4","12,4",2015
Upplands Väsby,Runby skola,77624936,Kommunal,Kemi,47,21,26,~100,~100,~100,"12,3","13,0","11,8",2015
Upplands Väsby,Väsby skola,31018677,Kommunal,Kemi,47,26,21,"78,7",~100,"57,1","12,4","15,8","8,2",2015
Upplands-Bro,Broskolan,16983719,Kommunal,Kemi,82,35,47,"80,5",~100,"74,5","10,9","12,8","9,4",2015
Uppsala,JENSEN grundskola Uppsala,25730446,Enskild,Kemi,35,24,11,"85,7",~100,..,"12,1","12,4","11,4",2015
Uppsala,Tiundaskolan Sverkerspåret,12733075,Kommunal,Kemi,59,26,33,~100,"100,0",~100,"15,1","15,3","14,9",2015
Uppsala,Tuna skola,26666728,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Uppsala,Tunabergsskolan,54742485,Kommunal,Kemi,108,55,53,~100,"100,0",~100,"14,4","15,2","13,6",2015
Uppsala,Västra Stenhagenskolan,48134074,Kommunal,Kemi,51,24,27,"100,0","100,0","100,0","13,5","13,3","13,7",2015
Uppsala,Ärentunaskolan,64800741,Kommunal,Kemi,111,56,55,"94,6",~100,"90,9","14,3","15,6","12,9",2015
Vadstena,Petrus Magni skola H,21550555,Kommunal,Kemi,61,27,34,~100,~100,~100,"15,1","16,3","14,1",2015
Vaggeryd,Fågelforsskolan 6-9,38944084,Kommunal,Kemi,76,37,39,"90,8",~100,"87,2","12,9","13,4","12,4",2015
Vallentuna,Aktiviaskolan,48184058,Enskild,Kemi,..,..,.,.,.,.,..,..,.,2015
Vallentuna,Bällstabergsskolan,52293921,Kommunal,Kemi,16,..,..,"100,0","100,0",..,"16,7","17,3",..,2015
Vallentuna,Vallentuna Friskola,72378947,Enskild,Kemi,46,16,30,"100,0","100,0","100,0","13,3","13,9","13,0",2015
Vara,Nästegårdsskolan,88862132,Kommunal,Kemi,35,15,20,"100,0","100,0","100,0","13,1","13,5","12,8",2015
Varberg,Almers skola 7-9 och grundsärskolan äldre elever,72527414,Kommunal,Kemi,50,25,25,"90,0",~100,~100,"11,8","12,4","11,1",2015
Varberg,Hagaskolan 6-9,26579492,Kommunal,Kemi,48,25,23,~100,"100,0",~100,"12,4","14,0","10,8",2015
Varberg,Håstensskolan 8-9,75684823,Kommunal,Kemi,98,49,49,~100,~100,~100,"14,5","14,1","15,0",2015
Varberg,Montessorisk. Lära för livet,88650307,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Varberg,Nyhemsskolan Varbergs Krist sk,74843338,Enskild,Kemi,11,..,..,"100,0",..,..,"15,9",..,..,2015
Varberg,Påskbergsskolan 6-9,42127916,Kommunal,Kemi,39,22,17,~100,"100,0",~100,"14,6","16,1","12,5",2015
Varberg,"Rolfstorps skola F-3, 7-9 och fritidshem",46202890,Kommunal,Kemi,34,18,16,"100,0","100,0","100,0","16,2","17,5","14,7",2015
Vaxholm,Norrbergsskolan,24710426,Kommunal,Kemi,79,39,40,~100,"100,0",~100,"14,5","14,6","14,4",2015
Vellinge,Herrestorpskolan,16650439,Kommunal,Kemi,27,12,15,~100,"100,0",~100,"11,9","13,1","11,0",2015
Vellinge,Ljungenskolan,41197162,Kommunal,Kemi,37,10,27,"100,0","100,0","100,0","15,2","16,8","14,6",2015
Vetlanda,Mogärdeskolan 7-9,28429330,Kommunal,Kemi,71,33,38,"91,5",~100,~100,"12,4","13,3","11,5",2015
Vetlanda,Vetlanda Friskola,13123046,Enskild,Kemi,10,..,..,"100,0",..,..,"12,3",..,..,2015
Vetlanda,Withalaskolan,71069662,Kommunal,Kemi,112,67,45,"93,8","100,0","84,4","12,5","13,3","11,3",2015
Vilhelmina,Strandskolan,45737019,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Vimmerby,Vimarskolan 7-9,39345593,Kommunal,Kemi,94,43,51,~100,~100,"100,0","14,0","13,8","14,2",2015
Vårgårda,Gullhögskolan,84179524,Kommunal,Kemi,108,59,49,"79,6","83,1","75,5","10,6","11,9","9,0",2015
Vänersborg,"Fridaskolan, Vänersborg",10982633,Enskild,Kemi,72,40,32,~100,~100,~100,"15,0","15,0","15,1",2015
Värmdö,Farstavikens skola,60624757,Kommunal,Kemi,55,20,35,"85,5",~100,"85,7","11,4","12,4","10,8",2015
Västervik,Ankarsrums skola,72904597,Kommunal,Kemi,33,16,17,~100,~100,~100,"11,4","13,3","9,7",2015
Västervik,Ellen Keyskolan RO1,95812326,Kommunal,Kemi,42,17,25,~100,"100,0",~100,"14,9","16,5","13,8",2015
Västervik,Ellen Keyskolan RO2,93189549,Kommunal,Kemi,88,40,48,~100,"100,0",~100,"14,2","15,6","13,0",2015
Västervik,Åbyskolan,48015765,Kommunal,Kemi,39,25,14,~100,"100,0",~100,"15,4","16,4","13,6",2015
Västerås,Entréskolan Västerås,77743622,Enskild,Kemi,30,18,12,"83,3",~100,..,"11,5","13,3","8,8",2015
Västerås,Magelungens grundskola Västerås,82151850,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Västerås,Persboskolan,10453232,Kommunal,Kemi,42,20,22,~100,~100,"100,0","14,9","15,0","14,8",2015
Västerås,S:t Ilians skola,66142210,Kommunal,Kemi,34,14,20,~100,"100,0",~100,"11,4","11,8","11,1",2015
Västerås,"Västerås Waldorfskola, grund",14896115,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Västerås,Önstaskolan,84998800,Kommunal,Kemi,67,29,38,"92,5",~100,~100,"13,9","15,4","12,8",2015
Växjö,Bergundaskolan,90124360,Kommunal,Kemi,89,35,54,~100,"100,0",~100,"14,5","15,6","13,8",2015
Växjö,Braås skola,40283052,Kommunal,Kemi,42,17,25,~100,~100,~100,"15,1","16,6","14,1",2015
Växjö,Fagrabäckskolan,29751275,Kommunal,Kemi,199,102,97,"92,5",~100,"87,6","13,2","14,3","12,0",2015
Växjö,Norregårdskolan,12286029,Kommunal,Kemi,133,69,64,"100,0","100,0","100,0","14,5","14,5","14,4",2015
Växjö,Ringsbergsskolan,65161034,Kommunal,Kemi,24,..,..,"100,0","100,0",..,"16,0","16,7",..,2015
Ystad,Västervångskolan,24450024,Kommunal,Kemi,86,39,47,"100,0","100,0","100,0","14,6","15,3","14,0",2015
Åmål,Kristinebergskolan 2,60891289,Kommunal,Kemi,86,49,37,~100,~100,~100,"13,7","13,5","13,9",2015
Ånge,Fränstaskolan,17514337,Kommunal,Kemi,31,18,13,~100,~100,~100,"10,8","11,4","10,0",2015
Ånge,Minervaskolan,43954518,Kommunal,Kemi,45,21,24,~100,~100,~100,"11,6","13,0","10,3",2015
Åre,Mörsils skola F-9,99830430,Kommunal,Kemi,58,32,26,"82,8",~100,"73,1","10,5","11,5","9,2",2015
Åsele,Åsele Centralskola,43833784,Kommunal,Kemi,34,16,18,~100,"100,0",~100,"12,2","13,0","11,5",2015
Åstorp,"PeterSvenskolan, Åstorp",86363057,Enskild,Kemi,33,23,10,~100,~100,"100,0","15,2","15,1","15,5",2015
Älvkarleby,Rotskärsskolan 6-9,96982474,Kommunal,Kemi,28,11,17,"100,0","100,0","100,0","14,1","14,1","14,1",2015
Älvkarleby,Älvboda friskola,74070812,Enskild,Kemi,36,16,20,~100,~100,~100,"11,3","11,7","10,9",2015
Älvsbyn,Vidselskolan,86476920,Kommunal,Kemi,14,..,..,"100,0",..,..,"13,4",..,..,2015
Älvsbyn,Älvåkraskolan,32970785,Kommunal,Kemi,81,35,46,~100,"100,0",~100,"12,1","12,4","11,8",2015
Ängelholm,Magnarps skola,75244062,Kommunal,Kemi,17,..,..,"100,0",..,"100,0","14,9",..,"15,2",2015
Öckerö,Brattebergsskolan,85862849,Kommunal,Kemi,116,53,63,"94,8",~100,~100,"13,9","14,5","13,5",2015
Ödeshög,Lysingskolan,34255565,Kommunal,Kemi,49,25,24,~100,"100,0",~100,"13,9","14,9","12,9",2015
Örebro,Adolfsbergssk. spec.enhet 7-9,68103849,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Örebro,Adolfsbergsskolan 7-9,47684564,Kommunal,Kemi,106,48,58,~100,"100,0",~100,"13,7","15,1","12,6",2015
Örebro,Almby skola 7-9,22049573,Kommunal,Kemi,75,32,43,~100,~100,~100,"13,6","13,9","13,4",2015
Örebro,Glanshammars skola,17183375,Kommunal,Kemi,24,13,11,"100,0","100,0","100,0","16,1","16,7","15,5",2015
Örebro,Hannaskolan,13390547,Enskild,Kemi,26,13,13,~100,"100,0",~100,"11,3","12,7","10,0",2015
Örebro,JENSEN grundskola Örebro,94248837,Enskild,Kemi,28,..,..,~100,..,~100,"13,1",..,"12,3",2015
Örebro,Johannaskolan Örebro Waldorfskola,11909268,Enskild,Kemi,13,..,..,~100,..,..,"11,7",..,..,2015
Örebro,Karl Johans skola,28067210,Enskild,Kemi,87,49,38,~100,~100,"100,0","15,1","15,2","15,0",2015
Örebro,Kunskapsskolan Örebro,76018506,Enskild,Kemi,64,33,31,~100,~100,~100,"13,4","13,4","13,3",2015
Örebro,Lillåns skola 7-9,84774734,Kommunal,Kemi,88,46,42,"100,0","100,0","100,0","13,8","14,3","13,3",2015
Örebro,Odenskolan,66382532,Kommunal,Kemi,52,23,29,~100,~100,"100,0","14,6","15,0","14,3",2015
Örebro,Olaus Petriskolan,65613995,Kommunal,Kemi,75,35,40,"92,0",~100,~100,"12,2","12,9","11,6",2015
Örebro,Vivallaskolan 7-9,57981090,Kommunal,Kemi,..,..,..,.,.,.,..,..,..,2015
Örebro,Västra Engelbrektsskolan 7-9,54656817,Kommunal,Kemi,38,17,21,"78,9",~100,~100,"10,8","11,6","10,1",2015
Örkelljunga,Kungsskolan,45558673,Kommunal,Kemi,61,27,34,~100,~100,~100,"14,6","14,6","14,6",2015
Örnsköldsvik,Broskolan Ö-viks Kristna skola,32866578,Enskild,Kemi,12,..,..,"100,0",..,..,"13,1",..,..,2015
Östersund,"Prolympia, Östersund",16858929,Enskild,Kemi,74,26,48,~100,"100,0",~100,"15,4","17,3","14,4",2015
Östersund,Treälvsskolan 1,76664723,Kommunal,Kemi,35,18,17,"100,0","100,0","100,0","13,5","14,2","12,8",2015
Östersund,Vallaskolan Omega,27412144,Kommunal,Kemi,20,..,..,"100,0","100,0",..,"14,3","15,0",..,2015
Östersund,Östbergsskolan 2,74981470,Kommunal,Kemi,58,24,34,~100,"100,0",~100,"14,7","15,9","13,8",2015
Österåker,Akers friskola F-9,10715898,Enskild,Kemi,24,..,..,"100,0","100,0",..,"15,1","15,9",..,2015
Österåker,Ljusterö skola,53319802,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Österåker,Solskiftesskolan,82624830,Kommunal,Kemi,83,42,41,~100,"100,0",~100,"12,9","14,2","11,6",2015
Östhammar,Frösåkersskolan,98029852,Kommunal,Kemi,55,23,32,~100,~100,~100,"12,3","12,9","11,9",2015
Östhammar,Olandsskolan F-9,90876801,Kommunal,Kemi,49,20,29,"100,0","100,0","100,0","16,4","18,0","15,3",2015
Östra Göinge,Färe Montessoriskola,26599013,Enskild,Kemi,13,..,..,..,..,..,"4,2",..,..,2015
Östra Göinge,Snapphaneskolan,81683738,Kommunal,Kemi,46,17,29,"87,0",~100,"82,8","12,7","13,4","12,2",2015
Övertorneå,Svansteins Centralskola,90707437,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
