skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Kungsbacka,Kullaviksskolan Nidingen,Kommunal,Kungsbacka,75835202,27,"34,2","92,6","100,0","260,0",52,"65,8","88,5",~100,"232,3",2013
Kungsbacka,Kullenskolan,Kommunal,Kungsbacka,77574230,..,..,.,.,.,..,..,.,..,..,2013
Kungsbacka,Presseskolan 7-9,Kommunal,Kungsbacka,28271314,18,"45,0","88,9",~100,"238,1",22,"55,0","90,9","100,0","212,7",2013
Kungsbacka,Smedingeskolan B,Kommunal,Kungsbacka,29293076,38,"45,8","92,1",~100,"222,2",45,"54,2","75,6","84,4","183,9",2013
Kungsbacka,Särö skola 4-9,Kommunal,Kungsbacka,72090315,23,"47,9","91,3",~100,"249,7",25,"52,1","96,0","100,0","220,7",2013
Kungsbacka,Toråsskolan 4-9,Kommunal,Kungsbacka,14101582,20,"40,8","95,0",~100,"221,0",29,"59,2","82,8",~100,"187,8",2013
Kungsbacka,Varlaskolan norra,Kommunal,Kungsbacka,37101902,22,"45,8","95,5",~100,"239,7",26,"54,2","73,1",~100,"204,7",2013
Kungsbacka,Varlaskolan södra,Kommunal,Kungsbacka,70143574,49,"51,0","89,8","100,0","238,6",47,"49,0","83,0","100,0","219,0",2013
Kungsbacka,Åsa Gårds skola 4-9,Kommunal,Kungsbacka,16824824,11,"45,8",..,..,"232,3",13,"54,2","84,6",~100,"190,6",2013
Kungsbacka,Åsaskolan 4-9,Kommunal,Kungsbacka,18035112,19,"41,3","84,2",~100,"222,9",27,"58,7","81,5",~100,"204,4",2013
Kungsbacka,Älvsåkersskolan 4-9,Kommunal,Kungsbacka,74587667,20,"44,4","85,0",~100,"247,4",25,"55,6","80,0",~100,"203,2",2013
Kungsbacka,Kullaviks Montessoriskola,Enskild,,10902849,12,"52,2","100,0","100,0","270,2",11,"47,8","100,0","100,0","239,8",2013
Kungsbacka,Nova Montessoriskola,Enskild,,47832100,18,"58,1","94,4","100,0","250,7",13,"41,9","100,0","100,0","218,5",2013
Kungsbacka,Onsala Montessoriskola,Enskild,,90784555,..,..,.,.,..,..,..,..,..,..,2013
Kungsbacka,Vittra Forsgläntan,Enskild,,42568760,15,"51,7","93,3",~100,"256,5",14,"48,3","100,0","100,0","253,6",2013
Kungsör,Kung Karls skola,Kommunal,Kungsör,46834580,36,"46,2","77,8","83,3","210,7",42,"53,8","81,0","85,7","200,7",2013
Kungälv,Munkegärdeskolan,Kommunal,Kungälv,51596946,57,"53,8","80,7","84,2","223,5",49,"46,2","83,7",~100,"210,5",2013
Kungälv,Thorildskolan,Kommunal,Kungälv,73505986,55,"45,5","80,0",~100,"215,9",66,"54,5","60,6","87,9","197,5",2013
Kungälv,"Ytterbyskolan 1,2",Kommunal,Kungälv,94523247,54,"61,4","85,2",~100,"235,8",34,"38,6","82,4",~100,"215,7",2013
Kungälv,"Ytterbyskolan 3,4",Kommunal,Kungälv,63621283,33,"53,2","87,9",~100,"218,1",29,"46,8","89,7",~100,"212,9",2013
Kungälv,Fredkullaskolan (waldorfskola),Enskild,,38353942,..,..,..,..,..,..,..,..,..,..,2013
Kungälv,Friskolan i Kärna,Enskild,,25790317,24,"53,3","91,7",~100,"231,3",21,"46,7","95,2","100,0","216,7",2013
Kungälv,Montessoriskolan Älvkullen,Enskild,,49323438,..,..,..,..,..,..,..,..,..,..,2013
Kungälv,Strandskolan,Enskild,,21917957,12,"50,0","91,7",~100,"231,7",12,"50,0","91,7",~100,"224,4",2013
Kungälv,Tobiasskolan,Enskild,,31356056,..,..,..,..,..,..,..,.,.,..,2013
Kävlinge,Korsbackaskolan,Kommunal,Kävlinge,46107605,52,"48,1","84,6",~100,"213,1",56,"51,9","78,6","87,5","196,4",2013
Kävlinge,Tolvåkerskolan,Kommunal,Kävlinge,13578112,47,"58,8","87,2",~100,"237,2",33,"41,3","84,8",~100,"212,5",2013
Kävlinge,J B Sandhammaren,Enskild,,12203393,13,"40,6","84,6",~100,"215,8",19,"59,4","84,2",~100,"215,9",2013
Kävlinge,JB Lödde,Enskild,,19504051,25,"54,3","96,0","100,0","240,9",21,"45,7","95,2","100,0","235,5",2013
Köping,Karlbergsskolan,Kommunal,Köping,31319179,55,"53,9","67,3","83,6","208,3",47,"46,1","66,0","87,2","192,9",2013
Köping,Malmaskolan 3-9,Kommunal,Köping,49665496,26,"46,4","84,6","100,0","218,4",30,"53,6","90,0",~100,"212,0",2013
Köping,Scheeleskolan,Kommunal,Köping,24379201,45,"46,4","68,9","80,0","206,0",52,"53,6","40,4","67,3","153,5",2013
Laholm,Lagaholmsskolan,Kommunal,Laholm,50150550,67,"57,3","79,1","88,1","225,4",50,"42,7","68,0","84,0","202,7",2013
Laholm,Veingeskolan 7-9,Kommunal,Laholm,95134514,38,"48,1","84,2","86,8","227,2",41,"51,9","85,4",~100,"203,3",2013
Laholm,Våxtorpsskolan 7-9,Kommunal,Laholm,35795213,31,"50,0","87,1",~100,"208,1",31,"50,0","80,6",~100,"207,3",2013
Landskrona,Asmundtorps skola 7-9,Kommunal,Landskrona,70803452,..,..,"81,3",~100,"219,1",..,..,..,..,..,2013
Landskrona,Estet College,Kommunal,Landskrona,63055510,..,..,..,..,..,..,..,.,..,..,2013
Landskrona,Glumslövs skola,Kommunal,Landskrona,30917121,21,"65,6","100,0","100,0","262,3",11,"34,4","90,9",~100,"190,5",2013
Landskrona,Junior College,Kommunal,Landskrona,97823288,15,"51,7",..,..,"176,3",14,"48,3",..,..,"150,2",2013
Landskrona,Sandåkerskolan 1,Kommunal,Landskrona,65652546,21,"38,9","81,0","100,0","235,8",33,"61,1","87,9",~100,"225,5",2013
Landskrona,Seminarieskolan 7-9,Kommunal,Landskrona,22078228,28,"58,3","60,7","64,3","210,6",20,"41,7",..,..,"168,8",2013
Landskrona,Västervångskolan 7-9,Kommunal,Landskrona,29541747,52,"48,6","73,1",~100,"216,0",55,"51,4","72,7","90,9","210,5",2013
Landskrona,Dianaskolan,Enskild,,70072964,..,..,..,..,..,..,..,"83,3","100,0","213,6",2013
Landskrona,Kunskapsskolan Landskrona,Enskild,,60956248,26,"56,5","100,0","100,0","241,2",20,"43,5","100,0","100,0","244,3",2013
Landskrona,Säbyholms montessoriskola,Enskild,,42908219,..,..,..,..,..,..,..,..,"100,0","198,3",2013
Laxå,Centralskolan,Kommunal,Laxå,24748604,34,"49,3","82,4",~100,"204,9",35,"50,7","65,7","74,3","180,3",2013
Lekeberg,Lekebergsskolan 7-9,Kommunal,Lekeberg,97648883,21,"38,2","81,0",~100,"221,8",34,"61,8","67,6","85,3","199,2",2013
Leksand,Insjöns skola,Kommunal,Leksand,62927602,13,"43,3","84,6",~100,"233,5",17,"56,7",..,~100,"169,4",2013
Leksand,Sammilsdalskolan 7-9,Kommunal,Leksand,99792496,56,"52,3","96,4",~100,"232,9",51,"47,7","84,3","90,2","200,0",2013
Leksand,Åkerö skola 7-9,Kommunal,Leksand,28235575,20,"50,0","95,0",~100,"234,9",20,"50,0","70,0","70,0","184,4",2013
Leksand,Banérskolan,Enskild,,89749001,..,..,..,..,..,..,..,..,..,..,2013
Lerum,Alléskolan,Kommunal,Lerum,17313432,58,"47,2","87,9",~100,"228,7",65,"52,8","75,4","92,3","213,2",2013
Lerum,Ljungviksskolan,Kommunal,Lerum,41823753,20,"47,6","95,0","100,0","209,5",22,"52,4","95,5",~100,"209,4",2013
Lerum,Rydsbergsskolan,Kommunal,Lerum,50281921,26,"43,3","88,5",~100,"242,2",34,"56,7","79,4","85,3","206,5",2013
Lerum,Röselidsskolan,Kommunal,Lerum,63428977,19,"52,8","84,2","100,0","218,0",17,"47,2","94,1","100,0","211,0",2013
Lerum,Stenkulan,Kommunal,Lerum,98561879,27,"49,1","77,8",~100,"211,5",28,"50,9","75,0",~100,"190,0",2013
Lerum,Torpskolan,Kommunal,Lerum,76968645,58,"47,5","87,9",~100,"228,4",64,"52,5","84,4",~100,"209,4",2013
Lerum,Montessoriskolan Floda säteri,Enskild,,82651095,12,"44,4","100,0","100,0","244,2",15,"55,6","80,0",~100,"222,7",2013
Lessebo,Bikupan,Kommunal,Lessebo,74218950,25,"32,9","68,0","72,0","180,4",51,"67,1","56,9","80,4","162,2",2013
Lidingö,Bodals skola,Kommunal,Lidingö,98780182,26,"72,2","84,6",~100,"254,5",10,"27,8","100,0","100,0","240,3",2013
Lidingö,Dalskolan,Kommunal,Lidingö,76738650,..,..,.,..,..,..,..,..,..,..,2013
Lidingö,Högsätra internationella kl 2,Kommunal,Lidingö,11253933,..,..,.,.,.,..,..,.,.,.,2013
Lidingö,Högsätra skola 2,Kommunal,Lidingö,49631077,40,"67,8","90,0",~100,"253,6",19,"32,2","73,7",~100,"192,1",2013
Lidingö,Källängens skola,Kommunal,Lidingö,69329486,52,"46,8","100,0","100,0","272,4",59,"53,2","96,6","100,0","238,9",2013
Lidingö,Käppala skola 2,Kommunal,Lidingö,20137688,26,"39,4","88,5","100,0","242,5",40,"60,6","100,0","100,0","234,6",2013
Lidingö,Kärnskolan,Kommunal,Lidingö,13696709,..,..,.,..,..,..,..,.,..,..,2013
Lidingö,Torsviks skola 3,Kommunal,Lidingö,45104329,44,"37,9","95,5",~100,"254,7",72,"62,1","88,9",~100,"244,1",2013
Lidingö,"Futuraskolan, Lidingö",Enskild,,47937226,..,..,"92,9","100,0","277,3",..,..,..,..,..,2013
Lidingö,Vittra på Lidingö,Enskild,,46585145,13,"29,5","100,0","100,0","277,5",31,"70,5","90,3",~100,"248,6",2013
Lidköping,Dalängskolan,Kommunal,Lidköping,37707717,71,"48,3","85,9","88,7","224,1",76,"51,7","85,5","93,4","209,8",2013
Lidköping,Fredriksdalskolan,Kommunal,Lidköping,25486432,52,"44,8","73,1","90,4","222,9",64,"55,2","73,4","87,5","201,7",2013
Lidköping,Rudenschöldskolan,Kommunal,Lidköping,52152242,78,"54,5","83,3","89,7","223,8",65,"45,5","83,1","89,2","214,3",2013
Lidköping,Broholmskolan,Enskild,,98083121,..,..,..,..,..,..,..,..,..,..,2013
Lilla Edet,Fuxernaskolan 7-9,Kommunal,Lilla Edet,22512947,17,"30,4","88,2",~100,"208,5",39,"69,6","56,4","87,2","166,3",2013
Lilla Edet,Tingbergsskolan 7-9,Kommunal,Lilla Edet,48148032,37,"56,9","78,4","83,8","211,4",28,"43,1","67,9",~100,"181,8",2013
Lilla Edet,"Nya Skolan, Lilla Edet",Enskild,,74771085,..,..,..,..,..,..,..,..,..,..,2013
Lindesberg,Fröviskolan 7-9,Kommunal,Lindesberg,81993942,30,"44,1","66,7","73,3","207,2",38,"55,9","50,0","84,2","174,9",2013
Lindesberg,Stadsskogsskolan 1,Kommunal,Lindesberg,11576148,37,"53,6","83,8","86,5","220,0",32,"46,4","71,9","81,3","188,0",2013
Lindesberg,Stadsskogsskolan 2,Kommunal,Lindesberg,29424201,35,"44,9","71,4","77,1","197,3",43,"55,1","48,8","62,8","171,2",2013
Lindesberg,Storåskolan,Kommunal,Lindesberg,88486410,14,"36,8","78,6",~100,"192,1",24,"63,2","70,8","79,2","196,6",2013
Linköping,Berzeliusskolan grundskola,Kommunal,Linköping,62868366,70,"38,9","84,3","90,0","231,3",110,"61,1","85,5","93,6","217,4",2013
Linköping,Ekholmsskolan,Kommunal,Linköping,96360048,40,"43,0","80,0","85,0","218,7",53,"57,0","84,9","86,8","218,1",2013
Linköping,Folkungaskolan grundskola,Kommunal,Linköping,65857121,64,"68,1","100,0","100,0","267,1",30,"31,9","93,3",~100,"252,9",2013
Linköping,Internationella skolan Atlas,Kommunal,Linköping,84408578,27,"50,0","96,3",~100,"250,8",27,"50,0","100,0","100,0","260,8",2013
Linköping,Kungsbergsskolan,Kommunal,Linköping,69901106,43,"38,1","74,4","86,0","205,9",70,"61,9","72,9","84,3","189,4",2013
Linköping,Kärna skola,Kommunal,Linköping,36579596,41,"57,7","80,5",~100,"210,0",30,"42,3","70,0",~100,"203,6",2013
Linköping,Linghemsskolan,Kommunal,Linköping,93274980,35,"46,1","85,7",~100,"221,5",41,"53,9","78,0","100,0","197,5",2013
Linköping,Ljungsbro skola,Kommunal,Linköping,53361064,30,"41,7","83,3",~100,"218,6",42,"58,3","83,3",~100,"203,3",2013
Linköping,Nya Rydsskolan,Kommunal,Linköping,94781421,17,"41,5",..,~100,"206,8",24,"58,5",..,"66,7","164,6",2013
Linköping,Skäggetorpskolan,Kommunal,Linköping,46577157,48,"45,7","45,8","64,6","177,5",57,"54,3","52,6","77,2","174,2",2013
Linköping,Slussenskolan,Kommunal,Linköping,77844194,..,..,.,.,..,..,..,.,..,..,2013
Linköping,Stångåskolan,Kommunal,Linköping,25519969,..,..,.,.,.,..,..,.,..,..,2013
Linköping,Tinnerbäcksskolan,Kommunal,Linköping,24877681,..,..,.,..,..,..,..,..,..,..,2013
Linköping,Tokarpsskolan,Kommunal,Linköping,76714455,23,"48,9","87,0","100,0","241,0",24,"51,1","87,5",~100,"197,8",2013
Linköping,Tornhagsskolan,Kommunal,Linköping,49971344,43,"55,1","72,1",~100,"221,3",35,"44,9","71,4","85,7","202,5",2013
Linköping,Ånestadsskolan,Kommunal,Linköping,76049947,43,"53,1","53,5","69,8","204,4",38,"46,9","52,6","68,4","175,1",2013
Linköping,Björkö friskola,Enskild,,78992223,10,"41,7",..,..,"214,8",14,"58,3","78,6",~100,"207,9",2013
Linköping,Dar Al Uloum skola,Enskild,,80769468,..,..,..,..,..,..,..,.,.,.,2013
Linköping,Engelska Skolan i Linköping,Enskild,,82086591,64,"54,2","98,4","100,0","262,2",54,"45,8","96,3","100,0","230,7",2013
Linköping,Nya Munken,Enskild,,76521863,83,"47,4","83,1","92,8","219,7",92,"52,6","83,7",~100,"212,0",2013
Linköping,Pandionskolan,Enskild,,16928929,..,..,.,.,..,..,..,.,.,..,2013
Linköping,Vittra Lambohov,Enskild,,26255239,12,"52,2","91,7","100,0","252,9",11,"47,8",..,"100,0","262,5",2013
Ljungby,Astradskolan 2,Kommunal,Ljungby,90628474,60,"53,1","80,0",~100,"232,3",53,"46,9","64,2","86,8","190,8",2013
Ljungby,Kungshögsskolan 2,Kommunal,Ljungby,87262274,20,"44,4","90,0",~100,"253,9",25,"55,6","60,0",~100,"192,1",2013
Ljungby,Kungshögsskolan 3,Kommunal,Ljungby,96958960,29,"43,9","82,8",~100,"231,8",37,"56,1","70,3","81,1","185,3",2013
Ljungby,Åbyskolan 2,Kommunal,Ljungby,75853223,17,"43,6","100,0","100,0","237,1",22,"56,4","77,3",~100,"187,5",2013
Ljungby,"Karl-Oskarskolan, Ljungby",Enskild,,59021648,13,"46,4","100,0","100,0","238,5",15,"53,6","93,3",~100,"221,5",2013
Ljusdal,Färila skola,Kommunal,Ljusdal,36425969,17,"51,5","94,1",~100,"236,3",16,"48,5","87,5",~100,"190,6",2013
Ljusdal,Los skola,Kommunal,Ljusdal,87366152,..,..,..,..,..,..,..,..,..,..,2013
Ljusdal,Ramsjö skola,Kommunal,Ljusdal,27980866,..,..,.,.,.,..,..,..,..,..,2013
Ljusdal,Stenhamreskolan 7-9,Kommunal,Ljusdal,48142004,26,"48,1","69,2","73,1","206,4",28,"51,9","46,4","60,7","159,7",2013
Ljusdal,Öjeskolan,Kommunal,Ljusdal,47378558,14,"40,0","85,7","100,0","234,3",21,"60,0","71,4","76,2","203,6",2013
Ljusdal,Friskolan Vintergatan,Enskild,,62270371,16,"45,7","87,5",~100,"234,7",19,"54,3","78,9",~100,"228,6",2013
Ljusdal,Tallbacken,Enskild,,84673347,..,..,..,..,..,..,..,..,..,"199,5",2013
Ljusnarsberg,Kyrkbacksskolan,Kommunal,Ljusnarsberg,82038420,24,"48,0","58,3","70,8","174,0",26,"52,0","61,5",~100,"179,6",2013
Lomma,Bjärehovskolan,Kommunal,Lomma,41254600,44,"55,7","95,5",~100,"254,9",35,"44,3","97,1",~100,"236,1",2013
Lomma,Pilängskolan,Kommunal,Lomma,15610637,41,"38,7","85,4",~100,"236,0",65,"61,3","95,4","100,0","235,9",2013
Lomma,Rutsborgskolan,Kommunal,Lomma,19570704,28,"49,1","96,4",~100,"250,1",29,"50,9","89,7",~100,"248,4",2013
Lomma,Montessoriskolan i Bjärred,Enskild,,52025747,..,..,..,..,..,..,..,"82,4",~100,"216,6",2013
Ludvika,Kyrkskolan 7-9,Kommunal,Ludvika,28230949,47,"46,1","80,9","80,9","213,1",55,"53,9","65,5","80,0","185,5",2013
Ludvika,Lorensbergaskolan 7-9,Kommunal,Ludvika,47736072,58,"48,7","74,1","86,2","209,1",61,"51,3","65,6","82,0","177,0",2013
Ludvika,Parkskolan,Kommunal,Ludvika,61260328,12,"38,7",..,..,"189,4",19,"61,3","84,2",~100,"188,4",2013
Luleå,Bergskolan,Kommunal,Luleå,72942852,41,"44,6","90,2",~100,"241,6",51,"55,4","90,2","100,0","211,8",2013
Luleå,Björkskataskolan,Kommunal,Luleå,89477984,54,"56,3","79,6","88,9","200,2",42,"43,8","66,7","78,6","177,6",2013
Luleå,Hertsöskolan 7-9,Kommunal,Luleå,15579589,40,"50,6","70,0","85,0","210,3",39,"49,4","59,0","76,9","186,1",2013
Luleå,Kråkbergsskolan,Kommunal,Luleå,46323920,23,"44,2","95,7","100,0","258,6",29,"55,8","93,1","100,0","227,6",2013
Luleå,Montessori 7-9,Kommunal,Luleå,35085794,11,"42,3",..,..,"229,8",15,"57,7","93,3","100,0","225,5",2013
Luleå,Residensskolan 7-9,Kommunal,Luleå,73462793,14,"53,8","78,6",~100,"239,1",12,"46,2","83,3",~100,"209,8",2013
Luleå,Råneskolan 7-9,Kommunal,Luleå,22462490,20,"47,6","85,0",~100,"208,5",22,"52,4","68,2",~100,"193,0",2013
Luleå,Stadsöskolan 7-9,Kommunal,Luleå,95536453,49,"58,3","91,8",~100,"237,4",35,"41,7","94,3",~100,"220,4",2013
Luleå,Tunaskolan 7-9,Kommunal,Luleå,43539193,23,"41,8","78,3",~100,"226,7",32,"58,2","68,8","71,9","189,5",2013
Luleå,Örnässkolan 7-9,Kommunal,Luleå,20104143,29,"46,8","79,3","82,8","208,6",33,"53,2","90,9",~100,"190,7",2013
Luleå,Norrskenets Friskola i Luleå,Enskild,,55520065,15,"29,4",..,~100,"207,2",36,"70,6","66,7","83,3","192,2",2013
Luleå,Nya Läroverket,Enskild,,82183259,35,"54,7","100,0","100,0","237,1",29,"45,3","96,6",~100,"226,9",2013
Luleå,Nya Läroverket Bergnäset,Enskild,,52734580,..,..,..,..,..,..,..,..,..,..,2013
Lund,Ekelundsskolan,Kommunal,Lund,15466912,..,..,..,..,..,..,..,..,..,..,2013
Lund,Fågelskolan,Kommunal,Lund,91670988,15,"38,5","73,3",~100,"200,0",24,"61,5","83,3",~100,"221,8",2013
Lund,Fågelskolan LIG,Kommunal,Lund,37859279,..,..,.,.,..,..,..,.,.,.,2013
Lund,Fåglasång grund,Kommunal,Lund,43558887,..,..,.,.,.,..,..,.,..,..,2013
Lund,Fäladsgården,Kommunal,Lund,54391347,50,"53,8","86,0","88,0","236,2",43,"46,2","88,4",~100,"236,3",2013
Lund,Fäladsgården LIG,Kommunal,Lund,52748045,..,..,.,.,.,..,..,.,.,..,2013
Lund,Gunnesboskolan,Kommunal,Lund,91672607,32,"46,4","96,9","100,0","243,9",37,"53,6","89,2","100,0","228,0",2013
Lund,Järnåkraskolan 4-9,Kommunal,Lund,39307298,33,"37,9","84,8",~100,"244,5",54,"62,1","85,2",~100,"229,3",2013
Lund,Killebäckskolan,Kommunal,Lund,88266589,50,"47,2","88,0",~100,"228,1",56,"52,8","89,3","100,0","226,7",2013
Lund,Lerbäckskolan,Kommunal,Lund,81923307,43,"49,4","93,0","100,0","249,7",44,"50,6","90,9",~100,"231,4",2013
Lund,Lerbäckskolan BG,Kommunal,Lund,95230714,..,..,.,.,..,..,..,.,..,..,2013
Lund,Nya Almelundsskolan,Kommunal,Lund,92834089,..,..,.,..,..,..,..,.,..,..,2013
Lund,Nyvångskolan,Kommunal,Lund,29004993,50,"51,5","90,0",~100,"257,9",47,"48,5","83,0",~100,"222,9",2013
Lund,Nyvångskolan LIG,Kommunal,Lund,83378388,..,..,.,.,.,..,..,..,..,..,2013
Lund,Svaleboskolan,Kommunal,Lund,53063984,36,"55,4","91,7",~100,"234,9",29,"44,6","75,9",~100,"215,1",2013
Lund,Svaneskolan,Kommunal,Lund,67020135,49,"57,0","87,8",~100,"256,3",37,"43,0","62,2",~100,"214,5",2013
Lund,Tunaskolan,Kommunal,Lund,46811001,40,"51,3","87,5",~100,"256,4",38,"48,7","81,6","100,0","236,2",2013
Lund,Tunaskolan LIG,Kommunal,Lund,11731664,..,..,.,.,.,..,..,.,.,..,2013
Lund,Vikingaskolan,Kommunal,Lund,68201054,..,..,.,..,..,..,..,"71,4",~100,"192,5",2013
Lund,Önneslövskolan,Kommunal,Lund,41615217,..,..,.,.,.,..,..,.,.,..,2013
Lund,Bilingual Montes.schoolLund,Enskild,,75154610,..,..,..,..,..,..,..,..,..,"240,5",2013
Lund,Freinetskolan i Lund,Enskild,,60492534,..,..,..,..,..,..,..,..,..,..,2013
Lund,Humfryskolan i Lund,Enskild,,96068989,..,..,"86,7",~100,"249,1",..,..,..,..,..,2013
Lund,Kunskapsskolan Lund,Enskild,,52037312,41,"52,6","97,6","100,0","250,1",37,"47,4","100,0","100,0","219,8",2013
Lund,Lunds Montessorigrundskola,Enskild,,70044059,10,"50,0","100,0","100,0","260,8",10,"50,0",..,..,"245,0",2013
Lund,Lunds Waldorfskola,Enskild,,96533068,..,..,"100,0","100,0","261,0",..,..,..,..,..,2013
Lund,Maria Montessori-skolan,Enskild,,40248457,..,..,..,..,..,..,..,..,..,..,2013
Lund,Sankt Thomas Skola,Enskild,,28753548,..,..,..,..,..,..,..,..,..,..,2013
Lycksele,Finnbacksskolan,Kommunal,Lycksele,35637430,49,"55,1","85,7","89,8","233,2",40,"44,9","77,5","87,5","198,6",2013
Lycksele,"Finnbacksskolan, Ped.verkstad",Kommunal,Lycksele,76238542,..,..,..,..,..,..,..,..,..,..,2013
Lycksele,Forsdalaskolan F-9,Kommunal,Lycksele,15825322,16,"38,1","93,8",~100,"222,5",26,"61,9","80,8",~100,"205,9",2013
Lysekil,Gullmarsskolan 7-9,Kommunal,Lysekil,12247315,61,"41,8","91,8",~100,"232,5",85,"58,2","74,1","83,5","205,0",2013
Malmö,Apelgårdsskolan 4-9,Kommunal,Malmö,56672773,28,"57,1",..,"67,9","207,8",21,"42,9",..,"52,4","161,8",2013
Malmö,Augustenborgsskolan 7-9 A B,Kommunal,Malmö,89876778,33,"55,9","66,7",~100,"218,3",26,"44,1","53,8","76,9","178,2",2013
Malmö,Augustenborgsskolan 7-9 C D,Kommunal,Malmö,58647704,32,"49,2","53,1",~100,"202,3",33,"50,8","57,6","72,7","180,5",2013
Malmö,Bergaskolan 6-9,Kommunal,Malmö,40035084,72,"51,8","95,8",~100,"258,8",67,"48,2","86,6",~100,"222,7",2013
Malmö,Bäckagårdsskolan,Kommunal,Malmö,12636945,31,"54,4","100,0","100,0","258,4",26,"45,6","92,3",~100,"227,0",2013
Malmö,Dammfri skolenhet 3,Kommunal,Malmö,23710967,22,"50,0","59,1",~100,"188,5",22,"50,0","45,5","72,7","184,7",2013
Malmö,Dammfri skolenhet 4,Kommunal,Malmö,31438378,19,"38,0","52,6","63,2","191,2",31,"62,0","41,9","74,2","181,9",2013
Malmö,Höjaskolan,Kommunal,Malmö,99835038,26,"45,6","88,5",~100,"230,1",31,"54,4","77,4",~100,"220,6",2013
Malmö,Johannesskolan,Kommunal,Malmö,82797662,24,"53,3","54,2","70,8","203,2",21,"46,7",..,"61,9","182,2",2013
Malmö,Kirsebergsskolan 7-9,Kommunal,Malmö,25054799,41,"40,6","61,0","70,7","184,1",60,"59,4","58,3","71,7","184,9",2013
Malmö,Lindeborgsskolan 6-9 EH,Kommunal,Malmö,22509001,25,"43,9","76,0",~100,"209,1",32,"56,1","68,8","84,4","209,3",2013
Malmö,Lindeborgsskolan 6-9 GI,Kommunal,Malmö,83001556,23,"44,2","60,9","78,3","210,5",29,"55,8","55,2","69,0","185,4",2013
Malmö,Lindängeskolan 7-9,Kommunal,Malmö,75875503,43,"50,0","51,2","60,5","186,4",43,"50,0","44,2","65,1","179,4",2013
Malmö,Linnéskolan,Kommunal,Malmö,63951601,33,"50,8","63,6","72,7","198,3",32,"49,2","53,1","84,4","200,1",2013
Malmö,Malmö Idrottsgrundskola,Kommunal,Malmö,71454628,18,"36,0","94,4","100,0","261,4",32,"64,0","78,1",~100,"218,5",2013
Malmö,Munkhätteskolan 7-9,Kommunal,Malmö,74972690,30,"46,2","40,0","46,7","178,5",35,"53,8","34,3","51,4","153,7",2013
Malmö,Möllevångsskolan 2,Kommunal,Malmö,23491494,11,"35,5",..,~100,"186,5",20,"64,5",..,"75,0","161,4",2013
Malmö,Olympen,Kommunal,Malmö,87991089,..,..,.,.,.,..,..,.,.,..,2013
Malmö,Oxievångsskolan 1,Kommunal,Malmö,64402572,20,"37,0","75,0",~100,"211,4",34,"63,0","79,4","82,4","201,9",2013
Malmö,Oxievångsskolan 2,Kommunal,Malmö,51192874,36,"49,3","83,3",~100,"222,1",37,"50,7","73,0","83,8","202,2",2013
Malmö,Rosengårdsskolan 7-9,Kommunal,Malmö,90085480,22,"44,0",..,..,"123,5",28,"56,0",..,"39,3","137,8",2013
Malmö,Rönnenskolan,Kommunal,Malmö,93599910,56,"66,7","85,7",~100,"227,4",28,"33,3","75,0",~100,"228,9",2013
Malmö,"Rörsjöskolan,Zenith 6-9",Kommunal,Malmö,83861471,35,"46,7","57,1","80,0","210,1",40,"53,3","50,0","70,0","189,0",2013
Malmö,Sakura,Kommunal,Malmö,89945429,..,..,.,.,.,..,..,..,..,..,2013
Malmö,Slottsstaden skolenhet 1,Kommunal,Malmö,92862757,28,"51,9","100,0","100,0","255,5",26,"48,1","88,5",~100,"250,3",2013
Malmö,Slottsstaden skolenhet 2,Kommunal,Malmö,29860678,38,"50,0","86,8",~100,"252,8",38,"50,0","89,5",~100,"243,6",2013
Malmö,Sofielundsskolan 1,Kommunal,Malmö,65836771,21,"55,3",..,..,"156,7",17,"44,7",..,..,"115,5",2013
Malmö,Sorgenfriskolan 3,Kommunal,Malmö,48409491,20,"45,5","65,0","70,0","186,8",24,"54,5","62,5",~100,"188,3",2013
Malmö,Stenkulaskolan 3,Kommunal,Malmö,82859678,19,"39,6",..,..,"171,4",29,"60,4","48,3","62,1","187,8",2013
Malmö,Strandskolan 7-9,Kommunal,Malmö,13262181,18,"37,5","100,0","100,0","266,5",30,"62,5","76,7",~100,"230,0",2013
Malmö,Sundsbroskolan 6-9,Kommunal,Malmö,56363473,28,"38,4","82,1",~100,"237,6",45,"61,6","71,1","80,0","209,5",2013
Malmö,Söderkulla Internationella sk.,Kommunal,Malmö,59841622,..,..,..,..,..,..,..,..,..,..,2013
Malmö,Söderkulla kommunikationsklass,Kommunal,Malmö,51220608,..,..,.,.,..,..,..,.,..,..,2013
Malmö,Söderkullaskolan 7-9 B,Kommunal,Malmö,23073987,45,"45,5","68,9",~100,"229,8",54,"54,5","57,4","88,9","224,2",2013
Malmö,Team Munkhättan 7-9,Kommunal,Malmö,87253745,..,..,..,..,..,..,..,.,.,..,2013
