skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Elof Lindälvs gymn Enhet 2,64160122,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"19,6","0,8","18,9","52,3","90,2","5,3","10,8","0,8","272,0","100,0",2018
Elof Lindälvs gymn Enhet 3,48217580,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"25,7","1,0","24,7","52,9","94,1",.,"18,1",.,.,"100,0",2018
Elof Lindälvs gymn Enhet 4,41844601,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"21,9","1,0","20,9","68,1","85,7","2,4","11,0","0,4","654,3","90,4",2018
Elof Lindälvs gymn Enhet 5,51620045,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"23,3","0,6","22,7","35,2","71,4",.,"14,2","0,3","1 076,7","100,0",2018
LBS Ljud & Bildskolan Kungsbacka,86888278,Kungsbacka,1384,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"7,5","0,8","6,7","46,8","60,9","5,2","12,0",.,.,"57,9",2018
Praktiska Kungsbacka,23457902,Kungsbacka,1384,5562575786,Praktiska Sverige AB,Enskild,"8,5","1,0","7,5","60,2","66,8",.,"14,6","0,1","1 100,0","66,1",2018
Språkintroduktion Kungsbacka,30375335,Kungsbacka,1384,2120001256,Kungsbacka,Kommunal,"12,6","0,5","12,1","66,7","91,1","6,6","6,7","0,6","147,3","89,7",2018
Sveriges Ridgymnasium Kungsbacka,27597104,Kungsbacka,1384,5566814504,Sveriges Ridgymnasium AB,Enskild,"10,4","1,0","9,4","74,3","61,5","6,4","8,2","0,0","3 850,0","53,5",2018
Kungsörs Gymnasium,95992977,Kungsör,1960,2120002056,Kungsör,Kommunal,"5,0","0,1","4,8","92,1","99,0","4,1","8,3","0,5","80,0","96,3",2018
Mimers Hus gymnasium Hugin,57397381,Kungälv,1482,2120001371,Kungälv,Kommunal,"53,7","1,0","52,7","71,3","87,1","2,8","12,4","1,1","621,0","92,2",2018
Mimers Hus gymnasium Munin,56947954,Kungälv,1482,2120001371,Kungälv,Kommunal,"75,8","1,0","74,8","42,7","84,4","2,1","11,7","1,3","673,8","95,1",2018
"Kävlinge Lärcentrum, gymn.",88192227,Kävlinge,1261,2120001058,Kävlinge,Kommunal,"8,7","0,3","8,4","78,8","88,1",.,"7,8","1,8","36,1","100,0",2018
Ullvigymnasiet,72022487,Köping,1983,2120002114,Köping,Kommunal,"109,3","1,0","108,3","43,2","69,6","2,8","9,3","4,0","250,8","87,6",2018
Osbecksgymnasiet RO1,71512894,Laholm,1381,2120001223,Laholm,Kommunal,"22,4","1,0","21,4","27,7","84,1","1,5","13,4","0,5","576,0","90,7",2018
Osbecksgymnasiet RO2,70969556,Laholm,1381,2120001223,Laholm,Kommunal,"15,0","1,0","14,0","30,7","78,6",.,"9,7","0,5","272,0","85,7",2018
Osbecksgymnasiet RO3,11311971,Laholm,1381,2120001223,Laholm,Kommunal,"11,1","1,0","10,1","75,2","90,1",.,"8,5","1,0","86,0","90,1",2018
Öresundsgymnasiet Landskrona,28248021,Landskrona,1282,2120001140,Landskrona,Kommunal,"42,5","1,0","41,5","53,7","78,3","3,6","11,7","0,8","607,5","89,4",2018
Gymnasieutbildning i Lekeberg,24445686,Lekeberg,1814,2120002981,Lekeberg,Kommunal,"2,9",.,"2,9","55,2","86,2",.,"4,8","0,1","140,0","86,2",2018
Leksands gymnasium,44417214,Leksand,2029,2120002163,Leksand,Kommunal,"55,9","0,8","55,1","64,7","82,0","3,6","9,5","2,5","209,6","90,0",2018
"Lerums Gymnasium, skolenhet 1",25025681,Lerum,1441,2120001447,Lerum,Kommunal,"17,3","1,0","16,3","69,2","100,0","6,2","14,4",.,.,"84,0",2018
"Lerums Gymnasium, skolenhet 2",88776535,Lerum,1441,2120001447,Lerum,Kommunal,"19,8","1,0","18,8","48,2","90,1","5,3","14,3","0,5","538,0","86,7",2018
"Lerums Gymnasium, skolenhet 3",29351272,Lerum,1441,2120001447,Lerum,Kommunal,"14,5","1,0","13,5","62,1","88,5","3,0","10,8","0,5","290,0","94,1",2018
"Lerums Gymnasium, skolenhet 4",49488344,Lerum,1441,2120001447,Lerum,Kommunal,"19,0","1,0","18,0","50,0","83,5","5,6","9,7","0,5","348,0","86,6",2018
"Lerums Gymnasium, skolenhet 5",74408578,Lerum,1441,2120001447,Lerum,Kommunal,"30,2","1,0","29,2","34,5","79,2","4,3","14,6","0,5","850,0","88,7",2018
Lessebo Gymnasium,75395882,Lessebo,0761,2120000613,Lessebo,Kommunal,"9,1","0,3","8,7","77,1","71,1",.,"9,4","0,4","205,0","90,8",2018
Hersby gymnasium,71043974,Lidingö,0186,2120000191,Lidingö,Kommunal,"64,9","1,0","63,9","46,8","93,0","3,1","16,7","3,0","356,3","94,9",2018
Lunagymnasiet,57777751,Lidingö,0186,5564715729,Utvecklingspedagogik Sverige Aktiebolag,Enskild,"11,7","1,0","10,7","86,9","80,3",.,"4,8","0,3","170,0","79,3",2018
Stillerska filmgymnasiet,38732602,Lidingö,0186,5567777270,Stillerska AB,Enskild,"4,7","1,0","3,7","66,2","48,6",.,"14,9",.,.,"40,5",2018
"De la Gardiegymnasiet, enhet 1",89807183,Lidköping,1494,2120001694,Lidköping,Kommunal,"25,9","1,0","24,9","36,1","94,8",.,"14,0",.,.,"96,8",2018
"De la Gardiegymnasiet, enhet 2",86724994,Lidköping,1494,2120001694,Lidköping,Kommunal,"27,3","1,0","26,3","24,8","69,5",.,"11,2",.,.,"84,8",2018
"De la Gardiegymnasiet, enhet 3",61161774,Lidköping,1494,2120001694,Lidköping,Kommunal,"35,5","1,0","34,5","58,2","97,2",.,"14,8",.,.,"92,7",2018
"De la Gardiegymnasiet, enhet 4",86158933,Lidköping,1494,2120001694,Lidköping,Kommunal,"33,2","1,0","32,2","68,4","87,2","12,4","7,9",.,.,"92,8",2018
"De la Gardiegymnasiet, enhet 5",39179525,Lidköping,1494,2120001694,Lidköping,Kommunal,"10,9","1,0","9,9","74,6","89,8","10,2","22,2",.,.,"98,5",2018
"De la Gardiegymnasiet, enhet 6",14102256,Lidköping,1494,2120001694,Lidköping,Kommunal,"22,0","1,0","21,0","71,5","87,6",.,"15,0",.,.,"92,4",2018
Lindeskolan LS 1,75082280,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"10,7","1,0","9,7","48,5","78,7","7,7","7,6",.,.,"78,2",2018
Lindeskolan LS 2,75914181,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"33,8","1,0","32,8","62,3","78,8","2,3","8,3","0,8","341,3","91,2",2018
Lindeskolan LS 3,39302565,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"34,4","1,0","33,4","20,8","61,5","2,2","7,1",.,.,"75,4",2018
Lindeskolan LS 4,96818167,Lindesberg,1885,2120002015,Lindesberg,Kommunal,"25,0","1,0","24,0","61,2","86,9","3,1","13,4",.,.,"91,2",2018
Anders Ljungstedts gymnasium 10,89357497,Linköping,0580,2120000449,Linköping,Kommunal,"7,5","0,4","7,1","22,3","83,5",.,"8,6","0,2","277,3","92,8",2018
Anders Ljungstedts gymnasium 3,36072799,Linköping,0580,2120000449,Linköping,Kommunal,"17,9","1,0","16,9","93,6","94,9","4,4","9,0","0,5","300,0","97,6",2018
Anders Ljungstedts gymnasium 4,61432781,Linköping,0580,2120000449,Linköping,Kommunal,"21,6","1,0","20,6","25,6","67,2",.,"12,3","0,8","324,4","87,2",2018
Anders Ljungstedts gymnasium 7,78287294,Linköping,0580,2120000449,Linköping,Kommunal,"16,7","1,0","15,7","48,6","62,3",.,"7,8","0,5","249,0","73,2",2018
Anders Ljungstedts gymnasium 8,74316305,Linköping,0580,2120000449,Linköping,Kommunal,"22,5","1,0","21,5","33,3","65,6",.,"7,4","0,6","272,4","84,6",2018
Anders Ljungstedts gymnasium 9,39096170,Linköping,0580,2120000449,Linköping,Kommunal,"27,5","1,0","26,5","67,1","97,5","7,2","11,2","1,2","241,5","93,2",2018
Berzeliusskolan 1,79527481,Linköping,0580,2120000449,Linköping,Kommunal,"34,1","1,0","33,1","57,9","85,4","6,6","14,4",.,.,"82,7",2018
Berzeliusskolan 2,67300857,Linköping,0580,2120000449,Linköping,Kommunal,"22,6","1,0","21,6","53,8","95,4",.,"15,4","1,0","333,0","100,0",2018
Berzeliusskolan 3,55047771,Linköping,0580,2120000449,Linköping,Kommunal,"2,0",.,"2,0","100,0","100,0",.,"5,5",.,.,"100,0",2018
Berzeliusskolan 7,67809400,Linköping,0580,2120000449,Linköping,Kommunal,"4,3","0,4","4,0","83,9","98,5",.,"9,6","0,2","253,3","82,1",2018
Birgittaskolan 1,99279503,Linköping,0580,2120000449,Linköping,Kommunal,"29,4","1,0","28,4","77,4","92,4","7,0","11,7","0,9","389,4","97,7",2018
Birgittaskolan 2,63653488,Linköping,0580,2120000449,Linköping,Kommunal,"18,0","1,0","17,0","35,9","100,0","6,5","4,4","0,1","740,0","100,0",2018
Björkö Fria Gymnasium*,84476205,Linköping,0580,8220027596,Stiftelsen Waldorfpedagogik i Vreta Kloster,Enskild,"16,6","1,0","15,6","67,3",.,.,"8,7","0,3","544,0","96,0",2018
Drottning Blankas Gymnasieskola Linköping,70412563,Linköping,0580,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"5,0","1,0","4,0","37,5","72,5",.,"17,0","0,1","680,0","72,5",2018
Folkungaskolan 1,24544503,Linköping,0580,2120000449,Linköping,Kommunal,"24,6","1,0","23,6","55,5","95,5","3,7","11,5","0,5","542,0","94,8",2018
Folkungaskolan 2,25392789,Linköping,0580,2120000449,Linköping,Kommunal,"25,6","1,0","24,6","69,6","97,2","1,2","18,4","0,5","904,0","96,8",2018
Folkungaskolan 3,64394770,Linköping,0580,2120000449,Linköping,Kommunal,"4,8","0,2","4,6","69,6","97,8",.,"8,8","0,3","164,0","97,8",2018
Framtidsgymnasiet Linköping,72109637,Linköping,0580,5565304481,Framtidsgymnasiet Öst AB,Enskild,"9,2","1,0","8,2","28,8","63,2",.,"15,2",.,.,"53,4",2018
Fria Läroverken Linköping,69240218,Linköping,0580,5569172041,Fria Läroverken i Sverige AB,Enskild,"21,6","1,0","20,6","49,8","90,8",.,"17,9","0,2","1 840,0","83,5",2018
Hagströmska gymnasiet Linköping,14057258,Linköping,0580,5567550461,Hagströmska Gymnasiet AB,Enskild,"10,2","1,0","9,2","23,9","23,9","2,2","9,1",.,.,"78,3",2018
JENSEN Gymnasium Linköping,38460895,Linköping,0580,5566358759,Jensen Education College AB,Enskild,"5,9","0,7","5,2","32,7","56,7","1,9","11,2",.,.,"56,7",2018
Katedralskolan 1,53821161,Linköping,0580,2120000449,Linköping,Kommunal,"7,3","0,3","7,0","64,3","100,0",.,"5,3","0,3","148,0","100,0",2018
Katedralskolan 2,31199511,Linköping,0580,2120000449,Linköping,Kommunal,"38,4","1,0","37,4","53,9","97,9","2,7","12,2","0,8","608,0","98,1",2018
Katedralskolan 3,12934438,Linköping,0580,2120000449,Linköping,Kommunal,"44,8","1,0","43,8","56,6","96,5",.,"17,4","1,0","763,0","98,1",2018
KLARA Teoretiska Gymnasium Linköping,43313366,Linköping,0580,5566303938,Klaragymnasium AB,Enskild,"27,2","1,0","26,2","51,4","73,2","6,5","17,5","0,6","763,3","73,2",2018
LBS Ljud & Bildskolan Linköping,86787111,Linköping,0580,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"10,2","1,0","9,2","37,0","51,1","4,3","22,5",.,.,"47,8",2018
"Mediateknikerutbildningen, MTU",97868185,Linköping,0580,5564631983,"Mediateknikerutbildningen, MTU AB",Enskild,"10,3","0,7","9,6","33,0","35,6","10,5","15,3","1,0","146,0","79,1",2018
Praktiska Linköping,81551726,Linköping,0580,5562575786,Praktiska Sverige AB,Enskild,"15,4","1,0","14,4","43,1","37,5","5,6","10,1","0,2","725,0","86,1",2018
Realgymnasiet Linköping,77823650,Linköping,0580,5565715892,Lärande i Sverige AB,Enskild,"15,2","1,0","14,2","49,3","60,2",.,"13,5","2,7","72,1","56,3",2018
Thoren Business School Linköping,37550979,Linköping,0580,5566139290,Thorengruppen AB,Enskild,"11,0","1,0","10,0","57,3","52,3","2,5","18,8","0,5","374,0","66,8",2018
Yrkesgymnasiet Linköping,76195214,Linköping,0580,5566139290,Thorengruppen AB,Enskild,"19,6","1,0","18,6","46,8","46,8",.,"15,1","0,5","560,0","38,7",2018
RyssbyGymnasiet,32705515,Ljungby,0781,5566214069,Ryssbygymnasiet AB,Enskild,"33,3","1,0","32,3","28,3","55,1","3,1","6,7",.,.,"78,6",2018
Sunnerbogymnasiet 1,60214465,Ljungby,0781,2120000670,Ljungby,Kommunal,"32,0","1,0","31,0","67,6","68,4","5,6","9,9","1,1","279,1","70,2",2018
Sunnerbogymnasiet 2,70137084,Ljungby,0781,2120000670,Ljungby,Kommunal,"29,5","1,0","28,5","34,7","69,9","3,3","9,6","1,1","260,0","80,8",2018
Sunnerbogymnasiet 3,82002016,Ljungby,0781,2120000670,Ljungby,Kommunal,"22,0","1,0","21,0","44,3","87,4","3,6","11,3","0,9","280,0","91,9",2018
Sunnerbogymnasiet 4,21901328,Ljungby,0781,2120000670,Ljungby,Kommunal,"6,2","0,2","6,0","82,2","69,9","4,2","10,3","0,3","203,3","71,3",2018
Slottegymnasiet,23306658,Ljusdal,2161,2120002320,Ljusdal,Kommunal,"76,1","1,0","75,1","51,1","70,7","1,3","7,0","2,0","264,5","92,1",2018
Träutbildningar i Hälsingland,57350392,Ljusdal,2161,5567796718,Träutbildningar i Hälsingland AB,Enskild,"7,4",.,"7,4","24,5","38,1",.,"9,1",.,.,"75,5",2018
ABB Industrigymnasium Ludvika,97535124,Ludvika,2085,5566081740,Industritekniska Gymnasiet Bergslagen AB,Enskild,"8,0","0,5","7,5","43,0","67,8",.,"13,3",.,.,"67,8",2018
VBU Högbergsskolan 1,11102578,Ludvika,2085,2220000802,Ludvika,Kommunal,"31,7","1,0","30,7","66,0","86,3","6,5","11,6",.,.,"91,8",2018
VBU Högbergsskolan 2,69306209,Ludvika,2085,2220000802,Ludvika,Kommunal,"30,7","0,8","29,9","18,7","67,8","3,3","10,2","0,6","508,3","86,2",2018
VBU Högbergsskolan 3,34488594,Ludvika,2085,2220000802,Ludvika,Kommunal,"4,3","0,2","4,1","44,2","80,1","24,3","0,5",.,.,"68,0",2018
VBU Malmen,92651253,Ludvika,2085,2220000802,Ludvika,Kommunal,"15,8","0,3","15,6","27,5","46,1",.,"7,1","0,2","555,0","84,6",2018
"Luleå gymnasieskola, skolenhet A",31740319,Luleå,2580,2120002742,Luleå,Kommunal,"15,4","1,0","14,4","60,5","77,3","3,2","9,5","0,4","370,3","72,2",2018
"Luleå gymnasieskola, skolenhet B",10129345,Luleå,2580,2120002742,Luleå,Kommunal,"28,7","1,0","27,7","75,1","78,3","6,2","12,0","0,8","441,3","53,8",2018
"Luleå gymnasieskola, skolenhet C",17944628,Luleå,2580,2120002742,Luleå,Kommunal,"30,0","1,0","29,0","84,8","97,2","3,7","14,5","1,0","420,0","83,8",2018
"Luleå gymnasieskola, skolenhet D",82826083,Luleå,2580,2120002742,Luleå,Kommunal,"19,3","1,0","18,3","35,0","77,8","9,1","11,6","1,0","212,0","78,1",2018
"Luleå gymnasieskola, skolenhet E",94468610,Luleå,2580,2120002742,Luleå,Kommunal,"17,6","1,0","16,6","59,9","97,8","6,0","15,4","0,7","389,4","75,4",2018
"Luleå gymnasieskola, skolenhet F",94090461,Luleå,2580,2120002742,Luleå,Kommunal,"43,1","1,0","42,1","46,4","84,8","2,4","7,2","1,5","208,2","81,4",2018
"Luleå gymnasieskola, skolenhet G",12954099,Luleå,2580,2120002742,Luleå,Kommunal,"26,0","1,0","25,0","46,8","92,0","1,8","11,9","0,9","331,1","80,6",2018
"Luleå gymnasieskola, skolenhet H",80931789,Luleå,2580,2120002742,Luleå,Kommunal,"29,7","1,0","28,7","42,7","89,9","2,4","12,8","0,3","1 223,3","71,5",2018
"Luleå Gymnasieskola, skolenhet J",84098842,Luleå,2580,2120002742,Luleå,Kommunal,"14,3","1,0","13,3","46,5","71,3","2,3","8,3","0,1","1 100,0","79,4",2018
NTI Gymnasiet Luleå,90473340,Luleå,2580,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"14,4","1,0","13,4","54,5","77,6","4,5","13,5","0,1","1 810,0","85,1",2018
Praktiska Luleå,26167236,Luleå,2580,5562575786,Praktiska Sverige AB,Enskild,"20,6","1,0","19,6","44,0","39,9","5,1","10,4","0,3","676,7","60,9",2018
Consensum Gymnasium Lund,69807202,Lund,1281,5566023684,Consensum Lund AB,Enskild,"20,0","1,0","19,0","34,7","66,1","4,9","12,8","0,8","325,3","76,6",2018
Drottning Blankas Gymnasieskola Lund,64648904,Lund,1281,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"16,6","0,9","15,7","65,5","63,9","3,8","15,9","0,1","2 490,0","66,7",2018
Gymnasieskolan Spyken,75939593,Lund,1281,2120001132,Lund,Kommunal,"86,5","1,0","85,5","55,8","93,6","3,5","13,7","1,8","671,4","89,7",2018
Gymnasieskolan Vipan,63035915,Lund,1281,2120001132,Lund,Kommunal,"107,7","0,5","107,2","50,1","80,6","6,5","11,1","4,0","298,3","77,8",2018
Hedda Anderssongymnasiet,20763964,Lund,1281,2120001132,Lund,Kommunal,"11,8","1,0","10,8","81,5","100,0","3,7","14,6","0,3","632,0","100,0",2018
JENSEN Gymnasium Lund,26324896,Lund,1281,5566358759,Jensen Education College AB,Enskild,"15,0","0,9","14,1","51,8","73,0",.,"16,5","0,5","464,0","81,3",2018
Katedralskolan,56639389,Lund,1281,2120001132,Lund,Kommunal,"101,3",.,"101,3","51,4","96,6","2,0","14,6","3,0","492,7","97,5",2018
Lars-Erik Larssongymnasiet,95700485,Lund,1281,8465021015,Lars-Erik Larsson Gymnasiet,Enskild,"15,8","1,0","14,8","44,7","86,1","5,1","11,9","0,1","1 760,0","93,8",2018
LBS Ljud & Bildskolan Lund,51449748,Lund,1281,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"24,7","1,0","23,7","29,5","64,1",.,"16,9","0,8","500,0","74,7",2018
Lunds Dans- o Musikalgymnasium,28267726,Lund,1281,5566981766,Dans o Musikal i Lund AB,Enskild,"17,1","0,8","16,3","70,1","86,8","1,2","11,7","0,1","1 900,0","98,3",2018
Lunds Fordonstekniska Gymn.,28848709,Lund,1281,5566426630,Lunds Fordonstekniska Gymnasium AB,Enskild,"5,2","1,0","4,2","31,9","45,6","2,4","10,6","0,2","300,0","75,9",2018
NTI Gymnasiet Lund,12613085,Lund,1281,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"13,7","1,0","12,7","51,7","64,9","7,9","14,4","0,1","1 830,0","77,9",2018
Polhemskolan,53896162,Lund,1281,2120001132,Lund,Kommunal,"190,8","1,0","189,8","58,1","94,4","5,6","13,6","4,0","644,3","89,4",2018
ProCivitas Privata Gymnasium Lund,17779637,Lund,1281,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"15,4","1,0","14,4","52,1","100,0",.,"22,9","0,2","1 650,0","99,3",2018
Realgymnasiet i Lund,11185244,Lund,1281,5565715892,Lärande i Sverige AB,Enskild,"20,5","1,0","19,5","66,7","56,4",.,"11,4","0,1","1 585,7","77,4",2018
Sveriges Ridgymnasium Flyinge,56211717,Lund,1281,5566814504,Sveriges Ridgymnasium AB,Enskild,"8,2","1,0","7,2","57,7","57,3","6,9","10,4","0,0","3 750,0","44,4",2018
Thoren Innovation School Lund,66824652,Lund,1281,5568902653,Thoren Innovation School AB,Enskild,"14,0","1,0","13,0","27,3","54,7",.,"19,5","0,4","632,5","64,7",2018
Tannbergsskolan 2,32042066,Lycksele,2481,2120002635,Lycksele,Kommunal,"23,2","1,3","21,9","13,0","54,2",.,"5,8","0,9","142,7","96,2",2018
Tannbergsskolan 3,50821167,Lycksele,2481,2120002635,Lycksele,Kommunal,"19,5","0,6","18,9","77,4","55,2","11,0","5,0","0,8","122,1","85,8",2018
Tannbergsskolan 4,71929526,Lycksele,2481,2120002635,Lycksele,Kommunal,"15,5","0,8","14,7","55,6","79,3","3,4","7,6","0,8","138,8","89,4",2018
Tannbergsskolan 6,54461375,Lycksele,2481,2120002635,Lycksele,Kommunal,"14,6","0,9","13,8","58,4","72,0","5,3","6,5","0,9","96,8","88,2",2018
Gullmarsgymnasiet 1,92814975,Lysekil,1484,2120001389,Lysekil,Kommunal,"35,7","1,0","34,7","49,6","75,0","3,5","7,0","0,9","268,9","83,8",2018
Gullmarsgymnasiet 2,60873719,Lysekil,1484,2120001389,Lysekil,Kommunal,"34,1","1,0","33,2","51,4","83,4","2,4","10,6",.,.,"87,2",2018
4ans Gymnasium,28085125,Malmö,1280,5567622682,4ans Gymnasium AB,Enskild,"8,3","0,3","8,0","52,6","63,7",.,"12,4","0,1","990,0","46,3",2018
Agnesfrids gymnasium,28770304,Malmö,1280,2120001124,Malmö,Kommunal,"24,6","1,0","23,6","27,6","74,9","10,6","9,6","1,0","226,0","83,4",2018
Bellevue gymnasium,86483208,Malmö,1280,2120001124,Malmö,Kommunal,"15,5","1,0","14,5","55,2","89,7","13,8","11,6","1,0","168,0","100,0",2018
Bladins gymnasium,21938183,Malmö,1280,8460010948,"Bladins Skola, Stiftelsen",Enskild,"16,0","1,0","15,0","76,6","71,6",.,"13,4","1,0","201,0","80,6",2018
Bladins International School of Malmö*,78986228,Malmö,1280,8460010948,"Bladins Skola, Stiftelsen",Enskild,"21,8","0,1","21,7","52,5",.,.,"2,8","0,8","80,0","43,9",2018
Bryggeriets Gymnasium,71472793,Malmö,1280,8465017070,Bryggeriets Bildnings Byrå (Bbb),Enskild,"15,1","1,0","14,1","19,5","72,0",.,"11,1","0,2","1 040,0","83,0",2018
Cybergymnasiet Malmö,69063711,Malmö,1280,5565693289,Cybergymnasiet Malmö AB,Enskild,"24,6","1,0","23,6","48,0","82,2",.,"14,8","0,8","464,0","90,2",2018
Drottning Blankas Gymnasieskola Malmö Slussen,77609073,Malmö,1280,5569828451,Hermods Design & Construction College AB,Enskild,"8,1","1,0","7,1","78,4","58,3","6,1","18,5","0,7","187,1","82,3",2018
Drottning Blankas Gymnasieskola Malmö Söderport,35894996,Malmö,1280,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"11,5",.,"11,5","82,2","85,7","23,1","26,3","0,2","1 510,0","91,8",2018
Einar Hansengymnasiet,12926770,Malmö,1280,8450003481,Folkuniversitetet Stiftelsen Kurs- Verksamheten Vid Lunds Universitet,Enskild,"16,2","1,0","15,2","70,0","79,2","5,3","14,3","0,5","434,0","86,1",2018
Framtidsgymnasiet Malmö,17119840,Malmö,1280,5565755500,Framtidsgymnasiet i Sverige AB,Enskild,"21,0","1,0","20,0","30,0","45,0",.,"11,2",.,.,"60,0",2018
Fria Läroverken Malmö,68748767,Malmö,1280,5569172041,Fria Läroverken i Sverige AB,Enskild,"27,3","1,0","26,3","47,7","71,8","3,2","13,6","0,6","595,0","83,6",2018
JENSEN Gymnasium Malmö,48593439,Malmö,1280,5566358759,Jensen Education College AB,Enskild,"12,4","0,9","11,6","42,9","77,5","2,6","18,5","0,3","713,3","75,8",2018
KLARA Teoretiska Gymnasium Malmö,23548714,Malmö,1280,5565286696,Hermods Gymnasium AB,Enskild,"18,1","1,0","17,1","54,8","84,8","5,9","13,8","0,3","783,3","78,9",2018
Kunskapsgymnasiet Malmö,91773491,Malmö,1280,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"21,0","0,8","20,2","65,8","92,6","1,5","14,6","0,6","491,7","93,1",2018
Lärlingscenter Norra Sorgenfri gymnasium,20984584,Malmö,1280,2120001124,Malmö,Kommunal,"15,0","1,0","14,0","35,7","85,7",.,"11,8","1,0","165,0","85,7",2018
Malmö Borgarskola Ro 1,30361243,Malmö,1280,2120001124,Malmö,Kommunal,"93,6","1,0","92,6","45,5","88,1","2,2","13,1","2,0","606,0","93,7",2018
Malmö Idrottsgymnasium Ro1,25596917,Malmö,1280,2120001124,Malmö,Kommunal,"25,3","0,8","24,5","40,8","92,9","0,8","18,0",.,.,"100,0",2018
Malmö Latinskola Ro 1,65722876,Malmö,1280,2120001124,Malmö,Kommunal,"89,3",.,"89,3","57,5","90,4","4,5","11,4","2,0","510,5","92,5",2018
Norra Sorgenfri gymnasium,64123241,Malmö,1280,2120001124,Malmö,Kommunal,"49,3","1,0","48,3","65,7","89,6","2,1","7,7","3,0","124,0","93,8",2018
NTI Gymnasiet Malmö,52129378,Malmö,1280,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"18,2","0,0","18,2","23,6","61,5","4,4","13,6",.,.,"78,0",2018
Pauliskolan,65381163,Malmö,1280,2120001124,Malmö,Kommunal,"55,4","1,0","54,4","37,1","92,5","4,2","16,2","2,2","400,5","90,0",2018
Peabskolan Malmö,98541468,Malmö,1280,5564427432,Peabskolan AB,Enskild,"9,6","1,0","8,6","9,3","46,5",.,"11,5",.,.,"81,4",2018
Plusgymnasiet Malmö,31155312,Malmö,1280,5565789129,Plusgymnasiet AB,Enskild,"7,3","1,0","6,3","50,8","49,2",.,"10,8",.,.,"76,2",2018
Praktiska Malmö City,25648215,Malmö,1280,5562575786,Praktiska Sverige AB,Enskild,"23,1",.,"23,1","54,4","43,0","3,5","10,3",.,.,"56,0",2018
Praktiska Malmö Limhamn,61823258,Malmö,1280,5562575786,Praktiska Sverige AB,Enskild,"15,2","1,0","14,2","53,2","61,6","7,0","11,5","0,2","820,0","70,8",2018
ProCivitas Privata Gymnasium Malmö,84424083,Malmö,1280,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"32,1","1,0","31,1","43,0","95,5",.,"22,0","0,5","1 366,0","84,6",2018
Realgymnasiet Malmö,39178171,Malmö,1280,5565715892,Lärande i Sverige AB,Enskild,"11,2","1,0","10,2","65,2","74,5","9,8","12,2",.,.,"73,5",2018
Rytmus Malmö,49231191,Malmö,1280,5564648979,Rytmus AB,Enskild,"17,8","1,0","16,8","38,8","94,0",.,"10,1","0,2","845,0","94,0",2018
S:t Petri skola,78231062,Malmö,1280,2120001124,Malmö,Kommunal,"56,0","1,0","55,0","61,4","97,2","2,9","15,0","1,5","550,0","92,9",2018
TAU Hantverksskola Gymnasium,79994304,Malmö,1280,5566866082,TAU Learning Aktiebolag,Enskild,"22,7","0,8","21,9","53,5","6,4",.,"6,5","0,5","284,0","79,4",2018
