skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Varberg,Påskbergsskolan 6-9,Kommunal,Varberg,42127916,30,"56,6","100,0","100,0","260,8",23,"43,4","78,3",~100,"195,7",2014
Varberg,Rolfstorps skola F-9 och fritidshem,Kommunal,Varberg,46202890,14,"48,3","92,9",~100,"216,6",15,"51,7","86,7",~100,"200,2",2014
Varberg,Vidhögeskolan 6-9,Kommunal,Varberg,70460569,19,"45,2","68,4",~100,"214,9",23,"54,8","60,9","78,3","175,5",2014
Varberg,Väröbackaskolan F-9 och fritidshem,Kommunal,Varberg,68613823,..,..,..,..,..,..,..,..,"100,0","215,3",2014
Varberg,Varbergs Montessoriskola,Enskild,Varbergs Montessoriskola Ek. För.,68980561,..,..,..,..,..,..,..,..,..,..,2014
Vaxholm,Norrbergsskolan,Kommunal,Vaxholm,24710426,45,"51,7","82,2",~100,"228,2",42,"48,3","85,7",~100,"214,2",2014
Vellinge,Framtidskomp. V Ingelstad sk,Enskild,Framtidskompassen AB,44979671,21,"50,0","95,2","100,0","239,8",21,"50,0","95,2","100,0","231,0",2014
Vellinge,Framtidskompassen i Vellinge,Enskild,Framtidskompassen AB,15068529,18,"43,9","88,9","100,0","249,9",23,"56,1","95,7","100,0","240,7",2014
Vellinge,Skanör Falsterbo Montessorisk.,Enskild,Skanörs Montessori Förskola,46725455,..,..,..,..,..,..,..,..,..,..,2014
Vellinge,Herrestorpskolan,Kommunal,Vellinge,16650439,..,..,..,~100,"223,2",..,..,..,..,..,2014
Vellinge,Ljungenskolan,Kommunal,Vellinge,41197162,27,"54,0","100,0","100,0","262,1",23,"46,0","100,0","100,0","250,9",2014
Vellinge,Sandeplanskolan,Kommunal,Vellinge,71367825,28,"58,3","96,4",~100,"254,1",20,"41,7","85,0","100,0","235,6",2014
Vellinge,Skanörs skola,Kommunal,Vellinge,46945514,..,..,.,.,.,..,..,.,..,..,2014
Vellinge,Stora Hammars skola,Kommunal,Vellinge,24181728,23,"40,4","100,0","100,0","253,6",34,"59,6","94,1","100,0","231,3",2014
Vellinge,Södervångskolan,Kommunal,Vellinge,28023150,22,"46,8","90,9","100,0","251,5",25,"53,2","96,0","100,0","219,2",2014
Vellinge,Tångvallaskolan,Kommunal,Vellinge,58994715,19,"41,3","100,0","100,0","276,8",27,"58,7","96,3","100,0","237,7",2014
Vellinge,Ängdalaskolan,Enskild,Ängdala Skolor AB,11885832,28,"58,3","92,9",~100,"237,8",20,"41,7","100,0","100,0","236,9",2014
Vetlanda,Landsbro skola 7-9,Kommunal,Vetlanda,69564434,41,"45,1","92,7",~100,"220,7",50,"54,9","72,0","90,0","185,7",2014
Vetlanda,Mogärdeskolan 7-9,Kommunal,Vetlanda,28429330,47,"58,0","74,5","83,0","209,9",34,"42,0","76,5",~100,"202,4",2014
Vetlanda,Withalaskolan,Kommunal,Vetlanda,71069662,74,"47,1","78,4","90,5","210,5",83,"52,9","60,2","79,5","179,6",2014
Vetlanda,Vetlanda Friskola,Enskild,"Vetlanda Bibelcenter, Stiftelsen",13123046,..,..,..,..,..,..,..,..,..,..,2014
Vilhelmina,Hembergsskolan,Kommunal,Vilhelmina,99257809,25,"48,1","84,0",~100,"226,0",27,"51,9","66,7","77,8","185,6",2014
Vilhelmina,Strandskolan,Enskild,Vilhelmina Fria Församling,45737019,..,..,..,..,..,..,..,..,..,..,2014
Vimmerby,Astrid Lindgrens skola 7-9,Kommunal,Vimmerby,92620495,36,"52,9","75,0","80,6","212,0",32,"47,1","75,0","78,1","197,8",2014
Vimmerby,Vimarskolan 7-9,Kommunal,Vimmerby,39345593,36,"44,4","75,0","83,3","208,5",45,"55,6","73,3","88,9","202,5",2014
Vindeln,Renforsskolan,Kommunal,Vindeln,74352559,35,"57,4","77,1",~100,"197,1",26,"42,6","76,9",~100,"175,8",2014
Vingåker,Vidåkersskolan,Kommunal,Vingåker,53174138,53,"41,1","66,0","69,8","175,7",76,"58,9","52,6","57,9","148,1",2014
Vårgårda,Gullhögskolan,Kommunal,Vårgårda,84179524,70,"54,7","85,7","90,0","228,9",58,"45,3","74,1","86,2","205,0",2014
Vänersborg,"Fridaskolan, Vänersborg",Enskild,Fridaskolorna AB,10982633,30,"43,5","83,3",~100,"260,0",39,"56,5","74,4",~100,"235,1",2014
Vänersborg,Centrala skolenheten,Kommunal,Vänersborg,33067448,118,"45,9","73,7","87,3","214,1",139,"54,1","69,1","86,3","204,0",2014
Vänersborg,Dalboskolan,Kommunal,Vänersborg,93140467,23,"38,3","87,0",~100,"229,8",37,"61,7","56,8","70,3","170,3",2014
Vännäs,Hammarskolan 7-9 AB,Kommunal,Vännäs,94348319,26,"57,8","73,1",~100,"202,3",19,"42,2","78,9",~100,"204,1",2014
Vännäs,Hammarskolan 7-9 CD,Kommunal,Vännäs,59355811,25,"62,5","80,0",~100,"210,5",15,"37,5","80,0",~100,"197,0",2014
Värmdö,Lemshaga Akademi,Enskild,Lemshagastiftelsen,11364996,29,"55,8","100,0","100,0","274,5",23,"44,2","100,0","100,0","249,0",2014
Värmdö,Brunns skola,Kommunal,Värmdö,42434583,31,"52,5","90,3","100,0","246,0",28,"47,5","85,7",~100,"210,2",2014
Värmdö,Farstavikens skola,Kommunal,Värmdö,60624757,54,"59,3","81,5","87,0","238,4",37,"40,7","67,6","73,0","197,9",2014
Värmdö,Hemmestaskolan,Kommunal,Värmdö,24561769,40,"47,6","82,5",~100,"225,9",44,"52,4","84,1",~100,"204,7",2014
Värmdö,"Kullsvedskolan, Grundskola",Kommunal,Värmdö,67362048,..,..,.,.,.,..,..,..,..,..,2014
Värmdö,Värmdö Skärgårdsskola,Kommunal,Värmdö,77630712,18,"46,2","94,4","100,0","235,1",21,"53,8","95,2",~100,"202,3",2014
Värmdö,Ösbyskolan,Kommunal,Värmdö,88283203,42,"55,3","90,5",~100,"253,2",34,"44,7","88,2",~100,"231,0",2014
Värnamo,Apladalsskolan,Kommunal,Värnamo,40576389,61,"51,7","88,5","91,8","233,6",57,"48,3","61,4","80,7","193,4",2014
Värnamo,Bors skola,Kommunal,Värnamo,68702432,33,"50,0","75,8","81,8","231,3",33,"50,0","72,7","81,8","198,3",2014
Värnamo,Forshedaskolan,Kommunal,Värnamo,23192281,37,"46,3","86,5",~100,"232,8",43,"53,8","67,4","76,7","201,4",2014
Värnamo,Gröndalsskolan,Kommunal,Värnamo,41729877,71,"55,0","95,8",~100,"236,7",58,"45,0","89,7",~100,"220,0",2014
Västervik,Alphaskolan,Enskild,Kunskapsnavet AB,25749057,15,"35,7",..,~100,"202,7",27,"64,3","70,4",~100,"216,9",2014
Västervik,Gamlebyvikens friskola,Enskild,Stiftelsen Josua,80536102,..,..,..,..,..,..,..,..,..,..,2014
Västervik,AL5/Falken,Kommunal,Västervik,46345666,..,..,.,.,.,..,..,.,.,..,2014
Västervik,Ankarsrums skola,Kommunal,Västervik,72904597,23,"63,9","87,0",~100,"223,3",13,"36,1",..,~100,"196,2",2014
Västervik,Ellen Keyskolan,Kommunal,Västervik,88600321,49,"45,4","79,6","87,8","235,7",59,"54,6","76,3","88,1","225,6",2014
Västervik,Ludvigsborgsskolan,Kommunal,Västervik,16547623,56,"56,0","85,7","87,5","232,1",44,"44,0","75,0","84,1","204,0",2014
Västervik,Åbyskolan,Kommunal,Västervik,48015765,22,"45,8","81,8",~100,"231,3",26,"54,2","73,1","73,1","192,0",2014
Västervik,Överumsskolan 7-9,Kommunal,Västervik,75732352,..,..,..,..,..,..,..,..,..,..,2014
Västerås,Centuriaskolan,Enskild,021 Skol AB,83896681,..,..,"72,2","100,0","205,4",..,..,..,..,..,2014
Västerås,Entréskolan Västerås,Enskild,AmiSgo AB,77743622,28,"65,1","89,3",~100,"208,4",15,"34,9","93,3","100,0","191,0",2014
Västerås,Engelska Skolan i Västerås,Enskild,Internationella Engelska Skolan i Sverige AB,46042136,19,"61,3","100,0","100,0","264,9",12,"38,7","100,0","100,0","259,6",2014
Västerås,Kunskapsskolan Västerås,Enskild,Kunskapsskolan i Sverige AB,30576881,51,"50,0","92,2",~100,"266,0",51,"50,0","90,2",~100,"243,1",2014
Västerås,"MBC skolan, Västerås",Enskild,Magelungen Utveckling AB,82151850,..,..,.,.,..,..,..,.,.,..,2014
Västerås,Rotundaskolan,Enskild,Pysslingen Förskolor och Skolor AB,80009811,24,"46,2","83,3","100,0","231,3",28,"53,8","50,0",~100,"202,1",2014
Västerås,Fryxellska skolan,Enskild,Stiftelsen Fryx,73093445,77,"60,2","90,9",~100,"243,1",51,"39,8","96,1","100,0","236,0",2014
Västerås,Pilträdsskolan,Enskild,Stiftelsen Källan,81265119,..,..,..,..,..,..,..,..,..,..,2014
Västerås,"Västerås Waldorfskola, grund",Enskild,Stiftelsen Västerås Waldorfskola,14896115,..,..,..,..,..,..,..,..,..,..,2014
Västerås,Grundskolan Äventyret,Enskild,Stiftelsen Äventyret,57243353,..,..,..,..,..,..,..,..,..,..,2014
Västerås,Apalbyskolan 6-9,Kommunal,Västerås,99947080,19,"42,2","63,2","73,7","207,1",26,"57,8","65,4","73,1","182,1",2014
Västerås,Bäckbyskolan 1,Kommunal,Västerås,82768033,28,"43,1","60,7","71,4","201,4",37,"56,9","48,6","62,2","155,8",2014
Västerås,Bäckbyskolan 2,Kommunal,Västerås,36793802,..,..,.,..,..,..,..,.,.,..,2014
Västerås,Irstaskolan 7-9,Kommunal,Västerås,12507517,38,"48,7","94,7",~100,"238,0",40,"51,3","85,0",~100,"224,6",2014
Västerås,Kristiansborgsskolan,Kommunal,Västerås,65736810,49,"37,7","91,8",~100,"245,4",81,"62,3","74,1","85,2","192,5",2014
Västerås,Nybyggeskolan 1,Kommunal,Västerås,14086188,37,"52,9","43,2","45,9","178,5",33,"47,1","54,5","75,8","167,2",2014
Västerås,Nybyggeskolan 2,Kommunal,Västerås,39103253,45,"47,4","82,2",~100,"219,5",50,"52,6","78,0",~100,"203,8",2014
Västerås,Persboskolan,Kommunal,Västerås,10453232,24,"51,1","62,5",~100,"212,7",23,"48,9","69,6",~100,"182,6",2014
Västerås,Rönnbyskolan 6-9,Kommunal,Västerås,16313755,22,"40,0","100,0","100,0","264,2",33,"60,0","81,8",~100,"206,3",2014
Västerås,Skiljeboskolan,Kommunal,Västerås,77449846,41,"53,2","68,3","78,0","219,2",36,"46,8","44,4","66,7","154,2",2014
Västerås,S:t Ilians skola,Kommunal,Västerås,66142210,53,"52,0","67,9","73,6","205,8",49,"48,0","57,1","67,3","182,5",2014
Västerås,Tillbergaskolan 6-9,Kommunal,Västerås,22744262,25,"39,7","60,0",~100,"204,8",38,"60,3","73,7","81,6","179,6",2014
Västerås,Viksängsskolan 1,Kommunal,Västerås,15622675,25,"47,2","80,0",~100,"221,9",28,"52,8","67,9","78,6","182,7",2014
Västerås,Viksängsskolan 2,Kommunal,Västerås,96481822,42,"38,5","97,6",~100,"244,6",67,"61,5","86,6",~100,"219,0",2014
Västerås,Önstaskolan,Kommunal,Västerås,84998800,50,"54,3","86,0","90,0","234,9",42,"45,7","90,5",~100,"222,3",2014
Växjö,"Karl-Oskarskolan, Växjö",Enskild,Karl-Oskar Utbildning AB,69600902,44,"44,4","75,0","86,4","223,5",55,"55,6","81,8",~100,"220,7",2014
Växjö,Kronoberg Skola,Enskild,Kronoberg Skola AB,44785862,35,"64,8","100,0","100,0","266,4",19,"35,2","94,7","100,0","240,4",2014
Växjö,Växjö Internationella Grundsk.,Enskild,Lacko Internationella Grundskola AB,47516545,18,"64,3","66,7","100,0","260,6",10,"35,7",..,"100,0","235,5",2014
Växjö,Bergundaskolan 7-9,Kommunal,Växjö,78331744,54,"42,9","81,5","85,2","226,1",72,"57,1","68,1","76,4","191,6",2014
Växjö,Braås skola,Kommunal,Växjö,40283052,31,"57,4","80,6",~100,"224,3",23,"42,6","69,6",~100,"199,5",2014
Växjö,Fagrabäckskolan,Kommunal,Växjö,29751275,102,"51,0","84,3","92,2","227,8",98,"49,0","76,5","85,7","194,3",2014
Växjö,Lammhults skola,Kommunal,Växjö,57569623,16,"47,1",..,"62,5","173,6",18,"52,9","77,8",~100,"191,3",2014
Växjö,Norregårdskolan,Kommunal,Växjö,12286029,81,"55,9","74,1","82,7","220,5",64,"44,1","76,6","89,1","205,3",2014
Växjö,Ringsbergsskolan,Kommunal,Växjö,65161034,..,..,..,..,..,..,..,"92,9","100,0","244,5",2014
Växjö,Teleborg Centrum,Kommunal,Växjö,72833305,79,"47,0","74,7","84,8","216,3",89,"53,0","65,2","82,0","198,6",2014
Ydre,Ydreskolan,Kommunal,Ydre,17132875,20,"45,5","80,0",~100,"215,9",24,"54,5","87,5",~100,"203,5",2014
Ystad,Kunskapsskolan Ystad,Enskild,Kunskapsskolan i Sverige AB,58980145,41,"48,2","97,6",~100,"258,2",44,"51,8","86,4",~100,"221,9",2014
Ystad,Norreportskolan,Kommunal,Ystad,89680009,56,"47,1","85,7",~100,"232,3",63,"52,9","79,4","88,9","207,8",2014
Ystad,Västervångskolan,Kommunal,Ystad,24450024,42,"43,8","92,9","100,0","235,2",54,"56,3","83,3","90,7","210,6",2014
Åmål,Kristinebergskolan 1,Kommunal,Åmål,57530972,33,"41,3","78,8",~100,"224,4",47,"58,8","76,6",~100,"202,1",2014
Åmål,Kristinebergskolan 2,Kommunal,Åmål,60891289,20,"36,4","80,0",~100,"223,3",35,"63,6","62,9","82,9","211,8",2014
Ånge,Heliås Erikslund,Enskild,Heliås Utbildning AB,65951625,..,..,..,..,..,..,..,..,..,..,2014
Ånge,Fränstaskolan,Kommunal,Ånge,17514337,23,"63,9","91,3",~100,"217,2",13,"36,1",..,..,"196,3",2014
Ånge,Minervaskolan,Kommunal,Ånge,43954518,16,"39,0","68,8",~100,"211,9",25,"61,0","56,0","72,0","183,4",2014
Åre,Duveds skola 4-9,Kommunal,Åre,53536862,13,"38,2","84,6",~100,"249,4",21,"61,8","81,0",~100,"204,9",2014
Åre,Hallens Kyrkskola F-9,Kommunal,Åre,47003034,..,..,..,..,..,..,..,..,..,..,2014
Åre,Mörsils skola,Kommunal,Åre,99830430,25,"47,2","72,0","80,0","207,4",28,"52,8","53,6","75,0","187,8",2014
Årjäng,Silbodalskolan H,Kommunal,Årjäng,31591948,33,"45,8","84,8",~100,"215,8",39,"54,2","79,5","84,6","202,5",2014
Årjäng,Töcksfors skola H,Kommunal,Årjäng,44467705,24,"66,7","70,8",~100,"208,4",12,"33,3","91,7",~100,"207,5",2014
Åsele,Åsele Centralskola,Kommunal,Åsele,43833784,11,"47,8",..,~100,"233,2",12,"52,2",..,~100,"185,2",2014
Åstorp,"PeterSvenskolan, Åstorp",Enskild,Pysslingen Förskolor och Skolor AB,86363057,15,"36,6",..,"66,7","202,3",26,"63,4","61,5","65,4","206,3",2014
Åstorp,Björnekullaskolan,Kommunal,Åstorp,97128428,48,"45,7","79,2",~100,"206,9",57,"54,3","78,9","89,5","189,5",2014
Åstorp,Hyllinge skola,Kommunal,Åstorp,11662899,19,"50,0","84,2",~100,"218,9",19,"50,0","68,4",~100,"211,3",2014
Åtvidaberg,Alléskolan  7-9,Kommunal,Åtvidaberg,56528690,69,"55,2","81,2","85,5","220,4",56,"44,8","64,3","76,8","189,2",2014
Älmhult,Karl-Oskarskolan i Älmhult,Enskild,Karl-Oskar Utbildning AB,84756527,..,..,..,..,..,..,..,"61,1",~100,"193,9",2014
Älmhult,Klöxhultsskolan 2,Kommunal,Älmhult,55348814,19,"43,2","89,5",~100,"232,0",25,"56,8","76,0",~100,"189,0",2014
Älmhult,Linnéskolan 1,Kommunal,Älmhult,53191534,56,"52,8","73,2","83,9","209,1",50,"47,2","58,0","76,0","176,0",2014
Älvdalen,Strandskolan,Kommunal,Älvdalen,81918902,..,..,..,..,..,..,..,..,..,..,2014
Älvdalen,Älvdalsskolan,Kommunal,Älvdalen,88076955,24,"50,0","83,3",~100,"246,8",24,"50,0","75,0","79,2","187,1",2014
Älvkarleby,Älvboda friskola,Enskild,Friskolan i Skutskär Ek. För.,74070812,21,"46,7","85,7",~100,"224,2",24,"53,3","83,3",~100,"197,8",2014
Älvkarleby,Rotskärsskolan 6-9,Kommunal,Älvkarleby,96982474,22,"44,9","77,3",~100,"215,5",27,"55,1","51,9","70,4","188,7",2014
Älvsbyn,Vidselskolan,Kommunal,Älvsbyn,86476920,..,..,..,..,..,..,..,..,..,..,2014
Älvsbyn,Älvåkraskolan,Kommunal,Älvsbyn,32970785,30,"39,5","80,0",~100,"219,1",46,"60,5","82,6","87,0","209,1",2014
Ängelholm,AGAPE-skolan,Enskild,AGAPE-Skolan,10747241,..,..,.,.,.,..,..,.,.,..,2014
Ängelholm,Vittra Fram,Enskild,Framtidsskolan Örestad Utveckling AB,14569133,17,"60,7","76,5",~100,"235,7",11,"39,3","100,0","100,0","241,6",2014
Ängelholm,Kungsgårdsskolan,Kommunal,Ängelholm,25522582,63,"48,8","81,0","84,1","227,1",66,"51,2","77,3","84,8","205,7",2014
Ängelholm,Magnarps skola,Kommunal,Ängelholm,75244062,19,"50,0","94,7","100,0","237,8",19,"50,0","89,5","100,0","223,6",2014
Ängelholm,Nyhemsskolan,Kommunal,Ängelholm,60842677,52,"47,3","80,8",~100,"215,2",58,"52,7","82,8",~100,"200,8",2014
Ängelholm,Strövelstorps skola,Kommunal,Ängelholm,68323880,..,..,..,..,"225,8",..,..,..,..,..,2014
Ängelholm,Söndrebalgs skola,Kommunal,Ängelholm,53600648,16,"50,0","100,0","100,0","250,0",16,"50,0","87,5",~100,"191,6",2014
Ängelholm,Toftaskolan,Kommunal,Ängelholm,51497405,41,"57,7","92,7",~100,"250,8",30,"42,3","76,7","83,3","197,4",2014
Öckerö,Betelskolan,Enskild,Betelförsamlingens Skolstiftelse,65677988,13,"56,5","84,6",~100,"253,8",10,"43,5",..,..,"232,3",2014
Öckerö,Brattebergsskolan,Kommunal,Öckerö,85862849,65,"50,0","87,7",~100,"243,4",65,"50,0","75,4",~100,"221,3",2014
Ödeshög,Lysingskolan,Kommunal,Ödeshög,34255565,33,"55,0","93,9",~100,"240,2",27,"45,0","77,8","81,5","216,1",2014
Örebro,Alsalam,Enskild,Al-Risalah Skandinaviska Stiftelse,99730324,..,..,..,..,..,..,..,..,..,..,2014
Örebro,Viktoriaskolan,Enskild,Brickebergskyrkans Skolstiftelse,19742982,..,..,..,..,"240,5",..,..,..,..,..,2014
Örebro,Engelska Skolan i Örebro,Enskild,Internationella Engelska Skolan i Sverige AB,23908629,62,"53,0","93,5",~100,"257,9",55,"47,0","78,2",~100,"234,8",2014
Örebro,Kunskapsskolan Örebro,Enskild,Kunskapsskolan i Sverige AB,76018506,46,"54,8","80,4",~100,"224,2",38,"45,2","94,7",~100,"230,5",2014
Örebro,MBC skolan Örebro,Enskild,Magelungen Utveckling AB,27319904,..,..,.,.,..,..,..,.,.,..,2014
Örebro,Karl Johans skola,Enskild,Pysslingen Förskolor och Skolor AB,28067210,57,"64,0","93,0",~100,"244,7",32,"36,0","87,5",~100,"224,4",2014
Örebro,Grenadjärskolan,Enskild,Stiftelsen Grenadjärskolan,36409468,15,"60,0","86,7",~100,"241,6",10,"40,0",..,"100,0","225,3",2014
Örebro,Hannaskolan,Enskild,Stiftelsen Hannaskolan,13390547,16,"59,3","100,0","100,0","249,2",11,"40,7",..,~100,"227,0",2014
Örebro,Johannaskolan Örebro waldorfsk,Enskild,"Stiftelsen Johannaskolan, Örebro Waldorfskola",11909268,..,..,..,"100,0","234,8",..,..,..,..,..,2014
Örebro,Adolfsbergssk. spec.enhet 7-9,Kommunal,Örebro,68103849,..,..,.,.,..,..,..,..,..,..,2014
Örebro,Adolfsbergsskolan 7-9,Kommunal,Örebro,47684564,68,"53,1","91,2",~100,"230,3",60,"46,9","86,7","91,7","198,8",2014
Örebro,Almby skola,Kommunal,Örebro,22049573,34,"42,5","67,6","73,5","202,0",46,"57,5","73,9","78,3","202,9",2014
Örebro,Engelbrektsskolan,Kommunal,Örebro,82807694,72,"53,3","84,7","88,9","229,1",63,"46,7","76,2","82,5","198,7",2014
Örebro,Glanshammars skola,Kommunal,Örebro,17183375,..,..,..,..,..,..,..,..,..,..,2014
Örebro,Gumaeliusskolan,Kommunal,Örebro,74902204,73,"41,0","84,9","89,0","222,0",105,"59,0","79,0","86,7","196,0",2014
Örebro,Lillåns skola 7-9,Kommunal,Örebro,84774734,48,"41,7","89,6",~100,"228,6",67,"58,3","82,1","89,6","214,1",2014
Örebro,Mellringeskolan,Kommunal,Örebro,26290434,45,"47,9","86,7","88,9","214,3",49,"52,1","59,2","79,6","196,6",2014
Örebro,Navet,Kommunal,Örebro,12248380,28,"50,9","82,1",~100,"244,2",27,"49,1","51,9","70,4","181,7",2014
Örebro,Odenskolan F-9,Kommunal,Örebro,66382532,32,"58,2","78,1",~100,"210,0",23,"41,8","65,2","73,9","187,1",2014
Örebro,Olaus Petriskolan,Kommunal,Örebro,65613995,27,"55,1","74,1",~100,"210,6",22,"44,9","68,2","77,3","203,1",2014
Örebro,Vivallaskolan 7-9,Kommunal,Örebro,57981090,45,"50,6","46,7","57,8","174,7",44,"49,4","34,1","40,9","136,3",2014
Örebro,Västra Engelbrektsskolan,Kommunal,Örebro,54656817,23,"51,1","47,8","56,5","176,1",22,"48,9",..,..,"151,1",2014
Örkelljunga,Solängskolan,Enskild,Kristna Skolföreningen i Örkelljunga,10757780,..,..,..,..,..,..,..,..,..,..,2014
Örkelljunga,Kungsskolan,Kommunal,Örkelljunga,45558673,34,"42,5","91,2",~100,"233,7",46,"57,5","89,1",~100,"210,3",2014
Örnsköldsvik,Broskolan Ö-viks Kristna skola,Enskild,Broskolan AB,32866578,..,..,..,..,..,..,..,..,..,..,2014
Örnsköldsvik,Bäckagårdsskolan,Enskild,Impius Vård och Utbildning AB,50936464,..,..,.,..,..,..,..,.,.,..,2014
Örnsköldsvik,Alneskolan 5-9,Kommunal,Örnsköldsvik,38278821,32,"53,3","90,6",~100,"227,5",28,"46,7","82,1",~100,"203,5",2014
Örnsköldsvik,Bjästaskolan 7-9,Kommunal,Örnsköldsvik,56331671,35,"48,6","82,9",~100,"227,8",37,"51,4","78,4",~100,"204,1",2014
Örnsköldsvik,Björnaskolan,Kommunal,Örnsköldsvik,24396451,12,"54,5","83,3",~100,"213,0",10,"45,5",..,..,"190,0",2014
Örnsköldsvik,Bredbynskolan,Kommunal,Örnsköldsvik,51597705,19,"40,4","100,0","100,0","232,6",28,"59,6","96,4",~100,"214,5",2014
Örnsköldsvik,Geneskolan,Kommunal,Örnsköldsvik,87606101,56,"49,1","89,3","89,3","228,4",58,"50,9","82,8","91,4","201,3",2014
Örnsköldsvik,Husumskolan 4-9,Kommunal,Örnsköldsvik,58612885,21,"47,7","81,0",~100,"223,5",23,"52,3","91,3",~100,"214,7",2014
Örnsköldsvik,Höglandskolan 4-9,Kommunal,Örnsköldsvik,32227381,20,"55,6","90,0",~100,"239,8",16,"44,4","87,5",~100,"203,3",2014
Örnsköldsvik,Själevadskolan 4-9,Kommunal,Örnsköldsvik,81847849,30,"54,5","90,0",~100,"220,6",25,"45,5","100,0","100,0","213,0",2014
Örnsköldsvik,Sörlidenskolan 4-9,Kommunal,Örnsköldsvik,46859731,12,"33,3",..,..,"201,3",24,"66,7","58,3","66,7","179,5",2014
Örnsköldsvik,Ängetskolan 4-9,Kommunal,Örnsköldsvik,82726493,32,"57,1","90,6",~100,"239,8",24,"42,9","66,7",~100,"192,0",2014
Östersund,Friggaskolan,Enskild,Pysslingen Förskolor och Skolor AB,58922041,17,"48,6","88,2","100,0","264,3",18,"51,4","88,9",~100,"225,4",2014
Östersund,"Prolympia, Östersund",Enskild,ULNO AB,16858929,32,"43,2","81,3",~100,"224,3",42,"56,8","76,2","85,7","194,0",2014
Östersund,Kastalskolan,Kommunal,Östersund,34895088,37,"50,0","86,5",~100,"214,2",37,"50,0","86,5",~100,"196,4",2014
Östersund,Lugnviksskolan 2,Kommunal,Östersund,98996524,..,..,"100,0","100,0","258,3",..,..,..,..,..,2014
Östersund,Parkskolan 1,Kommunal,Östersund,28195485,31,"58,5","77,4","83,9","223,6",22,"41,5","77,3",~100,"196,8",2014
Östersund,Parkskolan 2,Kommunal,Östersund,71055676,..,..,.,.,.,..,..,.,.,..,2014
Östersund,Storsjöskolan,Kommunal,Östersund,95233985,46,"47,9","95,7","100,0","253,4",50,"52,1","86,0","90,0","232,9",2014
Östersund,Torvallaskolan,Kommunal,Östersund,56710032,..,..,"64,7",~100,"210,6",..,..,..,..,..,2014
Östersund,Treälvsskolan 1,Kommunal,Östersund,76664723,11,"40,7","100,0","100,0","245,5",16,"59,3","93,8",~100,"209,2",2014
Östersund,Vallaskolan Alfa,Kommunal,Östersund,56507657,..,..,..,..,..,..,..,"100,0","100,0","226,8",2014
Östersund,Vallaskolan Omega,Kommunal,Östersund,27412144,..,..,..,..,..,..,..,..,..,"215,2",2014
Östersund,Ängsmogården,Kommunal,Östersund,57462607,..,..,..,..,..,..,..,..,..,..,2014
Östersund,Östbergsskolan 2,Kommunal,Östersund,74981470,23,"46,9","78,3",~100,"229,6",26,"53,1","88,5",~100,"220,5",2014
Österåker,"Prolympia, Åkersberga",Enskild,Prolympia AB,22738124,34,"42,0","76,5",~100,"223,7",47,"58,0","74,5",~100,"201,3",2014
Österåker,Ljusterö skola,Kommunal,Österåker,53319802,..,..,..,..,..,..,..,..,..,..,2014
Österåker,Skärgårdsstadsskolan,Kommunal,Österåker,73272488,20,"58,8","80,0",~100,"234,3",14,"41,2","85,7",~100,"202,7",2014
Österåker,Solskiftesskolan,Kommunal,Österåker,82624830,55,"50,9","89,1",~100,"237,2",53,"49,1","77,4",~100,"219,3",2014
Österåker,Söraskolan,Kommunal,Österåker,88712672,24,"33,3","70,8",~100,"219,2",48,"66,7","52,1","66,7","181,0",2014
Österåker,Tråsättraskolan,Kommunal,Österåker,51305351,36,"45,6","72,2","77,8","220,6",43,"54,4","83,7",~100,"216,7",2014
Österåker,Akers friskola F-9,Enskild,Österåkers Friskola AB,10715898,..,..,"94,1","100,0","240,0",..,..,..,..,..,2014
Östhammar,Frösåkersskolan,Kommunal,Östhammar,98029852,32,"38,1","81,3",~100,"225,2",52,"61,9","63,5","86,5","191,7",2014
Östhammar,Olandsskolan F-9,Kommunal,Östhammar,90876801,21,"42,9","85,7",~100,"242,7",28,"57,1","75,0",~100,"193,1",2014
Östhammar,Vallonskolan,Kommunal,Östhammar,31047050,20,"54,1","95,0",~100,"233,3",17,"45,9","64,7",~100,"188,2",2014
Östhammar,Österbyskolan,Kommunal,Östhammar,57548666,..,..,..,..,..,..,..,"73,7",~100,"195,5",2014
Östra Göinge,Färe Montessoriskola,Enskild,Skolföreningen Växthuset Ek. För.,26599013,..,..,..,..,..,..,..,..,..,..,2014
Östra Göinge,Göingeskolan,Kommunal,Östra Göinge,84902434,42,"46,2","69,0","83,3","208,2",49,"53,8","67,3","75,5","185,2",2014
