skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_school_subject,skolverket_tot_m_betyg_tcv200,skolverket_fli_m_betyg_tcv200,skolverket_poj_m_betyg_tcv200,skolverket_tot_andel_ae_tcv200,skolverket_fli_andel_ae_tcv200,skolverket_poj_andel_ae_tcv200,skolverket_tot_gbp_tcv200,skolverket_fli_gbp_tcv200,skolverket_poj_gbp_tcv200,year
Sandviken,Sandvikens Montessoriskola,17233525,Enskild,Historia,14,..,..,~100,..,..,"10,4",..,..,2014
Sandviken,Söderskolan I,95475697,Kommunal,Historia,23,13,10,~100,~100,..,"11,8","12,9","10,5",2014
Sigtuna,S:t Olof,13579948,Kommunal,Historia,115,46,69,"89,6",~100,"87,0","13,5","13,8","13,3",2014
Sigtuna,Valstaskolan,61234191,Kommunal,Historia,69,33,36,"82,6","81,8","83,3","11,1","11,1","11,1",2014
Sjöbo,Vollsjö Friskola,78396564,Enskild,Historia,..,.,..,..,.,..,..,.,..,2014
Skara,Teglaskolan,35308702,Kommunal,Historia,78,30,48,"83,3","83,3","83,3","11,0","11,2","10,9",2014
Skellefteå,Furuskolan,62717625,Kommunal,Historia,16,..,..,~100,..,..,"11,1","10,5",..,2014
Skellefteå,Lövångersskolan,87194036,Kommunal,Historia,22,10,12,~100,..,..,"10,8","12,3","9,6",2014
Skurup,Alléskolan,60217642,Kommunal,Historia,23,..,..,~100,"100,0",..,"12,1","14,8",..,2014
Skurup,Mackleanskolan,21999433,Kommunal,Historia,103,54,49,"68,0","75,9","59,2","8,9","10,6","7,0",2014
Skövde,Eriksdalskolan 483,97361837,Kommunal,Historia,58,24,34,~100,~100,~100,"12,2","12,4","12,0",2014
Sollefteå,Junsele skola,49748045,Kommunal,Historia,19,..,..,~100,..,..,"9,9",..,"8,1",2014
Sollentuna,Edsbergsskolan,38076081,Kommunal,Historia,104,57,47,~100,~100,~100,"14,7","14,8","14,6",2014
Sollentuna,Futuraskolan Hertig Karl,40467992,Enskild,Historia,23,12,11,"100,0","100,0","100,0","12,7","13,5","11,8",2014
Sollentuna,Häggviksskolan LSI,68505032,Kommunal,Historia,..,.,..,..,.,..,..,.,..,2014
Sollentuna,Sofielundsskolan,68288321,Kommunal,Historia,51,34,17,"76,5","82,4","64,7","10,3","11,5","7,9",2014
Sollentuna,Vibyskolan,15547680,Enskild,Historia,24,11,13,~100,~100,"100,0","15,5","15,9","15,2",2014
Sollentuna,Vittra Sollentuna,58102266,Enskild,Historia,35,22,13,~100,~100,"100,0","15,4","15,1","16,0",2014
Solna,"Ingridskolan, grundskola",53259263,Enskild,Historia,10,..,..,..,..,..,"11,8",..,..,2014
Stenungsund,Stenungsunds Montessoriskola,38786895,Enskild,Historia,11,..,..,"100,0",..,..,"15,0",..,..,2014
Stenungsund,Stora Högaskolan,59097955,Kommunal,Historia,90,49,41,"93,3",~100,~100,"12,9","13,4","12,4",2014
Stockholm,Adolf Fredriks musikklasser,99648792,Kommunal,Historia,173,111,62,~100,~100,~100,"17,0","17,1","16,7",2014
Stockholm,Alla Nationers Fria Skola,82838118,Enskild,Historia,10,..,..,..,..,..,"10,5",..,..,2014
Stockholm,Alzahraa Idealiska akademi,77656740,Enskild,Historia,44,23,21,"65,9","65,2","66,7","8,6","8,8","8,5",2014
Stockholm,Aspuddens skola,72672270,Kommunal,Historia,95,39,56,"92,6",~100,"89,3","12,6","14,2","11,5",2014
Stockholm,Björkhagens skola,43088454,Kommunal,Historia,86,54,32,"90,7","90,7",~100,"13,9","14,5","12,7",2014
Stockholm,Bredängsskolan,14121892,Kommunal,Historia,52,28,24,"75,0",~100,"62,5","9,6","11,0","7,9",2014
Stockholm,Enskede skola,72248694,Kommunal,Historia,99,53,46,~100,"100,0",~100,"14,0","14,3","13,7",2014
Stockholm,Eriksdalsskolan,59249600,Kommunal,Historia,156,105,51,"86,5","90,5","78,4","12,9","13,8","10,9",2014
Stockholm,Estniska Skolan i Stockholm,34540901,Enskild,Historia,20,..,..,"100,0","100,0",..,"16,9","16,8",..,2014
Stockholm,Europaskolan på Södermalm,79969356,Enskild,Historia,46,27,19,"100,0","100,0","100,0","16,0","16,1","15,9",2014
Stockholm,Grundskolan Metapontum,90850620,Enskild,Historia,18,..,..,"100,0","100,0",..,"14,6","14,5",..,2014
Stockholm,Hjulsta skola,69266159,Kommunal,Historia,64,32,32,"70,3","65,6","75,0","8,8","8,2","9,3",2014
Stockholm,Hässelby Villastads skola,86597125,Kommunal,Historia,93,41,52,"83,9","85,4","82,7","12,4","13,8","11,3",2014
Stockholm,Hässelbygårdsskolan,87838841,Kommunal,Historia,56,27,29,"82,1","81,5","82,8","10,3","10,1","10,5",2014
Stockholm,"Kristofferskolan, gr",98760751,Enskild,Historia,45,28,17,"100,0","100,0","100,0","16,3","17,1","15,1",2014
Stockholm,Kunskapsskolan Enskede,16426165,Enskild,Historia,113,60,53,~100,"100,0",~100,"15,3","16,0","14,6",2014
Stockholm,Lunaskolan,72509254,Enskild,Historia,17,..,..,"100,0",..,"100,0","15,6",..,"16,0",2014
Stockholm,Mariaskolan,69895255,Kommunal,Historia,80,34,46,~100,~100,~100,"15,1","15,1","15,2",2014
Stockholm,Matteusskolan,16348406,Kommunal,Historia,68,34,34,"88,2","85,3",~100,"13,3","12,5","14,1",2014
Stockholm,Rågsvedsskolan,60382920,Kommunal,Historia,39,17,22,"61,5","70,6","54,5","8,6","10,0","7,5",2014
Stockholm,Skarpnäcks skola,53075005,Kommunal,Historia,48,20,28,"85,4",~100,~100,"12,7","12,5","12,8",2014
Stockholm,Sofia skola,45436515,Kommunal,Historia,94,49,45,~100,~100,~100,"14,7","15,6","13,8",2014
Stockholm,Södermalmskyrkans Kristna sk.,14472068,Enskild,Historia,18,..,..,~100,..,..,"15,0",..,..,2014
Stockholm,Södermalmsskolan,75614609,Kommunal,Historia,83,39,44,"92,8","100,0","86,4","13,7","14,9","12,7",2014
Stockholm,Trollbodaskolan,89605548,Kommunal,Historia,104,44,60,~100,"100,0",~100,"15,5","17,0","14,3",2014
Stockholm,Vinstagårdsskolan,82850292,Kommunal,Historia,68,25,43,"75,0",~100,"69,8","11,2","12,7","10,3",2014
Stockholm,Västbergaskolan,64736967,Enskild,Historia,58,28,30,"91,4",~100,~100,"12,7","13,7","11,8",2014
Storuman,Skytteanska skolan,52561988,Kommunal,Historia,15,..,..,"100,0",..,..,"13,3",..,..,2014
Strängnäs,Mariefreds skola,64620570,Kommunal,Historia,71,37,34,"78,9",~100,"61,8","11,2","14,3","7,9",2014
Strängnäs,Strängnäs Montessoriskola,30181143,Enskild,Historia,39,22,17,~100,~100,"100,0","12,0","11,0","13,2",2014
Sundsvall,Heliås Naturvetenskaplig Frisk,21250086,Enskild,Historia,34,12,22,~100,..,"100,0","11,8","11,5","12,0",2014
Sundsvall,Lidens skola,64029211,Kommunal,Historia,24,..,..,~100,..,~100,"11,7",..,"11,3",2014
Sundsvall,Matfors skola 2,86927239,Kommunal,Historia,52,23,29,"84,6","78,3",~100,"12,5","12,5","12,4",2014
Sundsvall,Njurunda Friskola,65125762,Enskild,Historia,17,..,..,"100,0",..,"100,0","13,7",..,"13,8",2014
Sunne,Fryxellska skolan,25636648,Kommunal,Historia,132,73,59,"76,5","80,8","71,2","9,4","10,3","8,2",2014
Surahammar,Hammarskolan,74582871,Kommunal,Historia,79,37,42,"91,1",~100,~100,"13,2","13,6","12,9",2014
Svalöv,"Blichers friskola, Norrvidinge",81535814,Enskild,Historia,16,..,..,~100,..,..,"9,2",..,"9,2",2014
Svedala,Klågerupsskolan,99748375,Kommunal,Historia,38,13,25,~100,"100,0",~100,"13,6","15,8","12,4",2014
Säffle,Höglundaskolan 7-9,17254626,Kommunal,Historia,46,18,28,~100,"100,0",~100,"13,9","15,4","12,9",2014
Säter,Klockarskolan,60111640,Kommunal,Historia,94,47,47,"70,2","74,5","66,0","10,1","11,3","8,8",2014
Sävsjö,Rörviks skola,74170440,Kommunal,Historia,26,10,16,"76,9",..,~100,"10,3","12,0","9,2",2014
Söderhamn,HamnaSkolan,99882962,Enskild,Historia,..,..,..,..,..,..,..,..,..,2014
Södertälje,Järna friskola,41584790,Enskild,Historia,23,11,12,"100,0","100,0","100,0","14,3","13,6","15,0",2014
Södertälje,Mikaelgården Läkeped. Institut,73075913,Enskild,Historia,..,..,..,..,..,..,..,..,..,2014
Södertälje,Södertälje friskola,38394561,Enskild,Historia,26,16,10,~100,~100,"100,0","13,8","13,9","13,8",2014
Södertälje,Vittra Östertälje,12757193,Enskild,Historia,60,35,25,~100,"100,0",~100,"15,5","17,4","12,9",2014
Tibro,Nyboskolan arbetslag A,97306690,Kommunal,Historia,57,28,29,~100,~100,~100,"11,9","12,2","11,6",2014
Tidaholm,Forsenskolan 4-9,40717964,Kommunal,Historia,34,16,18,"79,4",~100,"72,2","10,7","12,0","9,4",2014
Tierp,Örbyhus skola,69241995,Kommunal,Historia,36,13,23,~100,~100,~100,"11,2","10,8","11,4",2014
Timrå,Arenaskolan,81784662,Kommunal,Historia,130,66,64,"57,7","68,2","46,9","7,2","8,9","5,5",2014
Tjörn,Bleketskolan,16656370,Kommunal,Historia,73,34,39,~100,"100,0",~100,"14,2","14,6","13,8",2014
Tranemo,Tranängskolan 7-9,33759766,Kommunal,Historia,133,58,75,"85,7",~100,"78,7","11,3","12,8","10,1",2014
Trelleborg,Fågelbäcksskolan 6-9,94965726,Kommunal,Historia,31,..,..,~100,..,~100,"11,9",..,"10,8",2014
Trollhättan,Paradisskolan 7-9,38786603,Kommunal,Historia,67,33,34,"88,1","84,8",~100,"12,8","13,0","12,7",2014
Trollhättan,Stavreskolan 4-9,49525819,Kommunal,Historia,51,26,25,"84,3","80,8",~100,"12,1","10,9","13,4",2014
Trosa,Tomtaklintskolan,51044218,Kommunal,Historia,68,32,36,"86,8",~100,"77,8","12,9","16,1","10,1",2014
Tyresö,Dalskolan,56130729,Kommunal,Historia,72,22,50,~100,"100,0",~100,"13,2","15,0","12,4",2014
Tyresö,Strandskolan,87665835,Kommunal,Historia,58,22,36,"100,0","100,0","100,0","14,5","15,0","14,2",2014
Tyresö,Yggdrasil resursskola,97439385,Enskild,Historia,..,.,..,..,.,..,..,.,..,2014
Täby,Byängsskolan,65839656,Enskild,Historia,44,28,16,"88,6",~100,~100,"13,5","15,7","9,7",2014
Täby,Helleborusskolan,45984740,Enskild,Historia,10,..,..,..,..,..,"9,5",..,..,2014
Täby,Kunskapsskolan Täby,25309669,Enskild,Historia,40,23,17,"100,0","100,0","100,0","14,8","15,2","14,1",2014
Uddevalla,Bergiusskolan,44018113,Kommunal,Historia,..,.,..,..,.,..,..,.,..,2014
Uddevalla,Hällebergsskolan,52464734,Enskild,Historia,10,..,..,"100,0",..,..,"15,5",..,..,2014
Uddevalla,Linnéaskolan,92086024,Enskild,Historia,37,18,19,"86,5","100,0","73,7","13,0","15,7","10,5",2014
Uddevalla,Östanvindsskolan,75650987,Kommunal,Historia,..,..,..,..,..,.,..,..,..,2014
Ulricehamn,Stenbocksskolan ST 1 + 2,68980697,Kommunal,Historia,91,49,42,"86,8",~100,"76,2","12,2","14,0","10,1",2014
Umeå,Bräntbergsskolan 1,44391304,Kommunal,Historia,29,..,..,"100,0",..,"100,0","14,7",..,"14,8",2014
Umeå,Bräntbergsskolan 2,51963791,Kommunal,Historia,50,25,25,~100,"100,0",~100,"15,5","16,9","14,0",2014
Umeå,Ersängsskolan 7-9,96783420,Kommunal,Historia,61,29,32,"88,5",~100,~100,"12,2","13,4","11,2",2014
Umeå,Hagaskolan 7-9,53016523,Kommunal,Historia,74,32,42,"87,8",~100,"83,3","12,6","14,0","11,5",2014
Umeå,Obbola skola 6-9,31716818,Kommunal,Historia,26,..,..,"100,0",..,"100,0","13,8",..,"13,5",2014
Umeå,"Prolympia, Umeå",28958120,Enskild,Historia,74,29,45,"87,8","82,8",~100,"11,6","11,0","11,9",2014
Umeå,Sjöfruskolan Supra,77062355,Kommunal,Historia,29,16,13,"100,0","100,0","100,0","16,3","17,7","14,6",2014
Umeå,Sävar skola 1,90639590,Kommunal,Historia,23,10,13,"78,3",..,..,"10,1","11,3","9,2",2014
Umeå,"Umeå Waldorfskola, gr",16183719,Enskild,Historia,13,..,..,..,..,.,"5,8","7,5",..,2014
Umeå,Västangårds skola,36171517,Kommunal,Historia,22,11,11,"100,0","100,0","100,0","14,0","15,2","12,7",2014
Upplands-Bro,Broskolan,16983719,Kommunal,Historia,82,37,45,"90,2",~100,"86,7","13,2","14,5","12,1",2014
Upplands-Bro,Ekhammarskolan,92284588,Kommunal,Historia,68,36,32,"92,6",~100,~100,"12,5","13,9","10,9",2014
Uppsala,Björkvallsskolan,89112467,Kommunal,Historia,65,30,35,"76,9",~100,"68,6","10,4","12,3","8,8",2014
Uppsala,Engelska skolan i Uppsala,83401016,Enskild,Historia,54,33,21,"90,7",~100,~100,"13,4","14,2","12,1",2014
Uppsala,Eriksbergsskolan,18733789,Kommunal,Historia,71,37,34,~100,~100,~100,"13,9","14,5","13,3",2014
Uppsala,Gluntens Montessoriskola,57484572,Enskild,Historia,25,..,..,"100,0",..,"100,0","14,7",..,"13,9",2014
Uppsala,Gottsundaskolan 2,93042073,Kommunal,Historia,96,31,65,~100,"100,0",~100,"14,3","14,9","14,1",2014
Uppsala,Gränbyskolan,60782519,Kommunal,Historia,148,59,89,"92,6",~100,"89,9","13,4","14,0","13,1",2014
Uppsala,Kajan Friskola,95219888,Enskild,Historia,..,.,..,..,.,..,..,.,..,2014
Uppsala,Kunskapsskolan Uppsala Norra,73806643,Enskild,Historia,36,23,13,"100,0","100,0","100,0","16,6","17,0","16,0",2014
Uppsala,Luthagens skolor 1,92713811,Kommunal,Historia,73,33,40,~100,"100,0",~100,"14,3","15,2","13,5",2014
Uppsala,Nannaskolan,29677535,Kommunal,Historia,105,73,32,"90,5","93,2","84,4","12,5","13,4","10,5",2014
Uppsala,Uppsala waldorfskola,69405762,Enskild,Historia,..,..,..,..,..,..,..,..,..,2014
Vadstena,Petrus Magni skola H,21550555,Kommunal,Historia,69,29,40,~100,~100,~100,"14,1","14,3","14,0",2014
Vaggeryd,Hjortsjöskolan 6-9,95197505,Kommunal,Historia,84,43,41,"81,0","88,4","73,2","11,3","12,9","9,5",2014
Vallentuna,Hammarbacksskolan,31772387,Kommunal,Historia,44,28,16,~100,~100,~100,"13,7","14,2","12,8",2014
Vallentuna,Hjälmstaskolan,16855764,Kommunal,Historia,55,25,30,~100,"100,0",~100,"13,9","14,5","13,3",2014
Vallentuna,Lovisedalsskolan,29278599,Kommunal,Historia,50,30,20,"100,0","100,0","100,0","14,9","15,4","14,1",2014
Vallentuna,"Vallen, resursklass",48822997,Kommunal,Historia,..,..,.,.,.,.,..,..,.,2014
Vallentuna,Vallentuna Friskola,72378947,Enskild,Historia,46,19,27,~100,"100,0",~100,"13,2","14,5","12,2",2014
Varberg,Almers skola 7-9 och grundsärskolan äldre elever,72527414,Kommunal,Historia,45,22,23,~100,~100,"100,0","12,9","12,7","13,2",2014
Varberg,Nyhemsskolan Varbergs Krist sk,74843338,Enskild,Historia,..,..,..,..,..,..,..,..,..,2014
Vellinge,Sandeplanskolan,71367825,Kommunal,Historia,44,26,18,~100,~100,~100,"14,4","14,8","13,9",2014
Vellinge,Skanör Falsterbo Montessorisk.,46725455,Enskild,Historia,16,..,..,"100,0",..,..,"17,0",..,..,2014
Vellinge,Tångvallaskolan,58994715,Kommunal,Historia,43,18,25,~100,"100,0",~100,"15,2","16,9","14,0",2014
Vetlanda,Withalaskolan,71069662,Kommunal,Historia,146,67,79,"83,6","92,5","75,9","10,8","12,6","9,3",2014
Vilhelmina,Saxnäs skola,79002691,Kommunal,Historia,..,..,..,..,..,..,..,..,..,2014
Vimmerby,Astrid Lindgrens skola 7-9,92620495,Kommunal,Historia,64,35,29,"90,6",~100,~100,"13,7","14,7","12,5",2014
Vännäs,Hammarskolan 7-9 CD,59355811,Kommunal,Historia,39,24,15,"84,6",~100,~100,"12,4","12,9","11,7",2014
Värmdö,Hemmestaskolan,24561769,Kommunal,Historia,78,38,40,"88,5","84,2",~100,"12,2","12,2","12,3",2014
Värnamo,Apladalsskolan,40576389,Kommunal,Historia,115,59,56,"79,1","91,5","66,1","10,0","11,9","8,0",2014
Västervik,Alphaskolan,25749057,Enskild,Historia,40,13,27,"85,0",~100,"81,5","12,5","12,9","12,3",2014
Västervik,Ankarsrums skola,72904597,Kommunal,Historia,35,21,14,~100,"100,0",~100,"14,1","15,0","12,7",2014
Västervik,Överumsskolan 7-9,75732352,Kommunal,Historia,16,..,..,"100,0",..,..,"12,8",..,..,2014
Västerås,Apalbyskolan 6-9,99947080,Kommunal,Historia,42,16,26,~100,"100,0",~100,"12,1","13,4","11,3",2014
Västerås,Engelska Skolan i Västerås,46042136,Enskild,Historia,31,19,12,"100,0","100,0","100,0","15,2","15,0","15,4",2014
Västerås,Entréskolan Västerås,77743622,Enskild,Historia,35,24,11,"68,6","70,8",..,"8,1","8,9","6,4",2014
Västerås,Irstaskolan 7-9,12507517,Kommunal,Historia,76,37,39,"90,8",~100,~100,"14,0","14,3","13,8",2014
Västerås,Kristiansborgsskolan,65736810,Kommunal,Historia,..,.,..,.,.,.,..,.,..,2014
Västerås,Nybyggeskolan 1,14086188,Kommunal,Historia,..,..,..,..,.,..,..,..,..,2014
Västerås,Pilträdsskolan,81265119,Enskild,Historia,..,..,..,..,..,..,..,..,..,2014
Västerås,Rotundaskolan,80009811,Enskild,Historia,51,23,28,~100,~100,~100,"12,1","13,2","11,2",2014
Västerås,Rönnbyskolan 6-9,16313755,Kommunal,Historia,..,.,..,..,.,..,..,.,..,2014
Västerås,Skiljeboskolan,77449846,Kommunal,Historia,..,.,..,.,.,.,..,.,..,2014
Västerås,S:t Ilians skola,66142210,Kommunal,Historia,..,.,..,..,.,..,..,.,..,2014
Västerås,Tillbergaskolan 6-9,22744262,Kommunal,Historia,58,23,35,"67,2","78,3","60,0","8,5","10,0","7,6",2014
Västerås,Viksängsskolan 1,15622675,Kommunal,Historia,..,..,.,.,.,.,..,..,.,2014
Västerås,Viksängsskolan 2,96481822,Kommunal,Historia,..,.,..,.,.,.,..,.,..,2014
Västerås,Önstaskolan,84998800,Kommunal,Historia,..,..,.,.,.,.,..,..,.,2014
Växjö,Braås skola,40283052,Kommunal,Historia,52,29,23,"88,5",~100,~100,"12,0","12,8","10,9",2014
Växjö,Lammhults skola,57569623,Kommunal,Historia,27,12,15,~100,~100,~100,"14,0","14,8","13,3",2014
Ystad,Västervångskolan,24450024,Kommunal,Historia,92,41,51,"90,2",~100,"84,3","12,1","13,5","10,9",2014
Ånge,Heliås Erikslund,65951625,Enskild,Historia,12,..,..,~100,..,..,"12,7",..,..,2014
Ånge,Minervaskolan,43954518,Kommunal,Historia,33,13,20,"81,8",~100,~100,"10,2","11,0","9,6",2014
Åstorp,Björnekullaskolan,97128428,Kommunal,Historia,98,44,54,"86,7","86,4","87,0","12,2","12,3","12,0",2014
Åstorp,Hyllinge skola,11662899,Kommunal,Historia,37,19,18,"86,5",~100,~100,"11,1","10,4","11,9",2014
Älmhult,The Intern. School of Älmhult,64505955,Kommunal,Historia,..,..,.,..,..,.,..,..,.,2014
Ängelholm,Söndrebalgs skola,53600648,Kommunal,Historia,30,15,15,~100,"100,0",~100,"14,7","17,0","12,3",2014
Örebro,Engelska Skolan i Örebro,23908629,Enskild,Historia,110,60,50,"90,9",~100,"84,0","13,0","14,0","11,7",2014
Örebro,Glanshammars skola,17183375,Kommunal,Historia,16,..,..,~100,..,..,"12,7",..,..,2014
Örebro,Gumaeliusskolan,74902204,Kommunal,Historia,170,68,102,"86,5","88,2","85,3","11,7","12,9","10,9",2014
Örebro,Johannaskolan Örebro waldorfsk,11909268,Enskild,Historia,18,..,..,"100,0","100,0",..,"12,8","12,8",..,2014
Örebro,Kunskapsskolan Örebro,76018506,Enskild,Historia,65,33,32,"92,3",~100,~100,"13,4","13,2","13,7",2014
Örebro,Lillåns skola 7-9,84774734,Kommunal,Historia,107,47,60,"93,5",~100,"91,7","13,4","13,9","13,0",2014
Örebro,Navet,12248380,Kommunal,Historia,27,13,14,"48,1",~100,..,"6,4","11,0","2,1",2014
Örebro,Vivallaskolan 7-9,57981090,Kommunal,Historia,69,35,34,"71,0",~100,"52,9","8,4","10,9","6,0",2014
Örkelljunga,Kungsskolan,45558673,Kommunal,Historia,78,33,45,"88,5",~100,"88,9","12,2","12,9","11,8",2014
Örnsköldsvik,Alneskolan 5-9,38278821,Kommunal,Historia,55,31,24,"100,0","100,0","100,0","16,3","17,3","15,0",2014
Örnsköldsvik,Björnaskolan,24396451,Kommunal,Historia,21,11,10,~100,"100,0",..,"13,2","13,4","13,0",2014
Örnsköldsvik,Geneskolan,87606101,Kommunal,Historia,113,55,58,"78,8","85,5","72,4","10,6","12,0","9,2",2014
Örnsköldsvik,Höglandskolan 4-9,32227381,Kommunal,Historia,36,20,16,"100,0","100,0","100,0","14,7","15,9","13,1",2014
Österåker,Akers friskola F-9,10715898,Enskild,Historia,23,..,..,"100,0","100,0",..,"14,2","14,3",..,2014
Österåker,Tråsättraskolan,51305351,Kommunal,Historia,71,31,40,"78,9","77,4","80,0","11,6","11,5","11,7",2014
Östhammar,Frösåkersskolan,98029852,Kommunal,Historia,77,28,49,"80,5",~100,"73,5","10,9","13,5","9,4",2014
Östhammar,Österbyskolan,57548666,Kommunal,Historia,27,..,..,~100,..,~100,"13,0",..,"12,4",2014
Överkalix,Överkalix Friskola,13342436,Enskild,Historia,11,..,..,~100,..,..,"10,0",..,"10,0",2014
Ale,Aroseniusskolan,48529699,Kommunal,Religionskunskap,111,53,58,"91,9",~100,"87,9","11,4","13,0","10,0",2014
Arvidsjaur,Fridhemsskolan,48373752,Kommunal,Religionskunskap,57,27,30,"91,2",~100,~100,"12,8","13,3","12,3",2014
Arvika,Centralskolan,60318692,Kommunal,Religionskunskap,146,61,85,"93,2",~100,"90,6","12,8","14,0","11,9",2014
Arvika,Kyrkebyskolan åk 7-9,64771195,Kommunal,Religionskunskap,62,31,31,"88,7",~100,~100,"11,8","12,5","11,1",2014
Askersund,Sjöängsskolan,15766661,Kommunal,Religionskunskap,107,49,58,"82,2",~100,"72,4","9,5","11,1","8,2",2014
Berg,Myrvikens skola,56709330,Kommunal,Religionskunskap,26,13,13,~100,~100,~100,"13,0","14,8","11,2",2014
Bjuv,Varagårdsskolan Bjuv Östra  F - 6,43688189,Kommunal,Religionskunskap,59,26,33,~100,"100,0",~100,"12,7","13,4","12,1",2014
Boden,Norrskenets Friskola i Boden,40708452,Enskild,Religionskunskap,60,21,39,~100,"100,0",~100,"13,9","15,4","13,1",2014
Borlänge,Domnarvets skola,91219337,Kommunal,Religionskunskap,..,.,..,.,.,.,..,.,..,2014
Borlänge,Gylle skola 7-9,11406792,Kommunal,Religionskunskap,93,32,61,"84,9",~100,"83,6","10,1","11,6","9,3",2014
Borlänge,Immanuelskolan,24147931,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Borlänge,Kunskapsskolan Borlänge,70510891,Enskild,Religionskunskap,29,..,..,"82,8",~100,..,"10,5","10,7",..,2014
Borlänge,Maserskolan,56442130,Kommunal,Religionskunskap,94,44,50,"87,2","88,6","86,0","11,6","12,1","11,2",2014
Borås,Engelska Skolan i Borås,58354320,Enskild,Religionskunskap,70,31,39,"100,0","100,0","100,0","16,2","17,2","15,4",2014
Borås,Kunskapsskolan Borås,10257640,Enskild,Religionskunskap,97,58,39,~100,"100,0",~100,"14,4","15,3","13,1",2014
Borås,Särlaskolan 7-9,23108037,Kommunal,Religionskunskap,45,21,24,"84,4",~100,"79,2","10,2","11,1","9,4",2014
Borås,Viskaforsskolan 7-9,50756758,Kommunal,Religionskunskap,53,24,29,"100,0","100,0","100,0","13,3","13,9","12,8",2014
Botkyrka,Botkyrka Friskola F-9,80378022,Enskild,Religionskunskap,39,18,21,"100,0","100,0","100,0","14,6","16,1","13,2",2014
Botkyrka,Grindtorpsskolan,57228484,Kommunal,Religionskunskap,42,19,23,"71,4",~100,"60,9","8,8","11,2","6,7",2014
Botkyrka,Kunskapsskolan Botkyrka,84411355,Enskild,Religionskunskap,47,22,25,~100,~100,~100,"13,8","12,8","14,6",2014
Botkyrka,Malmsjö skola,86985859,Kommunal,Religionskunskap,52,24,28,~100,~100,~100,"11,6","11,3","11,9",2014
Botkyrka,"Sverigefinska skolan, Botkyrka",57850353,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Bräcke,Bräcke skola,63287550,Kommunal,Religionskunskap,29,14,15,"72,4",~100,"66,7","9,1","10,9","7,5",2014
Bräcke,Gällö skola,34671510,Kommunal,Religionskunskap,24,10,14,~100,"100,0",~100,"11,4","14,0","9,5",2014
Burlöv,Stora Dalslundskolan,58712142,Kommunal,Religionskunskap,79,33,46,~100,~100,~100,"12,1","13,1","11,3",2014
Eda,Hierneskolan  5-9,85815904,Kommunal,Religionskunskap,23,..,..,"100,0",..,"100,0","13,2",..,"13,2",2014
Ekerö,Birkaskolan,27595656,Enskild,Religionskunskap,29,16,13,~100,~100,~100,"13,7","14,4","12,9",2014
Eksjö,Furulundsskolan,48108874,Kommunal,Religionskunskap,31,14,17,~100,"100,0",~100,"12,2","13,4","11,2",2014
Emmaboda,Bjurbäcksskolan 7-9,37716305,Kommunal,Religionskunskap,91,45,46,"84,6",~100,"76,1","10,3","12,3","8,3",2014
Enköping,Fjärdhundraskolan,94821900,Kommunal,Religionskunskap,23,11,12,~100,~100,~100,"10,1","11,8","8,5",2014
Eskilstuna,"British Junior Sec, Eskilstuna",50048111,Enskild,Religionskunskap,..,..,..,..,..,..,..,..,..,2014
Eskilstuna,Djurgårdsskolan1 7-9,34148803,Kommunal,Religionskunskap,66,43,23,~100,~100,"100,0","13,1","13,6","12,2",2014
Eslöv,Ekenässkolan,83526311,Kommunal,Religionskunskap,..,.,..,..,.,..,..,.,..,2014
Eslöv,Källebergsskolan,26645758,Kommunal,Religionskunskap,..,..,..,..,.,..,..,..,..,2014
Eslöv,Ölyckeskolan,96788188,Kommunal,Religionskunskap,53,29,24,"90,6",~100,~100,"12,5","13,8","10,8",2014
Falkenberg,Apelskolan 2,58501067,Kommunal,Religionskunskap,21,..,..,~100,..,~100,"12,9",..,"11,0",2014
