skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Uppsala,Tuna skola,Kommunal,Uppsala,26666728,..,..,..,..,..,..,..,..,..,..,2015
Uppsala,Tunabergsskolan,Kommunal,Uppsala,54742485,58,"48,7","91,4",~100,"250,6",61,"51,3","73,8","85,2","218,0",2015
Uppsala,Vaksalaskolan,Kommunal,Uppsala,28006480,65,"58,6","83,1","90,8","258,4",46,"41,4","78,3","84,8","212,5",2015
Uppsala,Valsätraskolan,Kommunal,Uppsala,56446888,30,"61,2","70,0","76,7","224,4",19,"38,8","63,2",~100,"213,9",2015
Uppsala,von Bahrs skola 6-9,Kommunal,Uppsala,67720051,20,"40,0","60,0","70,0","193,5",30,"60,0","43,3","83,3","176,4",2015
Uppsala,Västra Stenhagenskolan,Kommunal,Uppsala,48134074,30,"45,5","70,0","80,0","194,3",36,"54,5","55,6","77,8","195,3",2015
Uppsala,Ärentunaskolan,Kommunal,Uppsala,64800741,62,"48,1","83,9","90,3","252,3",67,"51,9","65,7","79,1","212,2",2015
Uppvidinge,Åsedaskolan 7-9,Kommunal,Uppvidinge,75658239,28,"47,5","67,9","82,1","205,6",31,"52,5","74,2","74,2","214,4",2015
Uppvidinge,Älghultskolan,Kommunal,Uppvidinge,73077490,24,"44,4","66,7","79,2","202,2",30,"55,6","66,7","73,3","200,5",2015
Vadstena,Petrus Magni skola H,Kommunal,Vadstena,21550555,31,"44,3","90,3",~100,"260,8",39,"55,7","87,2",~100,"229,9",2015
Vaggeryd,Fågelforsskolan 6-9,Kommunal,Vaggeryd,38944084,38,"48,7","84,2","84,2","243,8",40,"51,3","92,5",~100,"219,4",2015
Vaggeryd,Hjortsjöskolan 6-9,Kommunal,Vaggeryd,95197505,37,"46,8","91,9",~100,"247,0",42,"53,2","78,6","85,7","212,0",2015
Valdemarsvik,Vammarskolan 7-9,Kommunal,Valdemarsvik,53620708,31,"42,5","80,6",~100,"240,7",42,"57,5","64,3","73,8","172,1",2015
Vallentuna,Aktiviaskolan,Enskild,Aktivia AB,48184058,..,..,.,..,..,..,..,.,..,..,2015
Vallentuna,"Atlas, resursklass",Kommunal,Vallentuna,40724774,..,..,.,.,..,..,..,.,..,..,2015
Vallentuna,Bällstabergsskolan,Kommunal,Vallentuna,52293921,..,..,"100,0","100,0","285,2",..,..,..,..,..,2015
Vallentuna,"Clavis, resursklass",Kommunal,Vallentuna,42652939,..,..,..,..,..,..,..,.,.,.,2015
Vallentuna,Ekebyskolan,Kommunal,Vallentuna,78821726,10,"41,7",..,..,"191,0",14,"58,3","71,4",~100,"213,4",2015
Vallentuna,Hammarbacksskolan,Kommunal,Vallentuna,31772387,22,"47,8","90,9",~100,"261,4",24,"52,2","75,0",~100,"216,0",2015
Vallentuna,Hjälmstaskolan,Kommunal,Vallentuna,16855764,19,"36,5","94,7","100,0","261,8",33,"63,5","93,9","100,0","220,2",2015
Vallentuna,Karbyskolan,Kommunal,Vallentuna,57370453,10,"32,3",..,..,"209,5",21,"67,7","71,4",~100,"212,1",2015
Vallentuna,Lovisedalsskolan,Kommunal,Vallentuna,29278599,15,"60,0","100,0","100,0","283,7",10,"40,0",..,..,..,2015
Vallentuna,Strix Hammarbacksskolans,Kommunal,Vallentuna,97468609,..,..,.,.,.,..,..,.,.,..,2015
Vallentuna,"Tunaskolan, resursklass",Kommunal,Vallentuna,56878797,..,..,.,.,..,..,..,..,..,..,2015
Vallentuna,"Vallen, resursklass",Kommunal,Vallentuna,48822997,..,..,.,.,..,..,..,.,.,..,2015
Vallentuna,Vallentuna Friskola,Enskild,Vallentuna Friskola AB,72378947,19,"38,0","94,7","100,0","253,4",31,"62,0","96,8","100,0","238,4",2015
Vallentuna,Vittra Vallentuna,Enskild,Vittraskolorna AB,46206050,13,"36,1","100,0","100,0","272,7",23,"63,9","82,6",~100,"222,5",2015
Vansbro,Smedbergsskolan 6-9,Kommunal,Vansbro,20545871,33,"45,8","81,8","84,8","244,7",39,"54,2","59,0","69,2","184,0",2015
Vara,Alléskolan,Kommunal,Vara,45270097,72,"56,7","83,3","87,5","235,8",55,"43,3","74,5","85,5","184,0",2015
Vara,Nästegårdsskolan,Kommunal,Vara,88862132,16,"42,1","87,5",~100,"233,3",22,"57,9","72,7","77,3","202,7",2015
Varberg,Montessorisk. Lära för livet,Enskild,Montessoristiftelsen Lära För Livet,88650307,..,..,..,..,..,..,..,..,..,..,2015
Varberg,Nyhemsskolan Varbergs Krist sk,Enskild,"Nyhemsskolan-Varbergs Kristna Skola, ekonomisk förening",74843338,..,..,..,..,..,..,..,..,..,..,2015
Varberg,Almers skola 7-9 och grundsärskolan äldre elever,Kommunal,Varberg,72527414,31,"51,7","71,0","77,4","229,2",29,"48,3","86,2",~100,"201,8",2015
Varberg,Ankarskolan 4-9 och fritidshem,Kommunal,Varberg,68653982,16,"50,0","100,0","100,0","257,2",16,"50,0","100,0","100,0","246,3",2015
Varberg,Bläshammar skola F-9 och fritidshem,Kommunal,Varberg,13220136,13,"41,9","100,0","100,0","259,0",18,"58,1","88,9",~100,"214,6",2015
Varberg,Bosgårdsskolan 4-9 och fritidshem,Kommunal,Varberg,92184735,38,"53,5","86,8","86,8","222,2",33,"46,5","93,9","100,0","228,3",2015
Varberg,Hagaskolan 6-9,Kommunal,Varberg,26579492,30,"55,6","80,0","80,0","210,8",24,"44,4","75,0","79,2","197,3",2015
Varberg,Håstensskolan 8-9,Kommunal,Varberg,75684823,50,"48,5","86,0","88,0","228,9",53,"51,5","88,7",~100,"221,2",2015
Varberg,Lindberg skola 1-9,Kommunal,Varberg,23521056,21,"53,8","90,5",~100,"239,2",18,"46,2","94,4",~100,"217,8",2015
Varberg,Påskbergsskolan 6-9,Kommunal,Varberg,42127916,22,"52,4","100,0","100,0","275,8",20,"47,6","70,0","75,0","191,6",2015
Varberg,"Rolfstorps skola F-3, 7-9 och fritidshem",Kommunal,Varberg,46202890,18,"51,4","100,0","100,0","282,9",17,"48,6","76,5",~100,"202,5",2015
Varberg,Vidhögeskolan 6-9,Kommunal,Varberg,70460569,22,"37,9","77,3",~100,"220,9",36,"62,1","77,8",~100,"220,2",2015
Varberg,"Väröbackaskolan F-3, 7-9 och fritidshem",Kommunal,Varberg,68613823,19,"44,2","89,5",~100,"229,6",24,"55,8","100,0","100,0","234,4",2015
Varberg,Varbergs Montessoriskola,Enskild,Varbergs Montessoriskola Ekonomisk förening,68980561,..,..,..,..,..,..,..,..,..,..,2015
Vaxholm,Norrbergsskolan,Kommunal,Vaxholm,24710426,41,"48,8","92,7",~100,"249,6",43,"51,2","90,7",~100,"237,9",2015
Vellinge,Framtidskomp. V Ingelstad sk,Enskild,Framtidskompassen AB,44979671,21,"56,8","85,7",~100,"262,0",16,"43,2","93,8",~100,"216,9",2015
Vellinge,Framtidskompassen i Vellinge,Enskild,Framtidskompassen AB,15068529,22,"51,2","90,9",~100,"281,8",21,"48,8","95,2","100,0","248,5",2015
Vellinge,Skanör Falsterbo Montessorisk.,Enskild,Skanörs Montessori Förskola,46725455,..,..,"100,0","100,0","288,4",..,..,..,..,..,2015
Vellinge,Herrestorpskolan,Kommunal,Vellinge,16650439,12,"44,4","83,3",~100,"233,3",15,"55,6","80,0",~100,"196,8",2015
Vellinge,Ljungenskolan,Kommunal,Vellinge,41197162,11,"28,2","90,9","100,0","300,9",28,"71,8","96,4",~100,"246,2",2015
Vellinge,Sandeplanskolan,Kommunal,Vellinge,71367825,22,"52,4","100,0","100,0","283,4",20,"47,6","90,0",~100,"249,5",2015
Vellinge,Skanörs skola,Kommunal,Vellinge,46945514,18,"54,5","88,9",~100,"257,9",15,"45,5","86,7","100,0","254,8",2015
Vellinge,Stora Hammars skola,Kommunal,Vellinge,24181728,18,"48,6","88,9",~100,"259,9",19,"51,4","94,7","100,0","215,1",2015
Vellinge,Södervångskolan,Kommunal,Vellinge,28023150,34,"64,2","94,1","100,0","272,2",19,"35,8","89,5",~100,"245,8",2015
Vellinge,Tångvallaskolan,Kommunal,Vellinge,58994715,13,"34,2","100,0","100,0","284,4",25,"65,8","100,0","100,0","249,6",2015
Vellinge,Ängdalaskolan,Enskild,Ängdala Skolor AB,11885832,29,"54,7","100,0","100,0","290,6",24,"45,3","95,8","100,0","242,1",2015
Vetlanda,Landsbro skola 7-9,Kommunal,Vetlanda,69564434,34,"40,5","91,2",~100,"239,6",50,"59,5","62,0","72,0","192,3",2015
Vetlanda,Mogärdeskolan 7-9,Kommunal,Vetlanda,28429330,35,"47,3","74,3","85,7","223,4",39,"52,7","71,8","79,5","196,5",2015
Vetlanda,Withalaskolan,Kommunal,Vetlanda,71069662,68,"55,3","70,6","77,9","220,1",55,"44,7","50,9","61,8","158,9",2015
Vetlanda,Vetlanda Friskola,Enskild,"Vetlanda Bibelcenter,Stiftelsen",13123046,..,..,..,..,..,..,..,..,..,..,2015
Vilhelmina,Hembergsskolan,Kommunal,Vilhelmina,99257809,25,"45,5","88,0",~100,"244,3",30,"54,5","60,0","66,7","201,4",2015
Vilhelmina,Saxnäs skola,Kommunal,Vilhelmina,79002691,..,..,.,.,.,..,..,..,..,..,2015
Vilhelmina,Strandskolan,Enskild,Vilhelmina Fria Församling,45737019,..,..,.,..,..,..,..,..,..,..,2015
Vimmerby,Astrid Lindgrens skola 7-9,Kommunal,Vimmerby,92620495,31,"50,8","64,5",~100,"210,2",30,"49,2","36,7","70,0","176,5",2015
Vimmerby,Vimarskolan 7-9,Kommunal,Vimmerby,39345593,46,"44,7","80,4",~100,"236,8",57,"55,3","78,9","91,2","216,0",2015
Vindeln,Renforsskolan,Kommunal,Vindeln,74352559,33,"58,9","93,9","100,0","253,5",23,"41,1","78,3",~100,"206,3",2015
Vingåker,Vidåkersskolan,Kommunal,Vingåker,53174138,37,"39,8","51,4","54,1","161,9",56,"60,2","57,1","62,5","161,6",2015
Vårgårda,Gullhögskolan,Kommunal,Vårgårda,84179524,65,"53,3","75,4","81,5","230,7",57,"46,7","64,9","73,7","185,9",2015
Vänersborg,"Fridaskolan, Vänersborg",Enskild,Fridaskolorna AB,10982633,40,"55,6","97,5","100,0","252,3",32,"44,4","87,5","100,0","247,6",2015
Vänersborg,Centrala skolenheten,Kommunal,Vänersborg,33067448,145,"52,5","79,3","83,4","231,9",131,"47,5","61,8","73,3","198,9",2015
Vänersborg,Dalboskolan,Kommunal,Vänersborg,93140467,25,"40,3","92,0","100,0","228,9",37,"59,7","67,6","81,1","201,4",2015
Vännäs,Hammarskolan 7-9 AB,Kommunal,Vännäs,94348319,24,"51,1","83,3",~100,"226,4",23,"48,9","56,5","69,6","173,3",2015
Vännäs,Hammarskolan 7-9 CD,Kommunal,Vännäs,59355811,19,"43,2","84,2",~100,"230,1",25,"56,8","76,0",~100,"214,4",2015
Värmdö,Lemshaga Akademi,Enskild,Lemshagastiftelsen,11364996,23,"46,0","91,3",~100,"272,6",27,"54,0","88,9","100,0","249,9",2015
Värmdö,Brunns skola,Kommunal,Värmdö,42434583,29,"51,8","89,7",~100,"249,6",27,"48,2","88,9","100,0","245,6",2015
Värmdö,Farstavikens skola,Kommunal,Värmdö,60624757,28,"32,9","64,3","78,6","218,4",57,"67,1","49,1","54,4","152,7",2015
Värmdö,Hemmestaskolan,Kommunal,Värmdö,24561769,50,"43,9","88,0","90,0","244,7",64,"56,1","92,2",~100,"224,0",2015
Värmdö,"Kullsvedskolan, Grundskola",Kommunal,Värmdö,67362048,..,..,.,.,.,..,..,.,.,.,2015
Värmdö,Värmdö Skärgårdsskola,Kommunal,Värmdö,77630712,19,"54,3","89,5","100,0","229,1",16,"45,7","87,5","100,0","206,9",2015
Värmdö,Ösbyskolan,Kommunal,Värmdö,88283203,37,"56,9","89,2",~100,"254,1",28,"43,1","82,1",~100,"219,7",2015
Värnamo,Apladalsskolan,Kommunal,Värnamo,40576389,47,"45,2","74,5","85,1","221,4",57,"54,8","66,7","75,4","208,0",2015
Värnamo,Bors skola,Kommunal,Värnamo,68702432,34,"58,6","88,2",~100,"239,4",24,"41,4","91,7",~100,"233,9",2015
Värnamo,Forshedaskolan,Kommunal,Värnamo,23192281,35,"50,0","80,0","85,7","235,4",35,"50,0","85,7","85,7","229,5",2015
Värnamo,Gröndalsskolan,Kommunal,Värnamo,41729877,57,"49,1","82,5","86,0","238,8",59,"50,9","88,1",~100,"221,4",2015
Västervik,Alphaskolan,Enskild,Kunskapsnavet AB,25749057,17,"42,5","70,6",~100,"240,0",23,"57,5","78,3",~100,"227,4",2015
Västervik,Gamlebyvikens friskola,Enskild,Stiftelsen Josua,80536102,..,..,..,..,..,..,..,..,..,..,2015
Västervik,Ankarsrums skola,Kommunal,Västervik,72904597,16,"40,0","87,5",~100,"246,9",24,"60,0","50,0","58,3","176,0",2015
Västervik,Ellen Keyskolan RO1,Kommunal,Västervik,95812326,17,"40,5","100,0","100,0","285,6",25,"59,5","76,0",~100,"230,2",2015
Västervik,Ellen Keyskolan RO2,Kommunal,Västervik,93189549,40,"44,0","97,5",~100,"278,1",51,"56,0","76,5","78,4","222,7",2015
Västervik,Ludvigsborgsskolan,Kommunal,Västervik,16547623,35,"48,6","82,9","82,9","232,9",37,"51,4","83,8","86,5","223,8",2015
Västervik,Åbyskolan,Kommunal,Västervik,48015765,28,"63,6","85,7",~100,"245,1",16,"36,4",..,..,"196,9",2015
Västervik,Överumsskolan 7-9,Kommunal,Västervik,75732352,..,..,..,..,..,..,..,"66,7",~100,"184,6",2015
Västerås,Centuriaskolan,Enskild,021 Skol AB,83896681,..,..,"76,9","100,0","222,1",..,..,..,..,..,2015
Västerås,Entréskolan Västerås,Enskild,AmiSgo AB,77743622,21,"58,3","81,0","100,0","215,8",15,"41,7","80,0",~100,"186,5",2015
Västerås,Engelska Skolan i Västerås,Enskild,Internationella Engelska Skolan i Sverige AB,46042136,33,"51,6","78,8","100,0","259,8",31,"48,4","96,8",~100,"256,6",2015
Västerås,JENSEN grundskola Västerås,Enskild,Jensen Education College AB,44284183,30,"50,8","96,7",~100,"275,1",29,"49,2","93,1",~100,"245,2",2015
Västerås,Kunskapsskolan Västerås,Enskild,Kunskapsskolan i Sverige Aktiebolag,30576881,29,"50,0","100,0","100,0","266,5",29,"50,0","96,6","100,0","261,8",2015
Västerås,Magelungens grundskola Västerås,Enskild,Magelungen Utveckling AB,82151850,..,..,..,..,..,..,..,.,..,..,2015
Västerås,Rotundaskolan,Enskild,Pysslingen Förskolor och Skolor AB,80009811,30,"61,2","70,0",~100,"214,9",19,"38,8","73,7",~100,"228,0",2015
Västerås,Fryxellska skolan,Enskild,Stiftelsen Fryx,73093445,76,"59,8","98,7","100,0","270,5",51,"40,2","90,2",~100,"240,5",2015
Västerås,Pilträdsskolan,Enskild,Stiftelsen Källan,81265119,..,..,..,..,..,..,..,..,..,..,2015
Västerås,"Västerås Waldorfskola, grund",Enskild,Stiftelsen Västerås Waldorfskola,14896115,..,..,..,..,..,..,..,..,..,..,2015
Västerås,Grundskolan Äventyret,Enskild,Stiftelsen Äventyret,57243353,..,..,..,..,..,..,..,..,..,..,2015
Västerås,Apalbyskolan 6-9,Kommunal,Västerås,99947080,28,"54,9","60,7","71,4","205,2",23,"45,1","65,2","65,2","197,5",2015
Västerås,Bäckbyskolan,Kommunal,Västerås,25320686,26,"43,3","50,0","69,2","177,1",34,"56,7","55,9","67,6","177,1",2015
Västerås,Irstaskolan 7-9,Kommunal,Västerås,12507517,36,"50,7","94,4",~100,"247,7",35,"49,3","94,3",~100,"236,7",2015
Västerås,Kristiansborgsskolan,Kommunal,Västerås,65736810,53,"44,5","75,5","84,9","230,0",66,"55,5","80,3","90,9","220,7",2015
Västerås,Nybyggeskolan 1,Kommunal,Västerås,14086188,52,"41,9","65,4","73,1","204,4",72,"58,1","76,4","87,5","219,8",2015
Västerås,Nybyggeskolan 2,Kommunal,Västerås,39103253,25,"46,3","68,0","72,0","219,8",29,"53,7","48,3","65,5","161,6",2015
Västerås,Persboskolan,Kommunal,Västerås,10453232,23,"46,0","73,9",~100,"209,3",27,"54,0","77,8","81,5","190,6",2015
Västerås,Rönnbyskolan 6-9,Kommunal,Västerås,16313755,23,"44,2","91,3",~100,"264,0",29,"55,8","86,2",~100,"236,2",2015
Västerås,Skiljeboskolan,Kommunal,Västerås,77449846,37,"44,0","48,6","48,6","156,1",47,"56,0","31,9","42,6","138,1",2015
Västerås,S:t Ilians skola,Kommunal,Västerås,66142210,24,"42,9","50,0","54,2","173,5",32,"57,1","43,8","46,9","164,7",2015
Västerås,Tillbergaskolan 6-9,Kommunal,Västerås,22744262,12,"26,1",..,~100,"234,0",34,"73,9","55,9","85,3","181,3",2015
Västerås,Viksängsskolan 1,Kommunal,Västerås,15622675,21,"40,4","81,0",~100,"242,7",31,"59,6","64,5","83,9","202,8",2015
Västerås,Viksängsskolan 2,Kommunal,Västerås,96481822,39,"36,4","94,9",~100,"257,4",68,"63,6","95,6",~100,"249,4",2015
Västerås,Önstaskolan,Kommunal,Västerås,84998800,36,"45,6","69,4","83,3","243,9",43,"54,4","81,4","88,4","223,5",2015
Växjö,"Karl-Oskarskolan, Växjö",Enskild,Karl-Oskar Utbildning AB,69600902,38,"36,5","76,3","84,2","239,1",66,"63,5","66,7","78,8","192,8",2015
Växjö,Kronoberg Skola,Enskild,Kronoberg Skola Aktiebolag,44785862,20,"35,7","95,0",~100,"273,5",36,"64,3","94,4",~100,"240,8",2015
Växjö,Växjö Internationella Grundsk.,Enskild,Lacko Internationella Grundskola AB,47516545,16,"48,5","81,3",~100,"249,5",17,"51,5","82,4",~100,"247,9",2015
Växjö,Bergundaskolan,Kommunal,Växjö,90124360,41,"40,2","80,5","85,4","249,1",61,"59,8","70,5","78,7","210,5",2015
Växjö,Braås skola,Kommunal,Växjö,40283052,18,"40,0","83,3",~100,"259,0",27,"60,0","59,3","70,4","190,4",2015
Växjö,Fagrabäckskolan,Kommunal,Växjö,29751275,108,"49,5","85,2","92,6","245,1",110,"50,5","72,7","85,5","201,3",2015
Växjö,Lammhults skola,Kommunal,Växjö,57569623,12,"46,2",..,..,"226,3",14,"53,8",..,~100,"166,2",2015
Växjö,Norregårdskolan,Kommunal,Växjö,12286029,83,"53,9","72,3","74,7","206,6",71,"46,1","73,2","84,5","204,6",2015
Växjö,Ringsbergsskolan,Kommunal,Växjö,65161034,..,..,"93,3","100,0","262,0",..,..,..,..,..,2015
Växjö,Teleborg Centrum,Kommunal,Växjö,72833305,88,"55,3","71,6","84,1","227,4",71,"44,7","69,0","76,1","191,3",2015
Ydre,Ydreskolan 2,Kommunal,Ydre,61662490,19,"51,4","73,7",~100,"237,0",18,"48,6","88,9",~100,"237,8",2015
Ystad,Kunskapsskolan Ystad,Enskild,Kunskapsskolan i Sverige Aktiebolag,58980145,48,"59,3","89,6",~100,"253,4",33,"40,7","78,8",~100,"231,2",2015
Ystad,Norreportskolan,Kommunal,Ystad,89680009,72,"48,3","86,1","90,3","239,5",77,"51,7","83,1","90,9","214,0",2015
Ystad,Västervångskolan,Kommunal,Ystad,24450024,44,"46,3","90,9",~100,"266,3",51,"53,7","96,1",~100,"237,5",2015
Åmål,Kristinebergskolan 1,Kommunal,Åmål,57530972,18,"43,9","94,4",~100,"244,2",23,"56,1","73,9",~100,"197,3",2015
Åmål,Kristinebergskolan 2,Kommunal,Åmål,60891289,52,"58,4","84,6",~100,"236,5",37,"41,6","81,1",~100,"220,3",2015
Ånge,Heliås Erikslund,Enskild,Heliås Utbildnings AB,65951625,..,..,..,..,..,..,..,..,..,..,2015
Ånge,Fränstaskolan,Kommunal,Ånge,17514337,18,"45,0","77,8",~100,"239,9",22,"55,0","54,5","59,1","165,6",2015
Ånge,Minervaskolan,Kommunal,Ånge,43954518,23,"41,8","87,0",~100,"236,5",32,"58,2","53,1","68,8","170,6",2015
Åre,Duveds skola 4-9,Kommunal,Åre,53536862,15,"38,5","86,7",~100,"233,5",24,"61,5","66,7",~100,"210,6",2015
Åre,Hallens Kyrkskola F-9,Kommunal,Åre,47003034,..,..,..,..,..,..,..,..,..,..,2015
Åre,Mörsils skola F-9,Kommunal,Åre,99830430,34,"52,3","82,4","85,3","216,3",31,"47,7","61,3","71,0","188,8",2015
Årjäng,Silbodalskolan H,Kommunal,Årjäng,31591948,33,"45,2","81,8",~100,"230,7",40,"54,8","70,0","77,5","209,4",2015
Årjäng,Töcksfors skola H,Kommunal,Årjäng,44467705,27,"69,2","96,3",~100,"257,9",12,"30,8","83,3",~100,"234,8",2015
Åsele,Åsele Centralskola,Kommunal,Åsele,43833784,16,"47,1","68,8",~100,"213,8",18,"52,9","72,2",~100,"201,3",2015
Åstorp,"PeterSvenskolan, Åstorp",Enskild,Pysslingen Förskolor och Skolor AB,86363057,28,"68,3","75,0","75,0","225,3",13,"31,7",..,..,"200,8",2015
Åstorp,Björnekullaskolan,Kommunal,Åstorp,97128428,45,"43,7","73,3","82,2","211,7",58,"56,3","69,0","74,1","195,7",2015
Åstorp,Hyllinge skola,Kommunal,Åstorp,11662899,18,"41,9","83,3",~100,"218,9",25,"58,1","92,0",~100,"238,1",2015
Åtvidaberg,Alléskolan  7-9,Kommunal,Åtvidaberg,56528690,69,"55,2","69,6","76,8","214,9",56,"44,8","66,1","78,6","190,1",2015
Älmhult,Karl-Oskarskolan i Älmhult,Enskild,Karl-Oskar Utbildning AB,84756527,11,"37,9","90,9",~100,"241,6",18,"62,1","66,7",~100,"217,2",2015
Älmhult,Linnéskolan 2,Kommunal,Älmhult,66184918,69,"53,5","72,5","84,1","230,1",60,"46,5","66,7","85,0","200,8",2015
Älmhult,The Intern. School of Älmhult,Kommunal,Älmhult,64505955,..,..,.,.,.,..,..,.,.,.,2015
Älvdalen,Strandskolan,Kommunal,Älvdalen,81918902,..,..,"100,0","100,0","249,7",..,..,..,..,..,2015
Älvdalen,Älvdalsskolan,Kommunal,Älvdalen,88076955,24,"52,2","95,8",~100,"247,7",22,"47,8","63,6","72,7","170,7",2015
Älvkarleby,Älvboda friskola,Enskild,Friskolan i Skutskär Ekonomisk Förening,74070812,17,"40,5","94,1",~100,"207,1",25,"59,5","80,0","80,0","170,4",2015
Älvkarleby,Rotskärsskolan 6-9,Kommunal,Älvkarleby,96982474,15,"37,5","86,7",~100,"232,9",25,"62,5","52,0","56,0","188,4",2015
Älvkarleby,Älvskolan,Kommunal,Älvkarleby,49671776,..,..,.,.,..,..,..,.,.,.,2015
Älvsbyn,Vidselskolan,Kommunal,Älvsbyn,86476920,..,..,..,..,..,..,..,..,..,..,2015
Älvsbyn,Älvåkraskolan,Kommunal,Älvsbyn,32970785,39,"38,6","92,3",~100,"224,4",62,"61,4","69,4","75,8","200,7",2015
Ängelholm,Kungsgårdsskolan,Kommunal,Ängelholm,25522582,77,"50,0","85,7","88,3","236,2",77,"50,0","67,5","72,7","200,1",2015
Ängelholm,Magnarps skola,Kommunal,Ängelholm,75244062,..,..,.,.,..,..,..,"82,4","100,0","221,5",2015
Ängelholm,Nyhemsskolan,Kommunal,Ängelholm,60842677,48,"45,3","95,8","100,0","255,7",58,"54,7","79,3","84,5","200,8",2015
Ängelholm,Strövelstorps skola,Kommunal,Ängelholm,68323880,11,"30,6","90,9",~100,"256,6",25,"69,4","80,0","80,0","228,6",2015
Ängelholm,Söndrebalgs skola,Kommunal,Ängelholm,53600648,14,"56,0","85,7","100,0","249,1",11,"44,0",..,"100,0","217,0",2015
Ängelholm,Toftaskolan,Kommunal,Ängelholm,51497405,34,"45,3","76,5","85,3","234,4",41,"54,7","78,0",~100,"210,9",2015
Öckerö,Betelskolan,Enskild,Betelförsamlingens Skolstiftelse,65677988,..,..,"100,0","100,0","272,5",..,..,..,..,..,2015
Öckerö,Brattebergsskolan,Kommunal,Öckerö,85862849,55,"43,7","85,5",~100,"250,8",71,"56,3","81,7","91,5","230,2",2015
Ödeshög,Lysingskolan,Kommunal,Ödeshög,34255565,25,"50,0","96,0",~100,"254,0",25,"50,0","72,0",~100,"208,2",2015
Örebro,Alsalam,Enskild,Al-Risalah Skandinaviska Stiftelse,99730324,..,..,..,"100,0","225,4",..,..,..,..,..,2015
Örebro,Viktoriaskolan,Enskild,Brickebergskyrkans Skolstiftelse,19742982,15,"60,0","66,7",~100,"216,7",10,"40,0",..,..,"214,3",2015
Örebro,Engelska Skolan i Örebro,Enskild,Internationella Engelska Skolan i Sverige AB,23908629,63,"51,6","90,5",~100,"272,7",59,"48,4","86,4","100,0","259,5",2015
Örebro,JENSEN grundskola Örebro,Enskild,Jensen Education College AB,94248837,..,..,..,..,..,..,..,"90,9",~100,"227,5",2015
Örebro,Kunskapsskolan Örebro,Enskild,Kunskapsskolan i Sverige Aktiebolag,76018506,38,"51,4","84,2",~100,"235,9",36,"48,6","83,3",~100,"226,5",2015
Örebro,Magelungens grundskola Örebro,Enskild,Magelungen Utveckling AB,27319904,..,..,.,.,.,..,..,.,.,..,2015
Örebro,Karl Johans skola,Enskild,Pysslingen Förskolor och Skolor AB,28067210,51,"56,7","92,2","100,0","274,3",39,"43,3","97,4","100,0","264,1",2015
Örebro,Grenadjärskolan,Enskild,Stiftelsen Grenadjärskolan,36409468,..,..,..,..,..,..,..,"78,6",~100,"229,1",2015
Örebro,Hannaskolan,Enskild,Stiftelsen Hannaskolan,13390547,13,"48,1","100,0","100,0","254,6",14,"51,9","92,9","100,0","224,3",2015
Örebro,Johannaskolan Örebro Waldorfskola,Enskild,Stiftelsen Johannaskolan Örebro Waldorfskola,11909268,11,"52,4",..,~100,"219,3",10,"47,6",..,..,"210,3",2015
Örebro,Adolfsbergssk. spec.enhet 7-9,Kommunal,Örebro,68103849,..,..,.,.,..,..,..,..,..,..,2015
Örebro,Adolfsbergsskolan 7-9,Kommunal,Örebro,47684564,48,"42,5","83,3",~100,"240,4",65,"57,5","80,0","84,6","207,2",2015
Örebro,Almby skola 7-9,Kommunal,Örebro,22049573,42,"44,7","64,3","78,6","199,1",52,"55,3","65,4","78,8","198,1",2015
Örebro,Engelbrektsskolan,Kommunal,Örebro,82807694,86,"53,4","75,6","82,6","228,1",75,"46,6","74,7","80,0","217,1",2015
Örebro,Glanshammars skola,Kommunal,Örebro,17183375,13,"54,2","100,0","100,0","254,2",11,"45,8",..,"100,0","220,7",2015
Örebro,Gumaeliusskolan,Kommunal,Örebro,74902204,71,"39,9","77,5","80,3","221,7",107,"60,1","76,6","86,9","211,4",2015
Örebro,Lillåns skola 7-9,Kommunal,Örebro,84774734,49,"52,1","91,8",~100,"244,2",45,"47,9","84,4","86,7","224,1",2015
Örebro,Mellringeskolan 7-9,Kommunal,Örebro,26290434,52,"47,3","69,2","78,8","224,8",58,"52,7","56,9","72,4","177,3",2015
Örebro,Navet,Kommunal,Örebro,12248380,35,"50,0","45,7","62,9","180,1",35,"50,0","65,7","77,1","198,8",2015
