skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Växjö,Thoren Framtid i Växjö,Enskild,Thoren Framtid AB,69600902,"2,44",8,65,75,79,-4,224,234,-10,2018
Växjö,Växjö Internationella Grundskola 7-9,Enskild,Lacko Internationella Grundskola AB,20002379,"2,3",0,48,65,82,-17,213,239,-26,2018
Ydre,Ydreskolan 2,Kommunal,Ydre,61662490,"2,11",20,53,67,60,6,204,203,1,2018
Ystad,Kunskapsskolan Ystad,Enskild,Kunskapsskolan i Sverige Aktiebolag,58980145,"2,54",4,42,88,87,1,249,254,-5,2018
Ystad,Norreportskolan,Kommunal,Ystad,89680009,"2,31",5,47,81,79,2,236,235,1,2018
Ystad,Änga/Västervångskolan,Kommunal,Ystad,48813389,"2,38",1,54,92,84,8,248,242,7,2018
Åmål,Kristinebergskolan 1,Kommunal,Åmål,57530972,"2,11",8,57,72,69,2,225,214,11,2018
Åmål,Kristinebergskolan 2,Kommunal,Åmål,60891289,"2,19",13,54,64,68,-4,219,215,4,2018
Ånge,Fränstaskolan,Kommunal,Ånge,17514337,"2,05",11,61,50,65,-15,188,205,-17,2018
Ånge,Kordelia Friskola AB,Enskild,Kordelia friskola AB,65951625,"2,27",0,27,93,83,11,232,244,-12,2018
Ånge,Minervaskolan,Kommunal,Ånge,43954518,"2,06",19,71,61,58,3,196,194,2,2018
Åre,Duveds skola F-9,Kommunal,Åre,53536862,"2,35",7,59,80,78,3,230,232,-2,2018
Åre,Mörsils skola F-9,Kommunal,Åre,99830430,"2,09",16,51,61,63,-2,207,206,1,2018
Årjäng,Nordmarkens skola H,Kommunal,Årjäng,55304171,"2,17",11,58,79,69,10,219,215,4,2018
Åsele,Åsele Centralskola åk 1 - 9,Kommunal,Åsele,43833784,"2,2",3,45,90,76,13,228,229,-1,2018
Åstorp,Björnekullaskolan,Kommunal,Åstorp,97128428,"2,08",11,59,69,66,3,204,208,-4,2018
Åstorp,Hyllinge skola,Kommunal,Åstorp,11662899,"2,18",12,58,72,68,4,232,214,18,2018
Åtvidaberg,Alléskolan  7-9,Kommunal,Åtvidaberg,56528690,"2,23",8,52,78,74,4,225,225,1,2018
Älmhult,Linnéskolan 1,Kommunal,Älmhult,53191534,"2,1",17,65,62,61,1,201,200,1,2018
Älmhult,Linnéskolan 2,Kommunal,Älmhult,66184918,"2,12",11,42,70,68,2,219,216,2,2018
Älmhult,Thoren Framtid i Älmhult,Enskild,Thoren Framtid AB,84756527,"2,2",15,63,89,66,22,234,211,22,2018
Älvdalen,Strandskolan,Kommunal,Älvdalen,81918902,"2,1",5,81,62,70,-8,186,208,-22,2018
Älvdalen,Älvdalsskolan,Kommunal,Älvdalen,88076955,"2,12",7,60,69,70,-1,208,214,-6,2018
Älvkarleby,Rotskärsskolan 6-9,Kommunal,Älvkarleby,96982474,"2,18",0,48,70,78,-8,214,230,-17,2018
Älvkarleby,Älvboda friskola,Enskild,Friskolan i Skutskär Ekonomisk Förening,74070812,"1,92",28,58,50,48,2,182,180,3,2018
Älvsbyn,Älvåkraskolan,Kommunal,Älvsbyn,32970785,"2,22",5,50,83,76,7,218,228,-10,2018
Ängelholm,Kungsgårdsskolan Ro 1,Kommunal,Ängelholm,51900988,"2,37",10,55,79,76,3,224,231,-6,2018
Ängelholm,Magnarps skola Ro 1,Kommunal,Ängelholm,49455969,"2,56",6,47,91,86,5,250,251,-1,2018
Ängelholm,Nyhemsskolan Ro 1,Kommunal,Ängelholm,49730992,"2,24",2,47,85,78,6,227,232,-5,2018
Ängelholm,Strövelstorps skola Ro 1,Kommunal,Ängelholm,34909954,"2,09",0,53,72,75,-3,217,222,-5,2018
Ängelholm,Söndrebalgs skola,Kommunal,Ängelholm,53600648,"2,36",6,41,88,80,8,232,240,-8,2018
Ängelholm,Toftaskolan,Kommunal,Ängelholm,51497405,"2,1",1,47,87,75,13,245,223,22,2018
Öckerö,Betelskolan,Enskild,Betelförsamlingens Skolstiftelse,65677988,"2,34",12,47,88,74,14,234,230,4,2018
Öckerö,Brattebergsskolan,Kommunal,Öckerö,85862849,"2,36",3,46,87,82,5,244,241,4,2018
Öckerö,Hedens skola 7-9,Kommunal,Öckerö,92940771,"2,3",11,66,78,73,5,218,222,-4,2018
Ödeshög,Lysingskolan,Kommunal,Ödeshög,34255565,2,19,62,59,57,2,196,193,3,2018
Örebro,Adolfsbergsskolan 7-9,Kommunal,Örebro,47684564,"2,42",2,51,85,84,1,228,244,-16,2018
Örebro,Almby skola 7-9,Kommunal,Örebro,22049573,"2,26",16,58,72,68,4,212,216,-3,2018
Örebro,Alsalam,Enskild,Al-Risalah Skandinaviska Stiftelse,99730324,"2,03",17,44,61,61,0,204,204,0,2018
Örebro,Engelbrektsskolan,Kommunal,Örebro,82807694,"2,27",7,54,70,75,-5,211,227,-16,2018
Örebro,Grenadjärskolan,Enskild,Stiftelsen Grenadjärskolan,36409468,"2,5",6,50,67,84,-17,219,246,-28,2018
Örebro,Gumaeliusskolan,Kommunal,Örebro,74902204,"2,16",6,55,72,73,-1,212,220,-8,2018
Örebro,Hannaskolan,Enskild,Stiftelsen Hannaskolan,13390547,"2,43",0,33,81,87,-6,248,253,-5,2018
Örebro,Internationella Engelska Skolan Örebro,Enskild,Internationella Engelska Skolan i Sverige AB,23908629,"2,65",0,50,89,93,-4,287,263,24,2018
Örebro,JENSEN grundskola Örebro,Enskild,Jensen Education College AB,94248837,"2,13",2,40,94,76,18,249,228,21,2018
Örebro,Johannaskolan Örebro Waldorfskola,Enskild,Stiftelsen Johannaskolan Örebro Waldorfskola,11909268,"2,63",5,62,86,87,-2,222,252,-30,2018
Örebro,Karl Johans skola,Enskild,Pysslingen Förskolor och Skolor AB,28067210,"2,55",0,30,90,91,-1,258,262,-5,2018
Örebro,Kunskapsskolan Örebro,Enskild,Kunskapsskolan i Sverige Aktiebolag,76018506,"2,52",4,54,86,86,0,242,248,-6,2018
Örebro,Lillåns skola 7-9,Kommunal,Örebro,84774734,"2,42",2,57,75,84,-9,231,242,-11,2018
Örebro,Mellringeskolan 7-9,Kommunal,Örebro,26290434,"2,17",7,54,72,72,0,218,220,-2,2018
Örebro,Navet,Kommunal,Örebro,12248380,"2,25",11,57,57,71,-15,194,220,-27,2018
Örebro,Odenskolan,Kommunal,Örebro,66382532,"2,09",21,51,64,59,5,200,201,-2,2018
Örebro,Olaus Petriskolan 7-9,Kommunal,Örebro,94395043,"2,19",18,53,39,64,-25,181,210,-29,2018
Örebro,Viktoriaskolan,Enskild,Brickebergskyrkans Skolstiftelse,19742982,"1,91",0,39,78,70,8,231,214,16,2018
Örebro,Vivallaskolan 7-9,Kommunal,Örebro,57981090,"1,52",15,55,24,46,-21,151,166,-15,2018
Örebro,Västra Engelbrektsskolan,Kommunal,Örebro,57966953,"1,66",36,49,32,34,-2,170,156,13,2018
Örkelljunga,Kungsskolan,Kommunal,Örkelljunga,45558673,"2,06",17,57,70,61,8,213,202,11,2018
Örnsköldsvik,Alneskolan 5-9,Kommunal,Örnsköldsvik,38278821,"2,42",0,54,97,85,12,234,245,-11,2018
Örnsköldsvik,Bjästaskolan 7-9,Kommunal,Örnsköldsvik,56331671,"2,22",3,55,81,77,5,228,228,1,2018
Örnsköldsvik,Björnaskolan,Kommunal,Örnsköldsvik,24396451,"2,29",7,50,70,77,-7,205,231,-26,2018
Örnsköldsvik,Bredbynskolan,Kommunal,Örnsköldsvik,51597705,"2,18",4,47,81,75,6,227,226,1,2018
Örnsköldsvik,Broskolan Ö-viks Kristna skola,Enskild,Broskolan AB,32866578,"2,39",0,61,72,84,-12,222,240,-19,2018
Örnsköldsvik,Geneskolan,Kommunal,Örnsköldsvik,87606101,"2,4",5,56,80,81,0,223,238,-15,2018
Örnsköldsvik,Husumskolan,Kommunal,Örnsköldsvik,33732345,"2,28",0,46,83,82,1,218,238,-20,2018
Örnsköldsvik,Höglandskolan 4-9,Kommunal,Örnsköldsvik,32227381,"2,33",0,40,92,84,8,242,244,-1,2018
Örnsköldsvik,Själevadskolan 7-9,Kommunal,Örnsköldsvik,49933363,"2,43",1,59,84,84,0,224,242,-18,2018
Örnsköldsvik,Sörlidenskolan 7-9,Kommunal,Örnsköldsvik,46859731,"1,85",27,62,44,46,-2,182,174,7,2018
Örnsköldsvik,Ängetskolan 4-9,Kommunal,Örnsköldsvik,82726493,"2,32",0,40,88,83,4,237,243,-6,2018
Östersund,Friggaskolan,Enskild,Pysslingen Förskolor och Skolor AB,58922041,"2,65",0,53,100,93,7,254,262,-8,2018
Östersund,Kastalskolan,Kommunal,Östersund,34895088,"2,29",2,66,77,79,-3,222,230,-9,2018
Östersund,Lugnviksskolan,Kommunal,Östersund,69758750,"2,58",14,29,61,81,-21,226,251,-24,2018
Östersund,Parkskolan 2,Kommunal,Östersund,68826164,"2,26",11,49,60,72,-12,202,224,-22,2018
Östersund,"Prolympia, Östersund",Enskild,Ulno AB,16858929,"2,63",1,55,84,91,-7,232,258,-26,2018
Östersund,Storsjöskolan,Kommunal,Östersund,95233985,"2,51",4,56,88,85,3,238,247,-8,2018
Östersund,Torvallaskolan,Kommunal,Östersund,56710032,"1,97",22,57,62,54,8,222,189,33,2018
Östersund,Treälvsskolan 7-9,Kommunal,Östersund,76664723,"2,19",2,35,84,78,6,224,233,-9,2018
Östersund,Vallaskolan 7-9,Kommunal,Östersund,85145566,"2,72",3,53,95,92,3,255,263,-8,2018
Östersund,Östbergsskolan 6-9,Kommunal,Östersund,74981470,"2,52",17,59,71,75,-4,212,233,-21,2018
Österåker,Akers friskola F-9,Enskild,Österåkers Friskola AB,10715898,"2,56",0,44,100,91,9,266,259,7,2018
Österåker,Fredsborgskolan,Enskild,Lära i Österåker AB,43869172,"2,46",0,45,100,87,13,285,251,34,2018
Österåker,Röllingbyskolan,Kommunal,Österåker,12407147,"2,16",2,61,89,75,14,232,222,10,2018
Österåker,Skärgårdsstadsskolan,Kommunal,Österåker,73272488,"2,51",0,55,96,88,8,263,251,12,2018
Österåker,Solskiftesskolan,Kommunal,Österåker,82624830,"2,27",16,57,69,68,0,218,217,1,2018
Österåker,Söraskolan,Kommunal,Österåker,88712672,"2,29",4,57,84,78,5,239,231,9,2018
Österåker,Tråsättraskolan,Kommunal,Österåker,51305351,"2,43",3,61,86,83,3,256,240,16,2018
Östhammar,Frösåkersskolan,Kommunal,Östhammar,98029852,"2,23",4,58,72,76,-4,219,226,-7,2018
Östhammar,Olandsskolan F-9,Kommunal,Östhammar,90876801,"2,21",9,47,58,72,-15,212,223,-12,2018
Östhammar,Vallonskolan,Kommunal,Östhammar,31047050,"1,95",8,54,49,64,-15,179,203,-24,2018
Östhammar,Österbyskolan,Kommunal,Östhammar,57548666,"2,08",5,70,85,69,16,217,210,8,2018
Östra Göinge,Färe Montessoriskola,Enskild,Skolföreningen Växthuset Ekonomisk Förening,26599013,"2,06",0,68,56,73,-17,184,215,-30,2018
Östra Göinge,Göingeskolan,Kommunal,Östra Göinge,84902434,"1,98",22,57,63,55,8,192,191,1,2018
Östra Göinge,Snapphaneskolan,Kommunal,Östra Göinge,81683738,"2,17",19,55,52,63,-11,175,207,-33,2018
